timestamp,PIR1_motion,PIR2_motion,PIR3_motion,PIR4_motion,PIR18_motion,PIR13_motion,PIR11_motion,PIR5_motion,PIR21_motion,PIR17_motion,PIR6_motion,PIR8_motion,PIR9_motion,PIR10_motion,PIR15_motion,PIR19_motion,PIR20_motion,PIR22_motion,PIR24_motion,M5Stack1_co2,M5Stack1_temp,M5Stack1_hum,M5Stack1_pm2_5,M5Stack1_voc,M5Stack2_co2,M5Stack2_temp,M5Stack2_hum,M5Stack2_pm2_5,M5Stack2_voc,M5Stack3_co2,M5Stack3_temp,M5Stack3_hum,M5Stack3_pm2_5,M5Stack3_voc,M5Stack4_co2,M5Stack4_temp,M5Stack4_hum,M5Stack4_pm2_5,M5Stack4_voc,M5Stack5_co2,M5Stack5_temp,M5Stack5_hum,M5Stack5_pm2_5,M5Stack5_voc,M5Stack6_co2,M5Stack6_temp,M5Stack6_hum,M5Stack6_pm2_5,M5Stack6_voc,M5Stack8_co2,M5Stack8_temp,M5Stack8_hum,M5Stack8_pm2_5,M5Stack8_voc,M5Stack10_co2,M5Stack10_temp,M5Stack10_hum,M5Stack10_pm2_5,M5Stack10_voc,C0A8033B-013501_temp,C0A8033B-013501_hum,C0A8033B-013501_pm25,C0A8033B-013501_gas,C0A8033E-013501_temp,C0A8033E-013501_hum,C0A8033E-013501_pm25,C0A8033E-013501_gas,C0A80341-013501_temp,C0A80341-013501_hum,C0A80341-013501_pm25,C0A80341-013501_gas,C0A8033D-013501_temp,C0A8033D-013501_hum,C0A8033D-013501_pm25,C0A8033D-013501_gas,C0A8033C-013501_temp,C0A8033C-013501_hum,C0A8033C-013501_pm25,C0A8033C-013501_gas,C0A80342-013501_temp,C0A80342-013501_hum,C0A80342-013501_pm25,C0A80342-013501_gas,C0A80343-013501_temp,C0A80343-013501_hum,C0A80343-013501_pm25,C0A80343-013501_gas,C0A80344-013501_temp,C0A80344-013501_hum,C0A80344-013501_pm25,C0A80344-013501_gas,C0A80367-013001_outsideTemp,C0A80367-013001_roomTemp,C0A80367-013001_setTemp,C0A80367-013001_humanDetected,C0A80367-013001_sunshine,C0A80367-013001_blowTemp,C0A80367-013001_co2,C0A80367-013001_opStatus,C0A80367-013001_power,C0A80368-013001_outsideTemp,C0A80368-013001_roomTemp,C0A80368-013001_setTemp,C0A80368-013001_humanDetected,C0A80368-013001_sunshine,C0A80368-013001_blowTemp,C0A80368-013001_co2,C0A80368-013001_opStatus,C0A80368-013001_power
2025-12-04T07:27:42.210604,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,448,1,23.28,0.1,63,443,1,22.41,0.1,79,409,1,40.55,0.2,64,405,1,29.33,0,57,,,,,,422,21.95583,33.26009,0.4,58,431,1,24.29,0.3,79,416,0.1,32.22,0.2,63,29,24,0,100,16,36,0,100,28,24,0,100,20,29,0,100,19,31,0,97,18,34,1280,100,18,32,0,100,18,32,0,100,11.75,27,,False,1,0,429,,1724,12.25,21,,False,0,0,422,,867
2025-12-04T07:27:52.221658,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,448,1,23.28,0.2,63,442,1,22.39,0.1,79,409,1,40.55,0.2,64,405,1,29.33,0,57,,,,,,422,1,36.18,0.3,58,430,1,24.3,0.3,79,416,0.1,32.22,0.2,63,29,24,0,100,16,36,0,100,28,24,0,100,20,29,0,100,19,31,0,97,18,34,1280,100,18,32,0,100,18,32,0,100,11.75,27,,False,1,0,429,,1724,12.25,21,,False,0,0,422,,867
2025-12-04T07:28:02.232185,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,448,1,23.28,0.1,63,444,1,22.4,0.1,79,409,0.2,40.55,0.2,64,405,1,29.33,0,57,,,,,,423,1,36.17,0.2,58,430,1,24.29,0.3,79,416,0.1,32.22,0.2,63,29,24,0,100,16,36,0,100,28,24,0,100,20,29,0,100,19,31,0,97,18,34,1280,100,18,32,0,100,18,32,0,100,11.75,27,,False,1,0,429,,1724,12.25,21,,False,0,0,422,,867
2025-12-04T07:28:12.235772,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,446,1,23.26,0.1,63,444,1,22.44,0.2,79,409,0.2,40.55,0.2,64,405,0.2,29.33,0,57,,,,,,423,1,36.17,0.1,58,430,1,24.29,0.2,80,416,0.1,32.22,0.2,63,29,24,0,100,16,36,0,100,28,24,0,100,20,29,0,100,19,31,0,97,18,34,1280,100,18,32,0,100,18,32,0,100,11.75,27,,False,1,0,429,,1724,12.25,21,,False,0,0,422,,867
2025-12-04T07:28:22.240845,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,446,1,23.24,0.1,63,444,1,22.44,0.2,79,409,0.2,40.55,0.2,64,405,0.2,29.33,0,57,,,,,,422,0,36.17,0.1,58,431,1,24.29,0.2,80,416,0.1,32.22,0.2,63,29,24,0,100,16,36,0,100,28,24,0,100,20,29,0,100,19,31,0,97,18,34,1280,100,18,32,0,100,18,32,0,100,11.75,27,,False,1,0,429,,1724,12.25,21,,False,0,0,422,,867
2025-12-04T07:28:32.250809,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,447,1,23.24,0.2,63,444,1,22.48,0.2,79,409,1,40.53,0.2,64,405,0.2,29.33,0,57,,,,,,422,0.1,36.17,0.1,58,430,1,24.3,0.2,80,416,0.1,32.22,0.2,63,29,24,0,100,16,36,0,100,28,24,0,100,20,29,0,100,19,31,0,97,18,34,1280,100,18,32,0,100,18,32,0,100,11.75,27,,False,1,0,429,,1724,12.25,21,,False,0,0,422,,867
2025-12-04T07:28:42.256093,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,446,1,23.24,0.2,63,443,34.43694,23.31731,0.3,79,409,1,40.53,0.2,64,405,1,29.33,0.1,57,,,,,,422,1,36.19,0.1,58,430,1,24.29,0.2,80,416,0.1,32.22,0.2,63,29,24,0,100,16,36,0,100,28,24,0,100,20,29,0,100,19,31,0,97,18,34,1280,100,18,32,0,100,18,32,0,100,11.75,27,,False,1,0,429,,1724,12.25,21,,False,0,0,422,,867
2025-12-04T07:28:52.259718,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,445,0.2,23.24,0.2,63,443,1,22.41,0.4,79,409,1,40.53,0.2,64,406,0.1,29.33,0.1,57,,,,,,421,1,36.2,0.1,58,428,32.69322,23.70184,0.2,80,416,0.1,32.22,0.2,63,29,24,0,100,16,36,0,100,28,24,0,100,20,29,0,100,19,31,0,97,18,34,1280,100,18,32,0,100,18,32,0,100,11.75,27,,False,1,0,429,,1724,12.25,21,,False,0,0,422,,867
2025-12-04T07:29:02.267045,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,444,1,23.24,0.2,63,443,1,22.42,0.4,79,409,1,40.53,0.2,64,406,1,29.34,0.1,57,,,,,,422,1,36.19,0.1,58,430,32.68254,23.70489,0.1,80,416,0.1,32.22,0.2,63,29,24,0,100,16,36,0,100,28,24,0,100,20,29,0,100,19,31,0,97,18,34,1280,100,18,32,0,100,18,32,0,100,11.75,27,,False,1,0,429,,1724,12.25,21,,False,0,0,422,,867
2025-12-04T07:29:12.277470,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,444,1,23.24,0.2,63,443,1,22.43,0.3,79,409,1,40.53,0.2,64,407,25.64355,29.33,0.1,57,,,,,,422,21.94514,33.40963,0.1,58,428,1,24.28,0.1,80,416,0.1,32.22,0.2,63,29,24,0,100,16,36,0,100,28,24,0,100,20,29,0,100,19,31,0,97,18,34,1280,100,18,32,0,100,18,32,0,100,11.75,27,,False,1,0,429,,1724,12.25,21,,False,0,0,422,,867
2025-12-04T07:29:22.280653,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,445,1,23.24,0.3,63,444,1,22.43,0.3,80,411,1,40.48,0.2,63,408,1,29.32,0.1,57,,,,,,422,0.1,33.36995,0.1,58,429,1,24.28,0.1,80,419,0.3,29.70474,0.4,62,29,24,0,100,16,36,0,100,28,24,0,100,20,29,0,100,19,31,0,97,18,34,1280,100,18,32,0,100,18,32,0,100,11.75,27,,False,1,0,429,,1724,12.25,21,,False,0,0,422,,867
2025-12-04T07:29:32.285409,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,445,1,23.25,0.2,63,444,1,22.42,0.3,80,412,0.2,34.65019,0.2,63,408,25.64355,27.6585,0.1,57,,,,,,422,1,36.2,0.1,58,429,1,24.27,0.2,80,419,1,32.24,0.4,62,29,24,0,100,16,36,0,100,28,24,0,100,20,29,0,100,19,31,0,97,18,34,1280,100,18,32,0,100,18,32,0,100,11.75,27,,False,1,0,429,,1724,12.25,21,,False,0,0,422,,867
2025-12-04T07:29:42.287244,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,446,32.29534,23.17998,0.1,63,444,1,22.43,0.3,80,412,0.2,34.65019,0.2,63,408,1,29.32,0.1,57,,,,,,422,1,36.22,0.2,58,429,1,24.26,0.2,80,419,1,32.24,0.4,62,29,24,0,100,16,36,0,100,28,24,0,100,20,29,0,100,19,31,0,97,18,34,1280,100,18,32,0,100,18,32,0,100,11.75,27,,False,1,0,429,,1724,12.25,21,,False,0,0,422,,867
2025-12-04T07:29:52.298175,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,446,32.32204,23.17388,0.1,63,445,1,22.44,0.3,80,412,0.2,34.65019,0.2,63,408,1,29.32,0.1,57,,,,,,423,1,36.21,0.2,58,429,1,24.27,0.2,80,419,1,32.24,0.4,62,29,24,0,100,16,36,0,100,28,24,0,100,20,29,0,100,19,31,0,97,18,34,1280,100,18,32,0,100,18,32,0,100,11.75,27,,False,1,0,429,,1724,12.25,21,,False,0,0,422,,867
2025-12-04T07:30:02.305399,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,446,32.30068,23.20134,0.1,63,443,34.46365,23.31426,0.2,80,412,0.2,34.65019,0.2,63,408,1,29.32,0.1,57,,,,,,423,1,36.21,0.2,58,429,1,24.27,0.2,80,419,1,32.24,0.4,62,29,24,0,100,16,36,0,100,28,24,0,100,20,29,0,100,19,31,0,97,18,34,1280,100,18,32,0,100,18,32,0,100,11.75,27,,False,1,0,429,,1724,12.25,21,,False,0,0,422,,867
2025-12-04T07:30:12.311720,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,445,1,23.23,0.3,63,443,1,22.42,0.2,80,412,0.2,34.65019,0.2,63,408,1,29.33,0.1,57,,,,,,423,1,36.22,0.2,58,428,1,24.27,0.3,80,419,1,32.24,0.4,62,29,24,0,100,16,36,0,100,28,24,0,100,20,29,0,100,19,31,0,97,18,34,1280,100,18,32,0,100,18,32,0,100,11.75,27,,False,1,0,429,,1724,12.25,21,,False,0,0,422,,867
2025-12-04T07:30:22.322355,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,445,1,23.23,0.3,63,443,1,22.43,0.1,80,412,0.2,34.65019,0.2,63,409,1,29.34,0.1,57,,,,,,423,1,36.21,0.2,58,428,1,24.28,0.3,80,419,0.3,32.28,0.3,62,29,24,0,100,16,36,0,100,28,24,0,100,20,29,0,100,19,31,0,97,18,34,1280,100,18,32,0,100,18,32,0,100,11.75,27,,False,1,0,429,,1724,12.25,21,,False,0,0,422,,867
2025-12-04T07:30:32.324552,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,447,1,23.24,0.3,63,442,1,22.41,0.1,80,412,0.3,34.65019,0.2,63,409,1,29.33,0.1,57,,,,,,423,1,36.2,0.2,58,428,1,24.27,0.2,79,419,1,32.28,0.3,62,29,24,0,100,16,36,0,100,28,24,0,100,20,29,0,100,19,31,0,97,18,34,1280,100,18,32,0,100,18,32,0,100,11.75,27,,False,1,0,429,,1724,12.25,21,,False,0,0,422,,867
2025-12-04T07:30:42.327298,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,445,1,23.23,0.2,63,442,1,22.41,0.2,80,412,0.3,34.65019,0.2,63,409,0.1,29.33,0.1,57,,,,,,422,1,36.21,0.1,58,429,1,24.26,0.2,79,419,1,32.28,0.3,62,29,24,0,100,16,36,0,100,28,24,0,100,20,29,0,100,19,31,0,97,18,34,1280,100,18,32,0,100,18,32,0,100,11.75,27,,False,1,0,429,,1724,12.25,21,,False,0,0,422,,867
2025-12-04T07:30:52.330819,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,445,1,23.23,0.2,63,443,1,22.46,0.2,80,412,0.3,34.65019,0.2,63,409,1,29.34,0,57,,,,,,423,1,36.22,0.2,58,430,1,24.28,0.2,79,419,1,32.28,0.3,62,29,24,0,100,16,36,0,100,28,24,0,100,20,29,0,100,19,31,0,97,18,34,1280,100,18,32,0,100,18,32,0,100,11.75,27,,False,1,0,429,,1724,12.25,21,,False,0,0,422,,867
2025-12-04T07:31:02.333308,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,444,1,23.23,0.1,63,443,1,22.43,0.3,80,412,0.3,34.65019,0.2,63,409,1,29.36,0.1,57,,,,,,422,21.96384,33.34706,0.2,58,430,1,24.29,0.2,79,419,1,32.28,0.3,62,29,24,0,100,16,36,0,100,28,24,0,100,20,29,0,100,19,31,0,97,18,34,1280,100,18,32,0,100,18,32,0,100,11.75,27,,False,1,0,429,,1724,12.25,21,,False,0,0,422,,867
2025-12-04T07:31:12.341452,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,444,1,23.22,0.2,63,442,34.45831,23.34173,0.2,80,412,0.2,40.49,0.2,63,410,1,29.35,0.1,57,,,,,,422,1,36.21,0.2,58,429,1,24.29,0.2,79,419,1,32.28,0.3,62,29,24,0,100,16,36,0,100,28,24,0,100,20,29,0,100,19,31,0,97,18,34,1280,100,18,32,0,100,18,32,0,100,11.75,27,,False,1,0,429,,1724,12.25,21,,False,0,0,422,,867
2025-12-04T07:31:22.347423,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,444,1,23.22,0.2,63,441,34.46365,23.36461,0.2,80,412,0.2,40.49,0.2,63,410,0.1,29.35,0.1,57,,,,,,422,0.1,33.36843,0.1,58,429,32.67453,23.76135,0.3,79,419,0.5,32.28,0.3,62,29,24,0,100,16,36,0,100,28,24,0,100,20,29,0,100,19,31,0,97,18,34,1280,100,18,32,0,100,18,32,0,100,11.75,27,,False,1,0,429,,1724,12.25,21,,False,0,0,422,,867
2025-12-04T07:31:32.354234,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,443,1,23.21,0.2,63,441,1,22.46,0.3,80,412,0.2,40.49,0.2,63,410,0.1,29.35,0.1,57,,,,,,421,1,36.22,0.1,58,428,32.69055,23.71099,0.3,79,419,0.5,32.28,0.3,62,29,24,0,100,16,36,0,100,28,24,0,100,20,29,0,100,19,31,0,97,18,34,1280,100,18,32,0,100,18,32,0,100,11.75,27,,False,1,0,429,,1724,12.25,21,,False,0,0,422,,867
2025-12-04T07:31:42.361974,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,442,1,23.22,0.2,63,442,1,22.46,0.2,80,412,0.2,40.49,0.2,63,410,0.1,29.35,0.1,57,,,,,,422,1,36.21,0.1,58,429,1,24.27,0.4,79,419,0.5,32.28,0.3,62,29,24,0,100,16,36,0,100,28,24,0,100,20,29,0,100,19,31,0,97,18,34,1280,100,18,32,0,100,18,32,0,100,11.75,27,,False,1,0,429,,1724,12.25,21,,False,0,0,422,,867
2025-12-04T07:31:52.366098,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,442,1,23.22,0.2,63,442,1,22.44,0.2,80,412,0.2,40.49,0.2,63,409,25.64622,27.65545,0.1,57,,,,,,422,1,36.21,0.1,58,430,1,24.28,0.3,79,419,1,32.26,0.6,63,29,24,0,100,16,36,0,100,28,24,0,100,20,29,0,100,19,31,0,97,18,34,1280,100,18,32,0,100,18,32,0,100,11.75,27,,False,1,0,429,,1724,12.25,21,,False,0,0,422,,867
2025-12-04T07:32:02.377011,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,443,1,23.22,0.1,63,443,1,22.43,0.2,80,412,0.2,40.49,0.2,63,409,0.1,29.35,0.1,57,,,,,,422,1,36.22,0.2,58,431,1,24.28,0.3,79,419,1,32.26,0.6,63,29,24,0,100,16,36,0,100,28,24,0,100,20,29,0,100,19,31,0,97,18,34,1280,100,18,32,0,100,18,32,0,100,11.75,27,,False,1,0,429,,1724,12.25,21,,False,0,0,422,,867
2025-12-04T07:32:12.383290,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,443,1,23.22,0.2,63,442,1,22.41,0.2,80,412,0.2,40.49,0.2,63,409,0.1,29.35,0.1,57,,,,,,423,1,36.2,0.1,58,431,1,24.28,0.4,79,419,1,32.26,0.6,63,29,24,0,100,16,36,0,100,28,24,0,100,20,29,0,100,19,31,0,97,18,34,1280,100,18,32,0,100,18,32,0,100,11.75,27,,False,1,0,429,,1724,12.25,21,,False,0,0,422,,867
2025-12-04T07:32:22.393573,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,443,1,23.23,0.2,63,443,1,22.39,0.2,80,412,0.2,40.49,0.2,63,409,0.1,29.35,0.1,57,,,,,,422,0.1,36.21,0.1,58,430,1,24.27,0.2,79,419,1,32.26,0.6,63,29,24,0,100,16,36,0,100,28,24,0,100,20,29,0,100,19,31,0,97,18,34,1280,100,18,32,0,100,18,32,0,100,11.75,27,,False,1,0,429,,1724,12.25,21,,False,0,0,422,,867
2025-12-04T07:32:32.400997,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,442,32.32471,23.2105,0.2,63,442,34.48768,23.299,0.3,80,412,0.2,40.49,0.2,63,409,0.1,29.35,0.1,57,,,,,,422,1,36.22,0,58,431,1,24.28,0.2,79,419,1,32.26,0.6,63,29,24,0,100,16,36,0,100,28,24,0,100,20,29,0,100,19,31,0,97,18,34,1280,100,18,32,0,100,18,32,0,100,11.75,27,,False,1,0,429,,1724,12.25,21,,False,0,0,422,,867
2025-12-04T07:32:42.411979,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,441,32.31937,23.17693,0.2,63,442,34.477,23.27153,0.4,80,412,0.2,40.49,0.2,63,409,0.1,29.35,0.1,57,,,,,,423,1,36.23,0.1,58,431,1,24.27,0.2,79,415,1,32.26,0.2,63,29,24,0,100,16,36,0,100,28,24,0,100,20,29,0,100,19,31,0,97,18,34,1280,100,18,32,0,100,18,32,0,100,11.75,27,,False,1,0,429,,1724,12.25,21,,False,0,0,422,,867
2025-12-04T07:32:52.418346,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,441,32.32471,23.19829,0.2,63,442,1,22.4,0.3,80,412,0.2,40.49,0.2,63,408,0.1,27.59899,0.1,57,,,,,,423,1,36.2,0.1,58,431,1,24.26,0.2,79,415,1,32.26,0.2,63,29,24,0,100,16,36,0,100,28,24,0,100,20,29,0,100,19,31,0,97,18,34,1280,100,18,32,0,100,18,32,0,100,11.75,27,,False,1,0,429,,1724,12.25,21,,False,0,0,422,,867
2025-12-04T07:33:02.429366,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,442,32.30869,23.23796,0.1,63,443,1,22.45,0.2,80,412,0.2,40.49,0.2,63,408,0.1,27.59899,0.1,57,,,,,,422,21.9585,33.35622,0.1,58,429,1,24.26,0.1,79,415,1,32.26,0.2,63,29,24,0,100,16,36,0,100,28,24,0,100,20,29,0,100,19,31,0,97,18,34,1280,100,18,32,0,100,18,32,0,100,11.75,27,,False,1,0,429,,1724,12.25,21,,False,0,0,422,,867
2025-12-04T07:33:12.436135,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,441,1,23.23,0.2,63,443,1,22.43,0.1,80,412,0.2,40.49,0.2,63,408,0.1,27.59899,0.1,57,,,,,,422,1,36.21,0.1,58,429,1,24.26,0.1,79,415,1,32.26,0.2,63,29,24,0,100,16,36,0,100,28,24,0,100,20,29,0,100,19,31,0,97,18,34,1280,100,18,32,0,100,18,32,0,100,11.75,27,,False,1,0,429,,1724,12.25,21,,False,0,0,422,,867
2025-12-04T07:33:22.437940,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,441,1,23.23,0.2,63,444,1,22.41,0.1,80,412,0.2,40.49,0.2,63,408,0.1,27.59899,0.1,57,,,,,,421,1,36.22,0,58,428,1,24.27,0,79,415,1,32.26,0.2,63,29,24,0,100,16,36,0,100,28,24,0,100,20,29,0,100,19,31,0,97,18,34,1280,100,18,32,0,100,18,32,0,100,11.75,27,,False,1,0,429,,1724,12.25,21,,False,0,0,422,,867
2025-12-04T07:33:32.444338,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,441,1,23.22,0.2,63,445,1,22.4,0.1,80,412,0.2,40.49,0.2,63,408,0.1,27.59899,0.1,57,,,,,,422,36.22,36.22,0,58,428,1,24.28,0.1,79,415,1,32.26,0.2,63,29,24,0,100,16,36,0,100,28,24,0,100,20,29,0,100,19,31,0,97,18,34,1280,100,18,32,0,100,18,32,0,100,11.75,27,,False,1,0,429,,1724,12.25,21,,False,0,0,422,,867
2025-12-04T07:33:42.455683,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,441,1,23.23,0.2,63,444,1,22.42,0.2,81,412,0.2,40.49,0.2,63,408,1,29.37,0.1,57,,,,,,422,1,36.22,0.1,58,428,1,24.28,0.1,79,415,0.1,32.26,0.2,63,29,24,0,100,16,36,0,100,28,24,0,100,20,29,0,100,19,31,0,97,18,34,1280,100,18,32,0,100,18,32,0,100,11.75,27,,False,1,0,429,,1724,12.25,21,,False,0,0,422,,867
2025-12-04T07:33:52.457356,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,442,1,23.23,0.2,63,445,34.49569,23.26238,0.2,81,412,0.2,40.49,0.2,63,408,1,29.37,0.1,57,,,,,,421,1,36.21,0.2,58,428,32.70924,23.74914,0.2,79,415,0.1,32.26,0.2,63,29,24,0,100,16,36,0,100,28,24,0,100,20,29,0,100,19,31,0,97,18,34,1280,100,18,32,0,100,18,32,0,100,11.75,27,,False,1,0,429,,1724,12.25,21,,False,0,0,422,,867
2025-12-04T07:34:02.461393,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,441,1,23.23,0.1,63,445,1,22.43,0.3,81,412,0.2,40.49,0.2,63,408,1,29.37,0.1,57,,,,,,422,1,36.22,0.2,58,428,32.68254,23.73846,0.2,79,415,0.1,32.26,0.2,63,29,24,0,100,16,36,0,100,28,24,0,100,20,29,0,100,19,31,0,97,18,34,1280,100,18,32,0,100,18,32,0,100,11.75,27,,False,1,0,429,,1724,12.25,21,,False,0,0,422,,867
2025-12-04T07:34:12.467766,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,440,23.22,23.22,0.1,63,445,1,22.4,0.2,81,412,0.2,40.49,0.2,63,408,1,29.37,0.1,57,,,,,,421,1,36.23,0.1,58,427,1,24.24,0.3,79,415,0.1,32.26,0.2,63,29,24,0,100,16,36,0,100,28,24,0,100,20,29,0,100,19,31,0,97,18,34,1280,100,18,32,0,100,18,32,0,100,11.75,27,,False,1,0,429,,1724,12.25,21,,False,0,0,422,,867
2025-12-04T07:34:22.479128,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,441,1,23.2,0.2,63,444,1,22.38,0.2,81,412,0.2,40.49,0.2,63,408,1,29.37,0.1,57,,,,,,422,1,36.24,0.1,58,427,1,24.23,0.3,79,415,0.1,32.26,0.2,63,29,24,0,100,16,36,0,100,28,24,0,100,20,29,0,100,19,31,0,97,18,34,1280,100,18,32,0,100,18,32,0,100,11.75,27,,False,1,0,429,,1724,12.25,21,,False,0,0,422,,867
2025-12-04T07:34:32.487239,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,440,1,23.2,0.2,63,445,1,22.39,0.1,81,412,0.2,40.49,0.2,63,408,1,29.37,0.1,57,,,,,,422,1,36.23,0.1,58,428,1,24.25,0.2,79,415,0.1,32.26,0.2,63,29,24,0,100,16,36,0,100,28,24,0,100,20,29,0,100,19,31,0,97,18,34,1280,100,18,32,0,100,18,32,0,100,11.75,27,,False,1,0,429,,1724,12.25,21,,False,0,0,422,,867
2025-12-04T07:34:42.497653,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,440,1,23.2,0.2,63,446,1,22.37,0.3,81,412,0.2,40.49,0.2,63,405,57,29.36,0,57,,,,,,421,1,36.21,0.2,58,428,1,24.27,0.3,79,415,0.1,32.26,0.2,63,29,24,0,100,16,36,0,100,28,24,0,100,20,29,0,100,19,31,0,97,18,34,1280,100,18,32,0,100,18,32,0,100,11.75,27,,False,1,0,429,,1724,12.25,21,,False,0,0,422,,867
2025-12-04T07:34:52.500519,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,440,1,23.2,0.2,63,446,1,22.39,0.3,81,412,0.2,40.49,0.2,63,405,57,29.36,0,57,,,,,,421,21.97185,33.38522,0.1,58,429,1,24.27,0.3,79,415,0.1,32.26,0.2,63,29,24,0,100,16,36,0,100,28,24,0,100,20,29,0,100,19,31,0,97,18,34,1280,100,18,32,0,100,18,32,0,100,11.75,27,,False,1,0,429,,1724,12.25,21,,False,0,0,422,,867
2025-12-04T07:35:02.510187,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,440,1,23.2,0.2,63,446,1,22.38,0.5,81,412,0.2,40.49,0.2,63,405,57,29.36,0,57,,,,,,421,1,36.2,0.1,58,428,1,24.28,0.3,80,415,0.1,32.26,0.2,63,29,24,0,100,16,36,0,100,28,24,0,100,20,29,0,100,19,31,0,97,18,34,1280,100,18,32,0,100,18,32,0,100,11.75,27,,False,1,0,429,,1724,12.25,21,,False,0,0,422,,867
2025-12-04T07:35:12.520912,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,441,1,23.19,0.2,63,445,34.48501,23.28069,0.4,81,412,0.2,40.49,0.2,63,403,0,29.35,0,57,,,,,,420,1,36.21,0.1,58,429,1,24.28,0.3,80,415,0.1,32.26,0.2,63,29,24,0,100,16,36,0,100,28,24,0,100,20,29,0,100,19,31,0,97,18,34,1280,100,18,32,0,100,18,32,0,100,11.75,27,,False,1,0,429,,1724,12.25,21,,False,0,0,422,,867
2025-12-04T07:35:22.526894,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,443,1,23.21,0.2,63,445,1,22.38,0.3,81,412,0.2,40.49,0.2,63,403,0,29.35,0,57,,,,,,421,1,36.23,0.1,59,429,1,24.28,0.3,80,415,0.1,32.26,0.2,63,29,24,0,100,16,36,0,100,28,24,0,100,20,29,0,100,19,31,0,97,18,34,1280,100,18,32,0,100,18,32,0,100,11.75,27,,False,1,0,429,,1724,12.25,21,,False,0,0,422,,867
2025-12-04T07:35:32.538145,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,443,32.36744,23.10369,0.3,63,444,1,22.36,0.2,81,412,0.2,40.49,0.2,63,403,0,29.35,0,57,,,,,,420,1,36.23,0.1,59,430,1,24.25,0.3,80,415,0.1,32.26,0.2,63,29,24,0,100,16,36,0,100,28,24,0,100,20,29,0,100,19,31,0,97,18,34,1280,100,18,32,0,100,18,32,0,100,11.75,27,,False,1,0,429,,1724,12.25,21,,False,0,0,422,,867
