timestamp,pir_http,pir2,sound_amp_pir,sound_trig_pir,mic_occupied,door,sound_amp_door,sound_trig_door,scd40_co2,scd40_temp,scd40_hum,sen55_pm1,sen55_pm2_5,sen55_pm4,sen55_pm10,sen55_temp,sen55_hum,sen55_voc,sen55_nox,thermal-1,co2(sensors_sensors1),temperature(sensors_sensors1),humidity(sensors_sensors1),lux(sensors_sensors1),co2(sensors_sensors2),temperature(sensors_sensors2),humidity(sensors_sensors2),lux(sensors_sensors2),co2(sensors_sensors3),temperature(sensors_sensors3),humidity(sensors_sensors3),lux(sensors_sensors3),co2(sensors_sensors4),temperature(sensors_sensors4),humidity(sensors_sensors4),lux(sensors_sensors4),ground_truth
2025-09-09 00:07:47,False,False,2,,True,CLOSED,2,,656,29.72648,52.16449,2.1,2.2,2.2,2.2,26.035,59.43,89,1,False,776,21.02922,78.6572,0,630,22.79965,72.54292,0,706,24.0013,69.43008,0.833333,728,21.60868,76.53468,2.5,0
2025-09-09 00:07:48,False,False,2,,True,CLOSED,1,,656,29.72648,52.16449,2.1,2.2,2.2,2.2,26.035,59.42,89,1,False,777,21.0132,78.59769,0,630,22.79965,72.54292,0,706,24.0013,69.43008,0.833333,728,21.64073,76.51026,1.666667,0
2025-09-09 00:07:49,False,False,2,,True,CLOSED,1,,656,29.72648,52.16449,2.2,2.3,2.3,2.3,26.035,59.41,89,1,False,777,21.0132,78.59769,0,630,22.79965,72.54292,0,706,24.0013,69.43008,0.833333,728,21.64073,76.51026,1.666667,0
2025-09-09 00:07:50,False,False,2,,True,CLOSED,5,,656,29.73716,52.15992,2.2,2.3,2.3,2.3,26.035,59.41,89,1,False,777,21.0132,78.59769,0,630,22.79965,72.54292,0,706,24.0013,69.43008,0.833333,728,21.64073,76.51026,1.666667,0
2025-09-09 00:07:51,False,False,2,,True,CLOSED,5,,656,29.73716,52.15992,2.2,2.3,2.3,2.3,26.035,59.41,89,1,False,777,21.0132,78.59769,0,630,22.82902,72.53834,0,706,24.0013,69.43008,0.833333,728,21.64073,76.51026,1.666667,0
2025-09-09 00:07:52,False,False,2,,True,CLOSED,1,,656,29.73716,52.15992,2.2,2.4,2.4,2.4,26.035,59.41,89,1,False,777,21.0132,78.59769,0,630,22.82902,72.53834,0,705,23.99596,69.41329,0.833333,728,21.64073,76.51026,1.666667,0
2025-09-09 00:07:53,False,False,2,,True,CLOSED,1,,656,29.73716,52.15992,2.3,2.4,2.4,2.4,26.035,59.4,89,1,False,777,21.03723,78.62363,0,630,22.82902,72.53834,0,705,23.99596,69.41329,0.833333,729,21.60868,76.46143,1.666667,0
2025-09-09 00:07:54,False,False,2,,True,CLOSED,3,,656,29.73716,52.15992,2.3,2.4,2.4,2.4,26.035,59.4,89,1,False,777,21.03723,78.62363,0,630,22.82902,72.53834,0,705,23.99596,69.41329,0.833333,729,21.60868,76.46143,1.666667,0
2025-09-09 00:07:55,False,False,2,,True,CLOSED,1,,656,29.73716,52.15992,2.3,2.4,2.4,2.4,26.035,59.4,89,1,False,777,21.03723,78.62363,0,630,22.82902,72.53834,0,705,23.99596,69.41329,0.833333,729,21.60868,76.46143,1.666667,0
2025-09-09 00:07:56,False,False,2,,True,CLOSED,2,,656,29.73716,52.15992,2.3,2.4,2.4,2.4,26.035,59.4,89,1,False,777,21.03723,78.62363,0,630,22.82902,72.53834,0,705,23.99596,69.41329,0.833333,729,21.60868,76.46143,1.666667,0
2025-09-09 00:07:57,False,False,2,,True,CLOSED,2,,656,29.7158,52.12177,2.2,2.4,2.4,2.4,26.03,59.39,89,1,False,777,21.03723,78.62363,0,630,22.82902,72.52918,0,706,23.9826,69.41329,0.833333,729,21.60868,76.46143,1.666667,0
2025-09-09 00:07:58,False,False,2,,True,CLOSED,2,,656,29.7158,52.12177,2.2,2.4,2.4,2.4,26.03,59.39,89,1,False,778,21.00252,78.62363,0,630,22.82902,72.52918,0,706,23.9826,69.39956,0.833333,727,21.59266,76.48432,2.5,0
2025-09-09 00:07:59,False,False,2,,True,CLOSED,3,,656,29.7158,52.12177,2.2,2.4,2.4,2.4,26.03,59.39,89,1,False,778,21.00252,78.57938,0,630,22.82902,72.52918,0,706,23.9826,69.39956,0.833333,727,21.59266,76.48432,2.5,0
2025-09-09 00:08:00,False,False,2,,True,CLOSED,3,,656,29.7158,52.12177,2.2,2.4,2.4,2.4,26.03,59.39,89,1,False,778,21.00252,78.57938,0,630,22.82902,72.52918,0,706,23.9826,69.39956,0.833333,727,21.59266,76.48432,2.5,0
2025-09-09 00:08:01,False,False,2,,True,CLOSED,3,,656,29.7158,52.12177,2.2,2.4,2.4,2.4,26.03,59.39,89,1,False,778,21.00252,78.57938,0,630,22.82902,72.52918,0,706,23.9826,69.39956,0.833333,727,21.59266,76.48432,2.5,0
2025-09-09 00:08:02,False,False,2,,True,CLOSED,4,,656,29.7158,52.12177,2.3,2.4,2.4,2.4,26.03,59.38,89,1,False,778,21.00252,78.57938,0,630,22.76493,72.49256,0,706,23.9826,69.39956,0.833333,727,21.59266,76.48432,2.5,0
2025-09-09 00:08:03,False,False,2,,True,CLOSED,5,,656,29.7158,52.12177,2.3,2.4,2.4,2.4,26.03,59.38,89,1,False,778,21.00252,78.57938,0,630,22.76493,72.49256,0,706,23.99062,69.38735,0.833333,727,21.59266,76.48432,2.5,0
2025-09-09 00:08:04,False,False,2,,True,CLOSED,3,,656,29.7158,52.12177,2.3,2.4,2.4,2.4,26.03,59.38,89,1,False,779,20.96246,78.60075,0,630,22.76493,72.49256,0,706,23.99062,69.38735,0.833333,727,21.61402,76.42939,2.5,0
2025-09-09 00:08:05,False,False,2,,True,CLOSED,2,,656,29.7158,52.12177,2.3,2.4,2.4,2.4,26.03,59.38,89,1,False,779,20.96246,78.60075,0,630,22.76493,72.49256,0,706,23.99062,69.38735,0.833333,727,21.61402,76.42939,2.5,0
2025-09-09 00:08:06,False,False,2,,True,CLOSED,2,,656,29.7158,52.12177,2.3,2.4,2.4,2.4,26.03,59.38,89,1,False,779,20.96246,78.60075,0,630,22.76493,72.49256,0,706,23.99062,69.38735,0.833333,727,21.61402,76.42939,2.5,0
2025-09-09 00:08:08,False,False,2,,True,CLOSED,2,,656,29.7158,52.12177,2.3,2.4,2.4,2.4,26.03,59.38,89,1,False,779,20.96246,78.60075,0,630,22.75158,72.5185,0,706,23.99062,69.38735,0.833333,727,21.61402,76.42939,2.5,0
2025-09-09 00:08:09,False,False,2,,True,CLOSED,1,,656,29.7158,52.12177,2.3,2.4,2.4,2.4,26.03,59.38,89,1,False,779,20.96246,78.60075,0,630,22.75158,72.5185,0,707,23.98528,69.3431,0.833333,727,21.61402,76.42939,2.5,0
2025-09-09 00:08:10,False,False,2,,True,CLOSED,4,,656,29.7158,52.12177,2.3,2.4,2.4,2.4,26.03,59.38,89,1,False,779,20.9678,78.57786,0,630,22.75158,72.5185,0,707,23.98528,69.3431,0.833333,726,21.60868,76.42023,2.5,0
2025-09-09 00:08:11,False,False,2,,True,CLOSED,5,,656,29.7158,52.12177,2.3,2.4,2.4,2.4,26.03,59.38,89,1,False,779,20.9678,78.57786,0,630,22.75158,72.5185,0,707,23.98528,69.3431,0.833333,726,21.60868,76.42023,2.5,0
2025-09-09 00:08:12,False,False,2,,True,CLOSED,1,,656,29.7158,52.12177,2.3,2.4,2.4,2.4,26.03,59.38,89,1,False,779,20.9678,78.57786,0,630,22.75158,72.5185,0,707,23.98528,69.3431,0.833333,726,21.60868,76.42023,2.5,0
2025-09-09 00:08:13,False,False,2,,True,CLOSED,1,,656,29.7158,52.12177,2.3,2.4,2.4,2.4,26.03,59.38,89,1,False,779,20.9678,78.57786,0,630,22.73289,72.5185,0,707,23.98528,69.3431,0.833333,726,21.60868,76.42023,2.5,0
2025-09-09 00:08:14,False,False,2,,True,CLOSED,1,,656,29.7158,52.12177,2.3,2.4,2.4,2.4,26.03,59.38,89,1,False,779,20.9678,78.57786,0,630,22.73289,72.54292,0,706,23.99062,69.32327,0.833333,726,21.60868,76.42023,2.5,0
2025-09-09 00:08:15,False,False,2,,True,CLOSED,1,,656,29.7158,52.12177,2.3,2.4,2.4,2.4,26.03,59.38,89,1,False,778,20.9678,78.56718,0,630,22.73289,72.54292,0,706,23.99062,69.32327,0.833333,726,21.63004,76.41718,2.5,0
2025-09-09 00:08:16,False,False,2,,True,CLOSED,0,,656,29.7158,52.12177,2.3,2.4,2.4,2.4,26.03,59.38,89,1,False,778,20.9678,78.56718,0,630,22.73289,72.54292,0,706,23.99062,69.32327,0.833333,726,21.63004,76.41718,2.5,0
2025-09-09 00:08:17,False,False,2,,True,CLOSED,2,,656,29.7158,52.12177,2.3,2.4,2.4,2.4,26.03,59.38,89,1,False,778,20.9678,78.56718,0,630,22.73289,72.54292,0,706,23.99062,69.32327,0.833333,726,21.63004,76.41718,2.5,0
2025-09-09 00:08:18,False,False,2,,True,CLOSED,3,,656,29.7158,52.12177,2.3,2.4,2.4,2.4,26.03,59.38,89,1,False,778,20.9678,78.56718,0,630,22.73289,72.54292,0,706,23.99062,69.32327,0.833333,726,21.63004,76.41718,2.5,0
2025-09-09 00:08:19,False,False,2,,True,CLOSED,2,,656,29.7158,52.12177,2.3,2.4,2.4,2.4,26.03,59.38,89,1,False,778,20.9678,78.56718,0,630,22.75959,72.4712,0,707,23.99062,69.32327,0.833333,726,21.63004,76.41718,2.5,0
2025-09-09 00:08:20,False,False,2,,True,CLOSED,4,,656,29.7158,52.12177,2.3,2.4,2.4,2.4,26.03,59.38,89,1,False,778,20.9678,78.56718,0,630,22.75959,72.4712,0,707,23.95857,69.2958,0.833333,727,21.60868,76.41718,2.5,0
2025-09-09 00:08:21,False,False,2,,True,CLOSED,1,,656,29.7158,52.12177,2.3,2.4,2.4,2.4,26.03,59.38,89,1,False,778,21.03456,78.43137,0,630,22.75959,72.4712,0,707,23.95857,69.2958,0.833333,727,21.60868,76.34699,2.5,0
2025-09-09 00:08:22,False,False,2,,True,CLOSED,3,,656,29.7158,52.12177,2.3,2.4,2.4,2.4,26.03,59.38,89,1,False,778,21.03456,78.43137,0,630,22.75959,72.4712,0,707,23.95857,69.2958,0.833333,727,21.60868,76.34699,2.5,0
2025-09-09 00:08:23,False,False,2,,True,CLOSED,1,,656,29.7158,52.12177,2.3,2.4,2.4,2.4,26.03,59.38,89,1,False,778,21.03456,78.43137,0,630,22.75959,72.4712,0,707,23.95857,69.2958,0.833333,727,21.60868,76.34699,2.5,0
2025-09-09 00:08:24,False,False,2,,True,CLOSED,6,,656,29.7158,52.12177,2.3,2.4,2.4,2.4,26.03,59.38,89,1,False,778,21.03456,78.43137,0,630,22.76226,72.45136,0,707,23.95857,69.2958,0.833333,727,21.60868,76.34699,2.5,0
2025-09-09 00:08:25,False,False,2,,True,CLOSED,1,,656,29.7158,52.12177,2.3,2.4,2.4,2.4,26.03,59.38,89,1,False,778,21.03456,78.43137,0,630,22.76226,72.45136,0,706,23.94522,69.30801,0.833333,727,21.60868,76.34699,2.5,0
2025-09-09 00:08:26,False,False,2,,True,CLOSED,1,,656,29.7158,52.12177,2.3,2.4,2.4,2.4,26.03,59.38,89,1,False,779,20.99985,78.38712,0,630,22.76226,72.45136,0,706,23.94522,69.30801,0.833333,726,21.61135,76.32563,1.666667,0
2025-09-09 00:08:27,False,False,2,,True,CLOSED,1,,656,29.7158,52.12177,2.3,2.4,2.4,2.4,26.03,59.38,89,1,False,779,20.99985,78.38712,0,630,22.76226,72.45136,0,706,23.94522,69.30801,0.833333,726,21.61135,76.32563,1.666667,0
2025-09-09 00:08:28,False,False,2,,True,CLOSED,2,,656,29.7158,52.12177,2.3,2.4,2.4,2.4,26.03,59.38,89,1,False,779,20.99985,78.38712,0,630,22.76226,72.45136,0,706,23.94522,69.30801,0.833333,726,21.61135,76.32563,1.666667,0
2025-09-09 00:08:29,False,False,2,,True,CLOSED,0,,656,29.7158,52.12177,2.3,2.4,2.4,2.4,26.03,59.38,89,1,False,779,20.99985,78.38712,0,630,22.7409,72.35828,0,706,23.94522,69.30801,0.833333,726,21.61135,76.32563,1.666667,0
2025-09-09 00:08:30,False,False,2,,True,CLOSED,1,,656,29.7158,52.12177,2.3,2.4,2.4,2.4,26.03,59.38,89,1,False,779,20.99985,78.38712,0,630,22.7409,72.35828,0,705,23.93988,69.31869,0.833333,726,21.61135,76.32563,1.666667,0
2025-09-09 00:08:31,False,False,2,,True,CLOSED,1,,656,29.7158,52.12177,2.3,2.4,2.4,2.4,26.03,59.38,89,1,False,778,21.05325,78.40543,0,630,22.7409,72.35828,0,705,23.93988,69.31869,0.833333,726,21.58198,76.33021,2.5,0
2025-09-09 00:08:32,False,False,2,,True,CLOSED,3,,656,29.7158,52.12177,2.3,2.4,2.4,2.4,26.03,59.38,89,1,False,778,21.05325,78.40543,0,630,22.7409,72.35828,0,705,23.93988,69.31869,0.833333,726,21.58198,76.33021,2.5,0
2025-09-09 00:08:33,False,False,2,,True,CLOSED,2,,656,29.7158,52.12177,2.3,2.4,2.4,2.4,26.03,59.38,89,1,False,778,21.05325,78.40543,0,630,22.7409,72.35828,0,705,23.93988,69.31869,0.833333,726,21.58198,76.33021,2.5,0
2025-09-09 00:08:34,False,False,2,,True,CLOSED,2,,656,29.7158,52.12177,2.3,2.4,2.4,2.4,26.03,59.38,89,1,False,778,21.05325,78.40543,0,630,22.77295,72.35828,0,705,23.93988,69.31869,0.833333,726,21.58198,76.33021,2.5,0
2025-09-09 00:08:35,False,False,2,,True,CLOSED,2,,656,29.7158,52.12177,2.3,2.4,2.4,2.4,26.03,59.38,89,1,False,778,21.05325,78.40543,0,630,22.77295,72.38575,0,705,23.94255,69.30038,0.833333,726,21.58198,76.33021,2.5,0
2025-09-09 00:08:36,False,False,2,,True,CLOSED,5,,656,29.7158,52.12177,2.3,2.4,2.4,2.4,26.03,59.38,89,1,False,778,21.06394,78.35966,0,630,22.77295,72.38575,0,705,23.94255,69.30038,0,726,21.56329,76.32105,2.5,0
2025-09-09 00:08:37,False,False,2,,True,CLOSED,1,,656,29.7158,52.12177,2.3,2.4,2.4,2.4,26.03,59.38,89,1,False,778,21.06394,78.35966,0,630,22.77295,72.38575,0,705,23.94255,69.30038,0,726,21.56329,76.32105,2.5,0
2025-09-09 00:08:38,False,False,2,,True,CLOSED,1,,656,29.7158,52.12177,2.3,2.4,2.4,2.4,26.03,59.38,89,1,False,778,21.06394,78.35966,0,630,22.77295,72.38575,0,705,23.94255,69.30038,0,726,21.56329,76.32105,2.5,0
2025-09-09 00:08:39,False,False,2,,True,CLOSED,3,,656,29.7158,52.12177,2.3,2.4,2.4,2.4,26.03,59.38,89,1,False,778,21.06394,78.35966,0,630,22.77295,72.38575,0,705,23.94255,69.30038,0,726,21.56329,76.32105,2.5,0
2025-09-09 00:08:40,False,False,2,,True,CLOSED,6,,656,29.7158,52.12177,2.3,2.4,2.4,2.4,26.03,59.38,89,1,False,778,21.06394,78.35966,0,630,22.76226,72.31403,0,705,23.94255,69.30038,0,726,21.56329,76.32105,2.5,0
2025-09-09 00:08:41,False,False,2,,True,CLOSED,1,,656,29.7158,52.12177,2.3,2.4,2.4,2.4,26.03,59.38,89,1,False,778,21.06394,78.35966,0,630,22.76226,72.31403,0,705,23.9292,69.26681,0.833333,726,21.59533,76.32105,2.5,0
2025-09-09 00:08:43,False,False,2,,True,CLOSED,1,,656,29.7158,52.12177,2.3,2.4,2.4,2.4,26.03,59.38,89,1,False,778,21.05859,78.32914,0,630,22.76226,72.31403,0,705,23.9292,69.26681,0.833333,726,21.59533,76.3592,2.5,0
2025-09-09 00:08:44,False,False,2,,True,CLOSED,1,,656,29.7158,52.12177,2.3,2.4,2.4,2.4,26.03,59.38,89,1,False,778,21.05859,78.32914,0,630,22.76226,72.31403,0,705,23.9292,69.26681,0.833333,726,21.59533,76.3592,2.5,0
2025-09-09 00:08:45,False,False,2,,True,CLOSED,1,,656,29.7158,52.12177,2.3,2.4,2.4,2.4,26.03,59.38,89,1,False,778,21.05859,78.32914,0,630,22.76226,72.31403,0,705,23.9292,69.26681,0.833333,726,21.59533,76.3592,2.5,0
2025-09-09 00:08:46,False,False,2,,True,CLOSED,1,,656,29.7158,52.12177,2.3,2.4,2.4,2.4,26.03,59.38,89,1,False,778,21.05859,78.32914,0,630,22.81834,72.31556,0,705,23.9292,69.26681,0.833333,726,21.59533,76.3592,2.5,0
2025-09-09 00:08:47,False,False,2,,True,CLOSED,1,,656,29.7158,52.12177,2.3,2.4,2.4,2.4,26.03,59.38,89,1,False,778,21.05859,78.32914,0,630,22.81834,72.31556,0,705,23.93988,69.21797,0.833333,726,21.59533,76.3592,2.5,0
2025-09-09 00:08:48,False,False,2,,True,CLOSED,3,,656,29.7158,52.12177,2.3,2.4,2.4,2.4,26.03,59.38,89,1,False,778,21.0853,78.32151,0,630,22.81834,72.31556,0,705,23.93988,69.21797,0.833333,725,21.57931,76.31953,2.5,0
2025-09-09 00:08:49,False,False,2,,True,CLOSED,5,,656,29.7158,52.12177,2.1,2.2,2.2,2.2,26.01,59.49,89,1,False,778,21.0853,78.32151,0,630,22.81834,72.31556,0,705,23.93988,69.21797,0.833333,725,21.57931,76.31953,2.5,0
2025-09-09 00:08:50,False,False,2,,True,CLOSED,4,,656,29.7158,52.12177,2.1,2.2,2.2,2.2,26.01,59.52,89,1,False,778,21.0853,78.32151,0,630,22.81834,72.31556,0,705,23.93988,69.21797,0.833333,725,21.57931,76.31953,2.5,0
2025-09-09 00:08:51,False,False,2,,True,CLOSED,2,,656,29.7158,52.12177,2.1,2.2,2.2,2.2,26.01,59.55,89,1,False,778,21.0853,78.32151,0,629,22.82101,72.22705,0,705,23.93988,69.21797,0.833333,725,21.57931,76.31953,2.5,0
2025-09-09 00:08:52,False,False,2,,True,CLOSED,2,,656,29.7158,52.12177,2.1,2.2,2.2,2.2,26.005,59.57,89,1,False,778,21.0853,78.32151,0,629,22.82101,72.22705,0,704,23.94255,69.21797,0.833333,725,21.57931,76.31953,2.5,0
2025-09-09 00:08:53,False,False,2,,True,CLOSED,2,,656,29.7158,52.12177,2.1,2.2,2.2,2.2,26.005,59.6,90,1,False,778,21.10933,78.33677,0,629,22.82101,72.22705,0,704,23.94255,69.21797,0.833333,726,21.59266,76.35004,2.5,0
2025-09-09 00:08:54,False,False,2,,True,CLOSED,0,,655,29.65438,52.10193,2,2.1,2.1,2.1,26.005,59.63,90,1,False,778,21.10933,78.33677,0,629,22.82101,72.22705,0,704,23.94255,69.21797,0.833333,726,21.59266,76.35004,2.5,0
2025-09-09 00:08:55,False,False,2,,True,CLOSED,2,,655,29.65438,52.10193,2,2.1,2.1,2.1,26.005,59.66,90,1,False,778,21.10933,78.33677,0,629,22.82101,72.22705,0,704,23.94255,69.21797,0.833333,726,21.59266,76.35004,2.5,0
2025-09-09 00:08:56,False,False,2,,True,CLOSED,1,,655,29.65438,52.10193,2,2.1,2.1,2.1,26.005,59.68,90,1,False,778,21.10933,78.33677,0,629,22.82101,72.22705,0,704,23.94255,69.21797,0.833333,726,21.59266,76.35004,2.5,0
2025-09-09 00:08:57,False,False,2,,True,CLOSED,1,,655,29.65438,52.10193,2,2.1,2.1,2.1,26.005,59.7,90,1,False,778,21.10933,78.33677,0,629,22.82101,72.22705,0,705,23.94255,69.21797,0.833333,726,21.59266,76.35004,2.5,0
2025-09-09 00:08:58,False,False,2,,True,CLOSED,5,,656,29.65438,52.16144,2,2.1,2.1,2.1,26.005,59.72,90,1,False,777,21.10666,78.33677,0,629,22.82101,72.22705,0,705,23.96658,69.19203,0,725,21.61135,76.39887,1.666667,0
2025-09-09 00:08:59,False,False,2,,True,CLOSED,3,,656,29.65438,52.16144,1.9,2,2,2,26.005,59.75,90,1,False,777,21.10666,78.41154,0,629,22.82101,72.22705,0,705,23.96658,69.19203,0,725,21.61135,76.39887,1.666667,0
2025-09-09 00:09:00,False,False,2,,True,CLOSED,10,,656,29.65438,52.16144,1.9,2,2,2,26.005,59.78,90,1,False,777,21.10666,78.41154,0,629,22.82101,72.22705,0,705,23.96658,69.19203,0,725,21.61135,76.39887,1.666667,0
2025-09-09 00:09:01,False,False,2,,True,CLOSED,3,,656,29.65438,52.16144,1.9,2,2,2,26.005,59.8,90,1,False,777,21.10666,78.41154,0,629,22.82635,72.25605,0,705,23.96658,69.19203,0,725,21.61135,76.39887,1.666667,0
2025-09-09 00:09:02,False,False,2,,True,CLOSED,5,,656,29.65438,52.16144,1.9,2,2,2,26.005,59.83,90,1,False,777,21.10666,78.41154,0,629,22.81033,72.21942,0,705,23.96658,69.19203,0,725,21.61135,76.39887,1.666667,0
2025-09-09 00:09:03,False,False,2,,True,CLOSED,1,,656,29.64103,52.24231,1.9,2,2,2,26.005,59.86,90,1,False,777,21.10666,78.41154,0,629,22.81033,72.21942,0,705,23.96925,69.12794,0.833333,725,21.61135,76.39887,1.666667,0
2025-09-09 00:09:04,False,False,2,,True,CLOSED,1,,656,29.64103,52.24231,1.9,2,2,2,26.005,59.88,90,1,False,777,21.14137,78.43443,0,629,22.81033,72.21942,0,705,23.96925,69.12794,0.833333,725,21.60601,76.39887,1.666667,0
2025-09-09 00:09:05,False,False,2,,True,CLOSED,3,,656,29.64103,52.24231,1.9,2,2,2,26.005,59.9,90,1,False,777,21.14137,78.43443,0,629,22.81033,72.21942,0,705,23.96925,69.12794,0.833333,725,21.60601,76.36835,2.5,0
2025-09-09 00:09:06,False,False,2,,True,CLOSED,1,,656,29.64103,52.24231,1.9,2,2,2,26,59.93,90,1,False,777,21.14137,78.43443,0,629,22.81033,72.21942,0,705,23.96925,69.12794,0.833333,725,21.60601,76.36835,2.5,0
2025-09-09 00:09:07,False,False,2,,True,CLOSED,1,,656,29.64103,52.24231,1.9,2,2,2,26,59.96,90,1,False,777,21.14137,78.43443,0,629,22.82101,72.34455,0,705,23.96925,69.12794,0.833333,725,21.60601,76.36835,2.5,0
2025-09-09 00:09:08,False,False,2,,True,CLOSED,3,,655,29.6437,52.24689,1.8,1.9,1.9,1.9,26,59.98,90,1,False,777,21.14137,78.43443,0,629,22.82101,72.34455,0,705,23.96658,69.09132,0.833333,725,21.60601,76.36835,2.5,0
2025-09-09 00:09:09,False,False,2,,True,CLOSED,0,,655,29.6437,52.24689,1.8,1.9,1.9,1.9,26,59.99,90,1,False,776,21.1574,78.46189,0,629,22.82101,72.34455,0,705,23.96658,69.09132,0.833333,726,21.63539,76.43702,2.5,0
2025-09-09 00:09:10,False,False,2,,True,CLOSED,2,,655,29.6437,52.24689,1.8,1.9,1.9,1.9,26,60.01,90,1,False,776,21.1574,78.46189,0,629,22.82101,72.34455,0,705,23.96658,69.09132,0.833333,726,21.63539,76.43702,2.5,0
2025-09-09 00:09:11,False,False,2,,True,CLOSED,4,,655,29.6437,52.24689,1.8,1.9,1.9,1.9,26,60.02,90,1,False,776,21.1574,78.46189,0,629,22.82101,72.34455,0,705,23.96658,69.09132,0.833333,726,21.63539,76.43702,2.5,0
2025-09-09 00:09:12,False,False,2,,True,CLOSED,4,,655,29.6437,52.24689,1.7,1.8,1.8,1.8,26,60.04,90,1,False,776,21.1574,78.46189,0,629,22.82902,72.32319,0,705,23.96658,69.09132,0.833333,726,21.63539,76.43702,2.5,0
2025-09-09 00:09:13,False,False,2,,True,CLOSED,2,,655,29.64637,52.29267,1.7,1.8,1.8,1.8,26,60.06,90,1,False,776,21.1574,78.46189,0,629,22.82902,72.32319,0,704,23.96391,69.08217,0,726,21.63539,76.43702,2.5,0
2025-09-09 00:09:14,False,False,2,,True,CLOSED,3,,655,29.64637,52.29267,1.7,1.8,1.8,1.8,26,60.08,91,1,False,776,21.17342,78.50156,0,629,22.82902,72.32319,0,704,23.96391,69.08217,0,726,21.64073,76.4477,2.5,0
2025-09-09 00:09:15,False,False,2,,True,CLOSED,1,,655,29.64637,52.29267,1.8,1.9,1.9,1.9,26,60.11,91,1,False,776,21.17342,78.50156,0,629,22.82902,72.32319,0,704,23.96391,69.08217,0,726,21.64073,76.4477,2.5,0
2025-09-09 00:09:16,False,False,2,,True,CLOSED,1,,655,29.64637,52.29267,1.8,1.9,1.9,1.9,26,60.13,91,1,False,776,21.17342,78.50156,0,629,22.82902,72.32319,0,704,23.96391,69.08217,0,726,21.64073,76.4477,2.5,0
2025-09-09 00:09:17,False,False,2,,True,CLOSED,4,,655,29.63302,52.33234,1.8,1.9,1.9,1.9,26,60.14,91,1,False,776,21.17342,78.50156,0,629,22.82902,72.32319,0,704,23.96391,69.08217,0,726,21.64073,76.4477,2.5,0
2025-09-09 00:09:18,False,False,2,,True,CLOSED,3,,655,29.63302,52.33234,1.8,1.9,1.9,1.9,26,60.14,91,1,False,776,21.17342,78.50156,0,629,22.8397,72.3415,0,704,23.96391,69.08217,0,726,21.64073,76.4477,2.5,0
2025-09-09 00:09:20,False,False,2,,True,CLOSED,6,,655,29.63302,52.33234,1.8,1.9,1.9,1.9,26,60.15,91,1,False,776,21.17342,78.50156,0,629,22.8397,72.3415,0,704,23.97459,69.07149,0,726,21.64073,76.4477,2.5,0
2025-09-09 00:09:21,False,False,2,,True,CLOSED,4,,655,29.63302,52.33234,1.8,1.9,1.9,1.9,25.995,60.17,91,1,False,775,21.17075,78.49088,0,629,22.8397,72.3415,0,704,23.97459,69.07149,0,726,21.6247,76.45991,2.5,0
2025-09-09 00:09:22,False,False,2,,True,CLOSED,1,,655,29.63302,52.33234,1.8,1.9,1.9,1.9,25.995,60.2,91,1,False,775,21.17075,78.49088,0,629,22.8397,72.3415,0,704,23.97459,69.07149,0,726,21.6247,76.45991,2.5,0
2025-09-09 00:09:23,False,False,2,,True,CLOSED,2,,654,29.64103,52.34912,1.8,1.9,1.9,1.9,25.995,60.21,91,1,False,775,21.17075,78.49088,0,629,22.8397,72.3415,0,704,23.97459,69.07149,0,726,21.6247,76.45991,2.5,0
2025-09-09 00:09:24,False,False,2,,True,CLOSED,3,,654,29.64103,52.34912,1.9,1.9,1.9,1.9,25.995,60.23,91,1,False,775,21.17075,78.49088,0,629,22.85306,72.35828,0,704,23.97459,69.07149,0,726,21.6247,76.45991,2.5,0
2025-09-09 00:09:25,False,False,2,,True,CLOSED,4,,654,29.64103,52.34912,1.9,2,2,2,25.995,60.24,91,1,False,775,21.17075,78.49088,0,629,22.85306,72.35828,0,704,23.96391,69.11116,0.833333,726,21.6247,76.45991,2.5,0
2025-09-09 00:09:26,False,False,2,,True,CLOSED,3,,654,29.64103,52.34912,1.9,2,2,2,25.995,60.26,92,1,False,775,21.18944,78.53971,0,629,22.85306,72.35828,0,704,23.96391,69.11116,0.833333,726,21.66209,76.50721,2.5,0
2025-09-09 00:09:27,False,False,2,,True,CLOSED,4,,654,29.64103,52.34912,1.9,2,2,2,25.995,60.26,92,1,False,775,21.18944,78.53971,0,629,22.85306,72.35828,0,704,23.96391,69.11116,0.833333,726,21.66209,76.50721,2.5,0
2025-09-09 00:09:28,False,False,2,,True,CLOSED,3,,654,29.64103,52.34912,1.9,2,2,2,25.995,60.26,92,1,False,775,21.18944,78.53971,0,629,22.85306,72.35828,0,704,23.96391,69.11116,0.833333,726,21.66209,76.50721,2.5,0
2025-09-09 00:09:29,False,False,2,,True,CLOSED,1,,654,29.64103,52.34912,1.9,2,2,2,25.995,60.26,92,1,False,775,21.18944,78.53971,0,629,22.8397,72.39948,0,704,23.96391,69.11116,0.833333,726,21.66209,76.50721,2.5,0
2025-09-09 00:09:30,False,False,2,,True,CLOSED,7,,654,29.63035,52.40711,2,2.1,2.1,2.1,25.995,60.31,92,1,False,775,21.18944,78.53971,0,629,22.8397,72.39948,0,704,23.99329,69.12032,0.833333,726,21.66209,76.50721,2.5,0
