timestamp,PIR,co2(sensors_sensors1),temperature(sensors_sensors1),humidity(sensors_sensors1),lux(sensors_sensors1),co2(sensors_sensors2),temperature(sensors_sensors2),humidity(sensors_sensors2),lux(sensors_sensors2),co2(sensors_sensors3),temperature(sensors_sensors3),humidity(sensors_sensors3),lux(sensors_sensors3),co2(sensors_sensors4),temperature(sensors_sensors4),humidity(sensors_sensors4),lux(sensors_sensors4)
2025-08-06 20:31:35,False,,,,,922,24.22561,60.40894,119.1667,,,,,,,,
2025-08-06 20:31:36,True,,,,,,,,,892,23.19486,63.33562,64.16666,,,,
2025-08-06 20:31:39,False,843,20.07591,72.12787,155,,,,,,,,,,,,
2025-08-06 20:31:40,False,,,,,924,24.22828,60.40894,119.1667,,,,,,,,
2025-08-06 20:31:40,False,,,,,,,,,,,,,905,18.82086,78.37339,137.5
2025-08-06 20:31:42,False,,,,,,,,,893,23.16281,63.36614,64.16666,,,,
2025-08-06 20:31:43,False,844,20.04921,72.14771,155,,,,,,,,,,,,
2025-08-06 20:31:44,False,,,,,,,,,,,,,905,18.82086,78.36118,137.5
2025-08-06 20:31:45,False,,,,,924,24.25498,60.38605,119.1667,,,,,,,,
2025-08-06 20:31:47,False,,,,,,,,,893,23.13611,63.43633,64.16666,,,,
2025-08-06 20:31:49,False,845,20.07057,72.15076,155,,,,,,,,,,,,
2025-08-06 20:31:50,False,,,,,,,,,,,,,905,18.81285,78.41154,137.5
2025-08-06 20:31:51,False,,,,,925,24.24697,60.31281,119.1667,,,,,,,,
2025-08-06 20:31:53,False,,,,,,,,,894,23.13077,63.57061,64.16666,,,,
2025-08-06 20:31:54,False,847,20.08393,72.14008,155,,,,,,,,,,,,
2025-08-06 20:31:55,False,,,,,,,,,,,,,906,18.81819,78.41001,137.5
2025-08-06 20:31:56,False,,,,,926,24.24964,60.3769,119.1667,,,,,,,,
2025-08-06 20:31:58,False,,,,,,,,,895,23.11742,63.5584,65,,,,
2025-08-06 20:32:00,False,848,20.10529,72.10803,155,,,,,,,,,,,,
2025-08-06 20:32:01,False,,,,,,,,,,,,,905,18.81018,78.43595,137.5
2025-08-06 20:32:02,False,,,,,926,24.23362,60.40131,119.1667,,,,,,,,
2025-08-06 20:32:03,False,,,,,,,,,896,23.12543,63.58892,64.16666,,,,
2025-08-06 20:32:05,False,850,20.10796,72.06226,155,,,,,,,,,,,,
2025-08-06 20:32:06,False,,,,,,,,,,,,,906,18.81819,78.3978,138.3333
2025-08-06 20:32:07,False,,,,,926,24.23095,60.42725,119.1667,,,,,,,,
2025-08-06 20:32:09,False,,,,,,,,,900,23.11475,63.55688,64.16666,,,,
2025-08-06 20:32:10,False,852,20.13199,72.0531,155,,,,,,,,,,,,
2025-08-06 20:32:11,True,,,,,,,,,,,,,907,18.81285,78.42374,137.5
2025-08-06 20:32:12,True,,,,,927,24.22828,60.43641,120,,,,,,,,
2025-08-06 20:32:14,True,,,,,,,,,901,23.13611,63.54314,64.16666,,,,
2025-08-06 20:32:16,True,852,20.11063,72.06378,155,,,,,,,,,,,,
2025-08-06 20:32:17,True,,,,,,,,,,,,,907,18.81552,78.41001,137.5
2025-08-06 20:32:18,True,,,,,927,24.25231,60.44862,120,,,,,,,,
2025-08-06 20:32:20,False,,,,,,,,,903,23.13611,63.49432,64.16666,,,,
2025-08-06 20:32:21,False,852,20.09728,72.12939,153.3333,,,,,,,,,,,,
2025-08-06 20:32:22,False,,,,,,,,,,,,,907,18.81285,78.42374,137.5
2025-08-06 20:32:23,False,,,,,927,24.22828,60.40894,120,,,,,,,,
2025-08-06 20:32:25,True,,,,,,,,,904,23.14412,63.52483,64.16666,,,,
2025-08-06 20:32:27,False,852,20.0679,72.18433,155,,,,,,,,,,,,
2025-08-06 20:32:28,False,,,,,,,,,,,,,908,18.80484,78.46189,137.5
2025-08-06 20:32:29,False,,,,,928,24.27367,60.43336,120,,,,,,,,
2025-08-06 20:32:31,False,,,,,,,,,907,23.1281,63.53094,64.16666,,,,
2025-08-06 20:32:32,False,853,20.08125,72.18433,155,,,,,,,,,,,,
2025-08-06 20:32:33,False,,,,,,,,,,,,,907,18.81285,78.47257,137.5
2025-08-06 20:32:34,False,,,,,928,24.24163,60.40284,120,,,,,,,,
2025-08-06 20:32:36,False,,,,,,,,,906,23.12543,63.50195,65,,,,
2025-08-06 20:32:38,False,852,20.05722,72.20569,155,,,,,,,,,,,,
2025-08-06 20:32:39,False,,,,,,,,,,,,,908,18.81018,78.47257,138.3333
2025-08-06 20:32:40,False,,,,,929,24.24697,60.39368,120,,,,,,,,
2025-08-06 20:32:41,True,,,,,,,,,907,23.10674,63.5935,64.16666,,,,
2025-08-06 20:32:43,False,853,20.06523,72.1828,155,,,,,,,,,,,,
2025-08-06 20:32:44,True,,,,,,,,,,,,,910,18.81552,78.48325,138.3333
2025-08-06 20:32:45,False,,,,,930,24.24964,60.43946,119.1667,,,,,,,,
2025-08-06 20:32:47,False,,,,,,,,,907,23.06401,63.6698,64.16666,,,,
2025-08-06 20:32:48,False,852,20.08125,72.18433,155,,,,,,,,,,,,
2025-08-06 20:32:49,False,,,,,,,,,,,,,910,18.78881,78.53819,137.5
2025-08-06 20:32:50,False,,,,,930,24.26299,60.39674,119.1667,,,,,,,,
2025-08-06 20:32:52,False,,,,,,,,,909,23.06134,63.73693,64.16666,,,,
2025-08-06 20:32:54,False,852,20.07057,72.19501,155,,,,,,,,,,,,
2025-08-06 20:32:55,False,,,,,,,,,,,,,910,18.77546,78.56413,137.5
2025-08-06 20:32:56,False,,,,,930,24.24697,60.37537,119.1667,,,,,,,,
2025-08-06 20:32:58,False,,,,,,,,,910,23.08537,63.75219,64.16666,,,,
2025-08-06 20:32:59,False,853,20.05188,72.24994,155,,,,,,,,,,,,
2025-08-06 20:33:00,False,,,,,,,,,,,,,911,18.79416,78.58549,137.5
2025-08-06 20:33:01,False,,,,,931,24.20424,60.36927,119.1667,,,,,,,,
2025-08-06 20:33:03,False,,,,,,,,,911,23.06668,63.76745,64.16666,,,,
2025-08-06 20:33:05,False,853,20.02251,72.24841,155,,,,,,,,,,,,
2025-08-06 20:33:06,False,,,,,,,,,,,,,911,18.78347,78.51377,138.3333
2025-08-06 20:33:07,False,,,,,931,24.16152,60.45472,120,,,,,,,,
2025-08-06 20:33:08,False,,,,,,,,,914,23.10674,63.72778,64.16666,,,,
2025-08-06 20:33:10,False,853,20.05455,72.23926,155,,,,,,,,,,,,
2025-08-06 20:33:11,False,,,,,,,,,,,,,912,18.79416,78.54887,138.3333
2025-08-06 20:33:12,False,,,,,932,24.18021,60.47456,119.1667,,,,,,,,
2025-08-06 20:33:14,False,,,,,,,,,915,23.09873,63.68811,64.16666,,,,
2025-08-06 20:33:15,False,853,20.05455,72.23926,155,,,,,,,,,,,,
2025-08-06 20:33:17,False,,,,,,,,,,,,,912,18.76211,78.57938,137.5
2025-08-06 20:33:17,False,,,,,933,24.18021,60.4654,119.1667,,,,,,,,
2025-08-06 20:33:19,False,,,,,,,,,916,23.12009,63.65454,64.16666,,,,
2025-08-06 20:33:21,False,854,20.03319,72.27131,155,,,,,,,,,,,,
2025-08-06 20:33:22,False,,,,,,,,,,,,,912,18.75944,78.57938,138.3333
2025-08-06 20:33:23,False,,,,,934,24.17754,60.4654,119.1667,,,,,,,,
2025-08-06 20:33:25,False,,,,,,,,,917,23.14145,63.58282,64.16666,,,,
2025-08-06 20:33:26,False,856,20.03853,72.28352,155,,,,,,,,,,,,
2025-08-06 20:33:27,False,,,,,,,,,,,,,911,18.77012,78.61448,137.5
2025-08-06 20:33:28,False,,,,,936,24.19089,60.44099,119.1667,,,,,,,,
2025-08-06 20:33:30,False,,,,,,,,,917,23.12276,63.57824,64.16666,,,,
2025-08-06 20:33:32,False,856,20.0412,72.26063,155,,,,,,,,,,,,
2025-08-06 20:33:33,False,,,,,,,,,,,,,911,18.74609,78.61906,138.3333
2025-08-06 20:33:34,False,,,,,936,24.21759,60.43488,119.1667,,,,,,,,
2025-08-06 20:33:36,False,,,,,,,,,917,23.12543,63.58892,64.16666,,,,
2025-08-06 20:33:37,False,856,20.01717,72.29267,155,,,,,,,,,,,,
2025-08-06 20:33:38,False,,,,,,,,,,,,,912,18.74876,78.62974,137.5
2025-08-06 20:33:39,False,,,,,937,24.20691,60.38758,120,,,,,,,,
2025-08-06 20:33:41,False,,,,,,,,,918,23.13611,63.56145,64.16666,,,,
2025-08-06 20:33:43,False,856,20.04654,72.31861,155,,,,,,,,,,,,
2025-08-06 20:33:44,False,,,,,,,,,,,,,912,18.77546,78.66178,138.3333
2025-08-06 20:33:45,False,,,,,937,24.22561,60.39063,120,,,,,,,,
2025-08-06 20:33:46,False,,,,,,,,,920,23.13077,63.56145,64.16666,,,,
2025-08-06 20:33:48,False,856,19.99313,72.31403,155,,,,,,,,,,,,
2025-08-06 20:33:49,False,,,,,,,,,,,,,912,18.78347,78.58701,138.3333
2025-08-06 20:33:50,False,,,,,937,24.20424,60.35096,119.1667,,,,,,,,
2025-08-06 20:33:52,False,,,,,,,,,922,23.13077,63.58892,65,,,,
2025-08-06 20:33:53,False,856,19.96643,72.39185,155,,,,,,,,,,,,
2025-08-06 20:33:54,False,,,,,,,,,,,,,913,18.80217,78.54734,138.3333
2025-08-06 20:33:55,False,,,,,937,24.23362,60.37384,119.1667,,,,,,,,
2025-08-06 20:33:57,False,,,,,,,,,923,23.12543,63.62707,65,,,,
2025-08-06 20:33:59,False,857,19.97444,72.43763,155,,,,,,,,,,,,
2025-08-06 20:34:00,False,,,,,,,,,,,,,915,18.77279,78.57633,138.3333
2025-08-06 20:34:01,False,,,,,938,24.23629,60.37384,119.1667,,,,,,,,
2025-08-06 20:34:03,False,,,,,,,,,923,23.12276,63.65454,64.16666,,,,
2025-08-06 20:34:04,False,857,19.96376,72.40253,155,,,,,,,,,,,,
2025-08-06 20:34:05,False,,,,,,,,,,,,,917,18.78614,78.57481,138.3333
2025-08-06 20:34:06,False,,,,,938,24.22561,60.32807,119.1667,,,,,,,,
2025-08-06 20:34:08,False,,,,,,,,,924,23.11475,63.60571,64.16666,,,,
2025-08-06 20:34:10,False,857,19.99313,72.41627,155,,,,,,,,,,,,
2025-08-06 20:34:11,False,,,,,,,,,,,,,917,18.76211,78.68925,138.3333
2025-08-06 20:34:12,False,,,,,940,24.22026,60.40894,119.1667,,,,,,,,
2025-08-06 20:34:13,False,,,,,,,,,924,23.10674,63.66064,64.16666,,,,
2025-08-06 20:34:15,False,857,19.94774,72.44678,155,,,,,,,,,,,,
2025-08-06 20:34:16,False,,,,,,,,,,,,,917,18.75677,78.62821,138.3333
2025-08-06 20:34:17,False,,,,,940,24.22561,60.38148,120,,,,,,,,
2025-08-06 20:34:19,False,,,,,,,,,925,23.13878,63.65911,64.16666,,,,
2025-08-06 20:34:21,False,857,19.95842,72.45899,155,,,,,,,,,,,,
2025-08-06 20:34:22,False,,,,,,,,,,,,,917,18.78347,78.62363,138.3333
2025-08-06 20:34:22,False,,,,,940,24.21759,60.37995,120,,,,,,,,
2025-08-06 20:34:24,False,,,,,,,,,925,23.14412,63.62096,64.16666,,,,
2025-08-06 20:34:26,False,858,19.96376,72.45899,155,,,,,,,,,,,,
2025-08-06 20:34:27,False,,,,,,,,,,,,,919,18.76478,78.59007,138.3333
2025-08-06 20:34:28,False,,,,,941,24.20958,60.39826,119.1667,,,,,,,,
2025-08-06 20:34:30,False,,,,,,,,,926,23.12543,63.64538,64.16666,,,,
2025-08-06 20:34:31,False,858,19.96376,72.4361,155,,,,,,,,,,,,
2025-08-06 20:34:32,False,,,,,,,,,,,,,919,18.76745,78.61448,137.5
2025-08-06 20:34:33,False,,,,,941,24.20424,60.35096,119.1667,,,,,,,,
2025-08-06 20:34:35,False,,,,,,,,,926,23.1014,63.61181,65,,,,
2025-08-06 20:34:37,False,859,19.98245,72.42695,155,,,,,,,,,,,,
2025-08-06 20:34:38,False,,,,,,,,,,,,,920,18.77279,78.62516,137.5
2025-08-06 20:34:39,False,,,,,941,24.21492,60.36164,119.1667,,,,,,,,
2025-08-06 20:34:41,False,,,,,,,,,927,23.07469,63.67285,64.16666,,,,
2025-08-06 20:34:42,False,860,19.98512,72.35828,155,,,,,,,,,,,,
2025-08-06 20:34:43,True,,,,,,,,,,,,,919,18.75677,78.616,137.5
2025-08-06 20:34:44,False,,,,,941,24.20424,60.37843,119.1667,,,,,,,,
2025-08-06 20:34:46,True,,,,,,,,,928,23.02396,63.74762,64.16666,,,,
2025-08-06 20:34:48,False,862,19.97978,72.40406,155,,,,,,,,,,,,
2025-08-06 20:34:49,False,,,,,,,,,,,,,920,18.76745,78.62669,138.3333
2025-08-06 20:34:50,False,,,,,942,24.18021,60.36621,119.1667,,,,,,,,
2025-08-06 20:34:51,False,,,,,,,,,927,23.01862,63.81475,64.16666,,,,
2025-08-06 20:34:53,False,862,19.97978,72.39185,155,,,,,,,,,,,,
2025-08-06 20:34:54,False,,,,,,,,,,,,,921,18.77279,78.63737,137.5
2025-08-06 20:34:55,False,,,,,943,24.14282,60.44251,120,,,,,,,,
2025-08-06 20:34:57,False,,,,,,,,,928,23.01328,63.81323,64.16666,,,,
2025-08-06 20:34:58,False,862,20.00114,72.37049,155,,,,,,,,,,,,
2025-08-06 20:34:59,False,,,,,,,,,,,,,922,18.76478,78.59007,138.3333
2025-08-06 20:35:00,False,,,,,943,24.14549,60.47913,120,,,,,,,,
2025-08-06 20:35:02,False,,,,,,,,,929,22.99725,63.87732,64.16666,,,,
2025-08-06 20:35:04,False,861,19.96643,72.39185,155,,,,,,,,,,,,
2025-08-06 20:35:05,False,,,,,,,,,,,,,922,18.76745,78.6511,138.3333
2025-08-06 20:35:06,False,,,,,946,24.13214,60.48524,119.1667,,,,,,,,
2025-08-06 20:35:08,False,,,,,,,,,931,23.0106,63.86969,65,,,,
2025-08-06 20:35:09,False,863,19.99313,72.3827,155,,,,,,,,,,,,
2025-08-06 20:35:10,False,,,,,,,,,,,,,922,18.75944,78.66483,138.3333
2025-08-06 20:35:11,False,,,,,946,24.1268,60.5127,119.1667,,,,,,,,
2025-08-06 20:35:13,False,,,,,,,,,931,22.96521,63.90784,65,,,,
2025-08-06 20:35:15,False,862,19.96643,72.37965,155,,,,,,,,,,,,
2025-08-06 20:35:16,False,,,,,,,,,,,,,923,18.74876,78.65415,137.5
2025-08-06 20:35:17,False,,,,,947,24.11345,60.51881,119.1667,,,,,,,,
2025-08-06 20:35:18,False,,,,,,,,,931,22.94919,64.03906,64.16666,,,,
2025-08-06 20:35:20,False,863,19.99313,72.41627,155,,,,,,,,,,,,
2025-08-06 20:35:21,False,,,,,,,,,,,,,923,18.74876,78.65415,138.3333
2025-08-06 20:35:22,False,,,,,947,24.11078,60.50965,119.1667,,,,,,,,
2025-08-06 20:35:24,False,,,,,,,,,932,22.94385,64.01923,64.16666,,,,
2025-08-06 20:35:25,False,863,20.00381,72.41627,155,,,,,,,,,,,,
2025-08-06 20:35:27,False,,,,,,,,,,,,,924,18.77279,78.73655,137.5
2025-08-06 20:35:27,False,,,,,948,24.08675,60.53254,119.1667,,,,,,,,
2025-08-06 20:35:29,False,,,,,,,,,933,22.92782,64.05432,64.16666,,,,
2025-08-06 20:35:31,False,863,19.9958,72.42695,155,,,,,,,,,,,,
2025-08-06 20:35:32,False,,,,,,,,,,,,,925,18.75143,78.71519,137.5
2025-08-06 20:35:33,False,,,,,949,24.07874,60.55848,120,,,,,,,,
2025-08-06 20:35:35,False,,,,,,,,,933,22.93583,64.04669,64.16666,,,,
2025-08-06 20:35:36,False,863,19.99847,72.41627,155,,,,,,,,,,,,
2025-08-06 20:35:37,False,,,,,,,,,,,,,925,18.74876,78.6923,138.3333
2025-08-06 20:35:38,False,,,,,949,24.03868,60.59815,120,,,,,,,,
2025-08-06 20:35:40,False,,,,,,,,,935,22.91981,64.03296,64.16666,,,,
2025-08-06 20:35:42,False,864,19.9691,72.42542,155,,,,,,,,,,,,
2025-08-06 20:35:43,False,,,,,,,,,,,,,926,18.74075,78.74265,138.3333
2025-08-06 20:35:44,False,,,,,950,24.03334,60.65156,119.1667,,,,,,,,
2025-08-06 20:35:46,False,,,,,,,,,936,22.89044,64.06348,65,,,,
2025-08-06 20:35:47,False,865,19.97177,72.50477,155,,,,,,,,,,,,
2025-08-06 20:35:48,False,,,,,,,,,,,,,926,18.73541,78.73045,138.3333
2025-08-06 20:35:49,False,,,,,950,24.07073,60.63173,119.1667,,,,,,,,
2025-08-06 20:35:51,False,,,,,,,,,936,22.87709,64.11841,65,,,,
2025-08-06 20:35:53,False,866,19.95308,72.51545,155,,,,,,,,,,,,
2025-08-06 20:35:54,False,,,,,,,,,,,,,926,18.75677,78.72739,138.3333
2025-08-06 20:35:55,False,,,,,951,24.07874,60.5951,119.1667,,,,,,,,
2025-08-06 20:35:56,False,,,,,,,,,935,22.85573,64.21149,64.16666,,,,
2025-08-06 20:35:58,False,867,19.95842,72.51545,155,,,,,,,,,,,,
2025-08-06 20:35:59,False,,,,,,,,,,,,,926,18.74075,78.75487,138.3333
2025-08-06 20:36:00,False,,,,,951,24.07607,60.60426,119.1667,,,,,,,,
2025-08-06 20:36:02,False,,,,,,,,,935,22.86908,64.20386,64.16666,,,,
2025-08-06 20:36:03,False,868,19.95308,72.52766,155,,,,,,,,,,,,
2025-08-06 20:36:04,False,,,,,,,,,,,,,929,18.72473,78.80675,138.3333
2025-08-06 20:36:05,False,,,,,952,24.10811,60.61036,119.1667,,,,,,,,
2025-08-06 20:36:07,False,,,,,,,,,936,22.91447,64.15808,64.16666,,,,
2025-08-06 20:36:09,False,869,19.97177,72.53986,155,,,,,,,,,,,,
2025-08-06 20:36:10,False,,,,,,,,,,,,,929,18.74609,78.77776,137.5
2025-08-06 20:36:11,False,,,,,953,24.12947,60.5951,120,,,,,,,,
2025-08-06 20:36:13,False,,,,,,,,,937,22.92248,64.15961,64.16666,,,,
2025-08-06 20:36:14,False,869,19.99046,72.47272,155,,,,,,,,,,,,
2025-08-06 20:36:15,False,,,,,,,,,,,,,930,18.75677,78.76402,137.5
2025-08-06 20:36:16,False,,,,,953,24.13481,60.57679,120,,,,,,,,
2025-08-06 20:36:18,False,,,,,,,,,937,22.90379,64.13519,64.16666,,,,
2025-08-06 20:36:20,False,870,19.99046,72.49561,155,,,,,,,,,,,,
2025-08-06 20:36:21,False,,,,,,,,,,,,,932,18.75677,78.7396,138.3333
2025-08-06 20:36:22,True,,,,,955,24.16419,60.51881,119.1667,,,,,,,,
2025-08-06 20:36:24,False,,,,,,,,,937,22.89578,64.1535,65,,,,
2025-08-06 20:36:25,False,871,19.99046,72.50629,155,,,,,,,,,,,,
2025-08-06 20:36:26,False,,,,,,,,,,,,,934,18.75677,78.76402,138.3333
2025-08-06 20:36:27,False,,,,,955,24.16419,60.47303,119.1667,,,,,,,,
2025-08-06 20:36:29,False,,,,,,,,,937,22.86908,64.20386,65,,,,
2025-08-06 20:36:30,False,872,19.9691,72.49409,155,,,,,,,,,,,,
2025-08-06 20:36:32,False,,,,,,,,,,,,,936,18.77546,78.72282,137.5
2025-08-06 20:36:33,False,,,,,956,24.19356,60.45014,119.1667,,,,,,,,
2025-08-06 20:36:34,False,,,,,,,,,937,22.89044,64.2298,64.16666,,,,
2025-08-06 20:36:36,False,872,19.99313,72.49561,155,,,,,,,,,,,,
2025-08-06 20:36:37,False,,,,,,,,,,,,,939,18.76745,78.73655,137.5
2025-08-06 20:36:38,False,,,,,957,24.19623,60.46845,119.1667,,,,,,,,
2025-08-06 20:36:40,False,,,,,,,,,937,22.87709,64.18707,64.16666,,,,
2025-08-06 20:36:41,False,873,19.98245,72.50629,155,,,,,,,,,,,,
2025-08-06 20:36:42,False,,,,,,,,,,,,,942,18.76478,78.7747,138.3333
2025-08-06 20:36:43,False,,,,,957,24.19089,60.46693,119.1667,,,,,,,,
2025-08-06 20:36:45,False,,,,,,,,,938,22.89578,64.17181,64.16666,,,,
2025-08-06 20:36:47,False,873,19.99046,72.46204,155,,,,,,,,,,,,
2025-08-06 20:36:48,False,,,,,,,,,,,,,943,18.74876,78.78996,138.3333
2025-08-06 20:36:49,False,,,,,958,24.20691,60.46998,120,,,,,,,,
2025-08-06 20:36:51,False,,,,,,,,,938,22.8851,64.15045,64.16666,,,,
2025-08-06 20:36:52,False,874,19.98245,72.51698,155,,,,,,,,,,,,
2025-08-06 20:36:53,False,,,,,,,,,,,,,942,18.77012,78.76097,137.5
2025-08-06 20:36:54,False,,,,,958,24.17754,60.39216,120,,,,,,,,
2025-08-06 20:36:56,False,,,,,,,,,938,22.89578,64.1535,64.16666,,,,
2025-08-06 20:36:58,False,874,19.98779,72.49561,155,,,,,,,,,,,,
2025-08-06 20:36:59,False,,,,,,,,,,,,,942,18.73007,78.84184,138.3333
2025-08-06 20:37:00,False,,,,,959,24.20424,60.48829,119.1667,,,,,,,,
2025-08-06 20:37:01,False,,,,,,,,,939,22.89044,64.23895,65,,,,
2025-08-06 20:37:03,False,874,19.97978,72.53986,155,,,,,,,,,,,,
2025-08-06 20:37:04,False,,,,,,,,,,,,,942,18.74876,78.80217,138.3333
2025-08-06 20:37:05,False,,,,,959,24.22293,60.48066,119.1667,,,,,,,,
2025-08-06 20:37:07,False,,,,,,,,,938,22.8584,64.23132,64.16666,,,,
2025-08-06 20:37:08,False,874,19.96109,72.59632,155,,,,,,,,,,,,
2025-08-06 20:37:09,False,,,,,,,,,,,,,944,18.73808,78.82811,138.3333
2025-08-06 20:37:10,False,,,,,959,24.20424,60.51423,119.1667,,,,,,,,
2025-08-06 20:37:12,False,,,,,,,,,939,22.88777,64.34577,64.16666,,,,
2025-08-06 20:37:14,False,874,19.94774,72.56123,155,,,,,,,,,,,,
2025-08-06 20:37:15,False,,,,,,,,,,,,,944,18.77279,78.83421,137.5
2025-08-06 20:37:16,False,,,,,960,24.22026,60.42573,119.1667,,,,,,,,
2025-08-06 20:37:18,False,,,,,,,,,940,22.84772,64.29694,64.16666,,,,
2025-08-06 20:37:19,False,874,19.98245,72.59785,155,,,,,,,,,,,,
2025-08-06 20:37:20,False,,,,,,,,,,,,,944,18.74075,78.84032,137.5
2025-08-06 20:37:23,False,,,,,961,24.1989,60.46845,119.1667,,,,,,,,
2025-08-06 20:37:23,False,,,,,,,,,940,22.8397,64.3534,64.16666,,,,
2025-08-06 20:37:25,False,875,19.96376,72.58411,155,,,,,,,,,,,,
2025-08-06 20:37:26,False,,,,,,,,,,,,,944,18.72473,78.86778,137.5
2025-08-06 20:37:27,False,,,,,961,24.20958,60.47913,120,,,,,,,,
2025-08-06 20:37:29,False,,,,,,,,,941,22.85039,64.36561,64.16666,,,,
2025-08-06 20:37:30,False,873,19.97978,72.59632,155,,,,,,,,,,,,
2025-08-06 20:37:31,True,,,,,,,,,,,,,943,18.71939,78.89372,138.3333
2025-08-06 20:37:32,True,,,,,962,24.20691,60.43336,120,,,,,,,,
2025-08-06 20:37:34,False,,,,,,,,,941,22.85573,64.37629,64.16666,,,,
2025-08-06 20:37:36,False,874,19.97978,72.57343,155,,,,,,,,,,,,
2025-08-06 20:37:37,False,,,,,,,,,,,,,943,18.74876,78.88762,137.5
2025-08-06 20:37:38,False,,,,,962,24.20424,60.4242,119.1667,,,,,,,,
2025-08-06 20:37:39,False,,,,,,,,,945,22.87976,64.37324,65,,,,
2025-08-06 20:37:41,False,875,19.95575,72.5948,155,,,,,,,,,,,,
2025-08-06 20:37:42,False,,,,,,,,,,,,,943,18.71939,78.94255,137.5
2025-08-06 20:37:43,False,,,,,963,24.22561,60.45472,119.1667,,,,,,,,
2025-08-06 20:37:45,False,,,,,,,,,945,22.86107,64.30915,65,,,,
2025-08-06 20:37:46,False,876,19.95308,72.65278,155,,,,,,,,,,,,
2025-08-06 20:37:47,False,,,,,,,,,,,,,943,18.69268,78.99596,137.5
2025-08-06 20:37:48,False,,,,,963,24.23095,60.43641,119.1667,,,,,,,,
2025-08-06 20:37:50,False,,,,,,,,,946,22.82368,64.39765,64.16666,,,,
2025-08-06 20:37:52,False,878,19.9424,72.69703,155,,,,,,,,,,,,
2025-08-06 20:37:53,False,,,,,,,,,,,,,944,18.68734,78.97307,137.5
2025-08-06 20:37:54,False,,,,,963,24.22561,60.4181,119.1667,,,,,,,,
2025-08-06 20:37:56,False,,,,,,,,,947,22.83169,64.45869,64.16666,,,,
2025-08-06 20:37:57,False,878,19.93172,72.68482,155,,,,,,,,,,,,
2025-08-06 20:37:58,False,,,,,,,,,,,,,944,18.71405,78.96696,137.5
2025-08-06 20:37:59,False,,,,,963,24.23362,60.42878,119.1667,,,,,,,,
2025-08-06 20:38:01,False,,,,,,,,,952,22.83169,64.4297,64.16666,,,,
2025-08-06 20:38:03,False,880,19.93706,72.67414,155,,,,,,,,,,,,
2025-08-06 20:38:04,False,,,,,,,,,,,,,944,18.7007,79.00664,138.3333
2025-08-06 20:38:05,False,,,,,964,24.22828,60.40894,119.1667,,,,,,,,
2025-08-06 20:38:06,False,,,,,,,,,953,22.84772,64.42359,64.16666,,,,
2025-08-06 20:38:08,False,880,19.91302,72.62684,155,,,,,,,,,,,,
2025-08-06 20:38:09,False,,,,,,,,,,,,,944,18.69535,79.00816,138.3333
2025-08-06 20:38:10,False,,,,,964,24.17754,60.44709,119.1667,,,,,,,,
2025-08-06 20:38:12,False,,,,,,,,,953,22.8851,64.39307,64.16666,,,,
2025-08-06 20:38:13,False,881,19.96109,72.62989,155,,,,,,,,,,,,
2025-08-06 20:38:15,False,,,,,965,24.21759,60.48066,119.1667,,,,,,,,
2025-08-06 20:38:16,False,,,,,,,,,,,,,946,18.70604,78.99443,137.5
2025-08-06 20:38:17,False,,,,,,,,,953,22.86107,64.32899,65,,,,
2025-08-06 20:38:19,False,880,19.97978,72.59632,155,,,,,,,,,,,,
2025-08-06 20:38:20,False,,,,,,,,,,,,,946,18.71138,79.02953,137.5
2025-08-06 20:38:21,False,,,,,965,24.20691,60.46082,119.1667,,,,,,,,
2025-08-06 20:38:23,False,,,,,,,,,953,22.86374,64.34882,65,,,,
2025-08-06 20:38:24,False,882,19.96109,72.607,155,,,,,,,,,,,,
2025-08-06 20:38:25,False,,,,,,,,,,,,,946,18.71138,79.04173,137.5
2025-08-06 20:38:26,False,,,,,966,24.19356,60.41352,119.1667,,,,,,,,
2025-08-06 20:38:28,False,,,,,,,,,953,22.83169,64.44953,64.16666,,,,
2025-08-06 20:38:30,False,883,19.95041,72.64057,155,,,,,,,,,,,,
2025-08-06 20:38:31,False,,,,,,,,,,,,,946,18.70337,78.98222,138.3333
2025-08-06 20:38:32,False,,,,,966,24.19623,60.41352,119.1667,,,,,,,,
2025-08-06 20:38:34,False,,,,,,,,,953,22.80499,64.47089,64.16666,,,,
2025-08-06 20:38:35,False,883,19.92904,72.69703,155,,,,,,,,,,,,
2025-08-06 20:38:36,False,,,,,,,,,,,,,946,18.73274,79.03716,138.3333
2025-08-06 20:38:37,False,,,,,966,24.19356,60.43183,119.1667,,,,,,,,
2025-08-06 20:38:39,False,,,,,,,,,953,22.82101,64.5243,64.16666,,,,
2025-08-06 20:38:40,False,883,19.95041,72.607,155,,,,,,,,,,,,
2025-08-06 20:38:42,False,,,,,,,,,,,,,946,18.68734,79.0341,138.3333
2025-08-06 20:38:43,False,,,,,966,24.20691,60.4242,120,,,,,,,,
2025-08-06 20:38:44,False,,,,,,,,,952,22.80766,64.51057,64.16666,,,,
2025-08-06 20:38:46,False,884,19.94774,72.67414,155,,,,,,,,,,,,
2025-08-06 20:38:47,False,,,,,,,,,,,,,947,18.67132,79.0753,137.5
2025-08-06 20:38:48,False,,,,,967,24.20424,60.37843,120,,,,,,,,
2025-08-06 20:38:50,False,,,,,,,,,953,22.83436,64.52735,64.16666,,,,
