timestamp,pir_http_0702,pir_http_0701,pir2,sound_amp_pir,sound_trig_pir,mic_occupied,door,sound_amp_door,sound_trig_door,scd40_co2,scd40_temp,scd40_hum,sen55_pm1,sen55_pm2_5,sen55_pm4,sen55_pm10,sen55_temp,sen55_hum,sen55_voc,sen55_nox,thermal-1
2025-09-15 16:30:25,0,0,0,1,,0,CLOSED,3,,1053,31.76127,50.16556,1.3,1.3,1.3,1.3,28.055,57.35,70,1,0
2025-09-15 16:30:26,0,0,0,2,,0,CLOSED,3,,1053,31.76127,50.16556,1.3,1.3,1.3,1.3,28.055,57.35,70,1,0
2025-09-15 16:30:27,0,0,0,2,,0,CLOSED,4,,1053,31.76127,50.16556,1.3,1.4,1.4,1.4,28.055,57.34,70,1,0
2025-09-15 16:30:28,0,0,0,2,,0,CLOSED,4,,1053,31.74792,50.20981,1.3,1.4,1.4,1.4,28.055,57.34,70,1,0
2025-09-15 16:30:29,0,0,0,2,,0,CLOSED,2,,1053,31.74792,50.20981,1.3,1.4,1.4,1.4,28.055,57.34,70,1,0
2025-09-15 16:30:30,0,0,0,2,,0,CLOSED,2,,1053,31.74792,50.20981,1.4,1.4,1.4,1.4,28.055,57.34,70,1,0
2025-09-15 16:30:31,0,0,0,2,,0,CLOSED,1,,1053,31.74792,50.20981,1.4,1.4,1.4,1.4,28.055,57.34,70,1,0
2025-09-15 16:30:32,0,0,0,2,,0,CLOSED,3,,1053,31.74792,50.20981,1.3,1.4,1.4,1.4,28.055,57.34,70,1,0
2025-09-15 16:30:33,0,0,0,2,,0,CLOSED,1,,1053,31.72656,50.19913,1.3,1.4,1.4,1.4,28.055,57.34,70,1,0
2025-09-15 16:30:34,0,0,0,2,,0,CLOSED,1,,1053,31.72656,50.19913,1.3,1.4,1.4,1.4,28.055,57.34,70,1,0
2025-09-15 16:30:35,0,0,0,2,,0,CLOSED,2,,1053,31.72656,50.19913,1.3,1.4,1.4,1.4,28.055,57.33,70,1,0
2025-09-15 16:30:36,0,0,0,2,,0,CLOSED,1,,1053,31.72656,50.19913,1.3,1.3,1.3,1.3,28.055,57.32,70,1,0
2025-09-15 16:30:37,0,0,0,2,,0,CLOSED,2,,1053,31.72656,50.19913,1.3,1.3,1.3,1.3,28.055,57.31,70,1,0
2025-09-15 16:30:38,0,0,0,2,,0,CLOSED,2,,1053,31.77195,50.15946,1.3,1.3,1.3,1.3,28.055,57.31,70,1,0
2025-09-15 16:30:40,0,0,0,2,,0,CLOSED,3,,1053,31.77195,50.15946,1.3,1.3,1.3,1.3,28.055,57.32,70,1,0
2025-09-15 16:30:41,0,0,0,2,,0,CLOSED,2,,1053,31.77195,50.15946,1.3,1.3,1.3,1.3,28.055,57.33,70,1,0
2025-09-15 16:30:42,0,0,0,2,,0,CLOSED,1,,1053,31.77195,50.15946,1.3,1.3,1.3,1.3,28.055,57.33,70,1,0
2025-09-15 16:30:43,0,0,0,2,,0,CLOSED,2,,1053,31.77195,50.15946,1.3,1.3,1.3,1.3,28.055,57.33,70,1,0
2025-09-15 16:30:44,0,0,0,2,,0,CLOSED,4,,1054,31.74258,50.23117,1.3,1.4,1.4,1.4,28.055,57.33,70,1,0
2025-09-15 16:30:45,0,0,0,2,,0,CLOSED,2,,1054,31.74258,50.23117,1.3,1.4,1.4,1.4,28.055,57.33,70,1,0
2025-09-15 16:30:46,0,0,0,2,,0,CLOSED,1,,1054,31.74258,50.23117,1.3,1.4,1.4,1.4,28.055,57.33,70,1,0
2025-09-15 16:30:47,0,0,0,2,,0,CLOSED,3,,1054,31.74258,50.23117,1.3,1.4,1.4,1.4,28.055,57.33,70,1,0
2025-09-15 16:30:48,0,0,0,2,,0,CLOSED,1,,1054,31.73724,50.18082,1.3,1.3,1.3,1.3,28.055,57.33,70,1,0
2025-09-15 16:30:49,0,0,0,2,,0,CLOSED,2,,1054,31.73724,50.18082,1.3,1.3,1.3,1.3,28.055,57.33,70,1,0
2025-09-15 16:30:50,0,0,0,2,,0,CLOSED,4,,1054,31.73724,50.18082,1.2,1.3,1.3,1.3,28.055,57.32,70,1,0
2025-09-15 16:30:51,0,0,0,2,,0,CLOSED,1,,1054,31.73724,50.18082,1.2,1.3,1.3,1.3,28.055,57.32,70,1,0
2025-09-15 16:30:52,0,0,0,2,,0,CLOSED,2,,1054,31.73724,50.18082,1.2,1.3,1.3,1.3,28.055,57.32,70,1,0
2025-09-15 16:30:53,0,0,0,2,,0,CLOSED,2,,1054,31.74792,50.18082,1.2,1.2,1.2,1.2,28.055,57.3,70,1,0
2025-09-15 16:30:54,0,0,0,2,,0,CLOSED,1,,1054,31.74792,50.18082,1.1,1.2,1.2,1.2,28.055,57.3,70,1,0
2025-09-15 16:30:55,0,0,0,2,,0,CLOSED,2,,1054,31.74792,50.18082,1.1,1.2,1.2,1.2,28.055,57.29,70,1,0
2025-09-15 16:30:56,0,0,0,2,,0,CLOSED,1,,1054,31.74792,50.18082,1.1,1.2,1.2,1.2,28.055,57.28,70,1,0
2025-09-15 16:30:57,0,0,0,1,,0,CLOSED,2,,1054,31.74792,50.18082,1.1,1.2,1.2,1.2,28.055,57.27,70,1,0
2025-09-15 16:30:58,0,0,0,1,,0,CLOSED,3,,1054,31.75593,50.18692,1.1,1.2,1.2,1.2,28.055,57.28,70,1,0
2025-09-15 16:30:59,0,0,0,1,,0,CLOSED,2,,1054,31.75593,50.18692,1.1,1.2,1.2,1.2,28.055,57.28,70,1,0
2025-09-15 16:31:00,0,0,0,1,,0,CLOSED,1,,1054,31.75593,50.18692,1.1,1.2,1.2,1.2,28.055,57.27,70,1,1
2025-09-15 16:31:01,0,0,0,2,,0,CLOSED,1,,1054,31.75593,50.18692,1.1,1.2,1.2,1.2,28.055,57.27,70,1,1
2025-09-15 16:31:02,0,0,0,2,,0,CLOSED,4,,1054,31.7586,50.17319,1.1,1.2,1.2,1.2,28.055,57.27,70,1,0
2025-09-15 16:31:03,0,0,0,2,,0,CLOSED,1,,1054,31.7586,50.17319,1.1,1.1,1.1,1.1,28.055,57.26,70,1,0
2025-09-15 16:31:04,0,0,0,2,,0,CLOSED,4,,1054,31.7586,50.17319,1.1,1.1,1.1,1.1,28.055,57.25,70,1,0
2025-09-15 16:31:05,0,0,0,2,,0,CLOSED,2,,1054,31.7586,50.17319,1.1,1.1,1.1,1.1,28.055,57.25,70,1,0
2025-09-15 16:31:06,0,0,0,2,,0,CLOSED,1,,1054,31.7586,50.17319,1.1,1.1,1.1,1.1,28.055,57.24,70,1,0
2025-09-15 16:31:07,0,0,0,2,,0,CLOSED,5,,1054,31.73457,50.12283,1.1,1.1,1.1,1.1,28.055,57.23,70,1,0
2025-09-15 16:31:08,0,0,0,2,,0,CLOSED,1,,1054,31.73457,50.12283,1.1,1.1,1.1,1.1,28.055,57.23,70,1,0
2025-09-15 16:31:09,0,0,0,2,,0,CLOSED,2,,1054,31.73457,50.12283,1.1,1.1,1.1,1.1,28.055,57.23,70,1,0
2025-09-15 16:31:10,0,0,0,2,,0,CLOSED,3,,1054,31.73457,50.12283,1.1,1.1,1.1,1.1,28.055,57.22,70,1,0
2025-09-15 16:31:11,0,0,0,1,,0,CLOSED,3,,1054,31.73457,50.12283,1.1,1.1,1.1,1.1,28.055,57.22,70,1,0
2025-09-15 16:31:12,0,0,0,1,,0,CLOSED,2,,1053,31.7319,50.15335,1.1,1.1,1.1,1.1,28.055,57.21,70,1,0
2025-09-15 16:31:13,0,0,0,1,,0,CLOSED,2,,1053,31.7319,50.15335,1.1,1.1,1.1,1.1,28.055,57.19,70,1,0
2025-09-15 16:31:14,0,0,0,1,,0,CLOSED,4,,1053,31.7319,50.15335,1.1,1.1,1.1,1.1,28.055,57.18,70,1,0
2025-09-15 16:31:15,0,0,0,1,,0,CLOSED,1,,1053,31.7319,50.15335,1.1,1.1,1.1,1.1,28.055,57.17,70,1,0
2025-09-15 16:31:16,0,0,0,1,,0,CLOSED,2,,1053,31.7319,50.15335,1.1,1.1,1.1,1.1,28.055,57.15,70,1,0
2025-09-15 16:31:17,0,0,0,2,,0,CLOSED,2,,1053,31.74525,50.15183,1.1,1.1,1.1,1.1,28.055,57.14,70,1,0
2025-09-15 16:31:18,0,0,0,2,,0,CLOSED,3,,1053,31.74525,50.15183,1.1,1.2,1.2,1.2,28.055,57.12,70,1,0
2025-09-15 16:31:19,0,0,0,2,,0,CLOSED,2,,1053,31.74525,50.15183,1.1,1.2,1.2,1.2,28.055,57.11,70,1,0
2025-09-15 16:31:20,0,0,0,2,,0,CLOSED,1,,1053,31.74525,50.15183,1.2,1.2,1.2,1.2,28.055,57.09,70,1,0
2025-09-15 16:31:21,0,0,0,2,,0,CLOSED,1,,1054,31.74525,50.15183,1.2,1.2,1.2,1.2,28.055,57.07,71,1,0
2025-09-15 16:31:22,0,0,0,2,,0,CLOSED,1,,1054,31.73991,50.10147,1.2,1.2,1.2,1.2,28.055,57.06,71,1,0
2025-09-15 16:31:23,0,0,0,1,,0,CLOSED,3,,1054,31.73991,50.10147,1.2,1.2,1.2,1.2,28.055,57.04,71,1,0
2025-09-15 16:31:24,0,0,0,1,,0,CLOSED,1,,1054,31.73991,50.10147,1.2,1.2,1.2,1.2,28.055,57.04,71,1,0
2025-09-15 16:31:25,0,0,0,1,,0,CLOSED,1,,1054,31.73991,50.10147,1.2,1.2,1.2,1.2,28.055,57.04,71,1,0
2025-09-15 16:31:26,0,0,0,1,,0,CLOSED,1,,1054,31.73991,50.10147,1.2,1.3,1.3,1.3,28.055,57.04,71,1,0
2025-09-15 16:31:27,0,0,0,1,,0,CLOSED,2,,1054,31.76127,50.11826,1.2,1.3,1.3,1.3,28.055,57.04,71,1,0
2025-09-15 16:31:29,0,0,0,1,,0,CLOSED,2,,1054,31.76127,50.11826,1.2,1.3,1.3,1.3,28.055,57.04,71,1,0
2025-09-15 16:31:30,0,0,0,1,,0,CLOSED,2,,1054,31.76127,50.11826,1.3,1.3,1.3,1.3,28.055,57.03,71,1,0
2025-09-15 16:31:31,0,0,0,1,,0,CLOSED,4,,1054,31.76127,50.11826,1.3,1.3,1.3,1.3,28.055,57.03,71,1,0
2025-09-15 16:31:32,0,0,0,1,,0,CLOSED,6,,1053,31.73991,50.06485,1.3,1.4,1.4,1.4,28.055,57.02,71,1,0
2025-09-15 16:31:33,0,0,0,1,,0,CLOSED,1,,1053,31.73991,50.06485,1.3,1.3,1.3,1.3,28.055,57.01,71,1,0
2025-09-15 16:31:34,0,0,0,1,,0,CLOSED,2,,1053,31.73991,50.06485,1.3,1.3,1.3,1.3,28.055,57,71,1,0
2025-09-15 16:31:35,0,0,0,2,,0,CLOSED,1,,1053,31.73991,50.06485,1.3,1.3,1.3,1.3,28.055,56.99,71,1,1
2025-09-15 16:31:36,0,0,0,2,,0,CLOSED,2,,1053,31.73991,50.06485,1.3,1.3,1.3,1.3,28.055,56.98,71,1,1
2025-09-15 16:31:37,0,0,0,2,,0,CLOSED,1,,1054,31.73724,50.01297,1.3,1.3,1.3,1.3,28.055,56.97,71,1,1
2025-09-15 16:31:38,0,0,0,2,,0,CLOSED,1,,1054,31.73724,50.01297,1.2,1.3,1.3,1.3,28.055,56.96,71,1,0
2025-09-15 16:31:39,0,0,0,2,,0,CLOSED,0,,1054,31.73724,50.01297,1.2,1.3,1.3,1.3,28.055,56.95,71,1,0
2025-09-15 16:31:40,0,0,0,2,,0,CLOSED,1,,1054,31.73724,50.01297,1.2,1.3,1.3,1.3,28.055,56.95,71,1,0
2025-09-15 16:31:41,0,0,0,2,,0,CLOSED,5,,1054,31.73724,50.01297,1.2,1.3,1.3,1.3,28.055,56.95,71,1,0
2025-09-15 16:31:42,0,0,0,2,,0,CLOSED,1,,1054,31.74525,50.05722,1.2,1.3,1.3,1.3,28.055,56.94,71,1,0
2025-09-15 16:31:43,0,0,0,2,,0,CLOSED,1,,1054,31.74525,50.05722,1.2,1.3,1.3,1.3,28.055,56.94,71,1,0
2025-09-15 16:31:44,0,0,0,2,,0,CLOSED,1,,1054,31.74525,50.05722,1.2,1.3,1.3,1.3,28.055,56.94,71,1,1
2025-09-15 16:31:45,0,0,0,2,,0,CLOSED,1,,1054,31.74525,50.05722,1.2,1.2,1.2,1.2,28.055,56.92,71,1,1
2025-09-15 16:31:46,0,0,0,2,,0,CLOSED,3,,1054,31.75593,50.0206,1.2,1.2,1.2,1.2,28.055,56.91,71,1,1
2025-09-15 16:31:47,0,0,0,2,,0,CLOSED,1,,1054,31.75593,50.0206,1.2,1.2,1.2,1.2,28.055,56.91,71,1,0
2025-09-15 16:31:48,0,0,0,1,,0,CLOSED,0,,1054,31.75593,50.0206,1.2,1.2,1.2,1.2,28.055,56.91,71,1,0
2025-09-15 16:31:49,0,0,0,1,,0,CLOSED,2,,1054,31.75593,50.0206,1.1,1.2,1.2,1.2,28.055,56.9,71,1,0
2025-09-15 16:31:50,0,0,0,1,,0,CLOSED,1,,1054,31.75593,50.0206,1.1,1.2,1.2,1.2,28.055,56.9,71,1,0
2025-09-15 16:31:51,0,0,0,1,,0,CLOSED,1,,1053,31.73457,50.00839,1.1,1.2,1.2,1.2,28.055,56.9,71,1,0
2025-09-15 16:31:52,0,0,0,1,,0,CLOSED,2,,1053,31.73457,50.00839,1.1,1.1,1.1,1.1,28.055,56.89,71,1,0
2025-09-15 16:31:53,0,0,0,1,,0,CLOSED,1,,1053,31.73457,50.00839,1.1,1.1,1.1,1.1,28.055,56.89,71,1,0
2025-09-15 16:31:54,0,0,0,2,,0,CLOSED,3,,1053,31.73457,50.00839,1.1,1.1,1.1,1.1,28.055,56.88,71,1,0
2025-09-15 16:31:55,0,0,0,2,,0,CLOSED,3,,1053,31.73457,50.00839,1.1,1.1,1.1,1.1,28.055,56.87,71,1,0
2025-09-15 16:31:56,0,0,0,2,,0,CLOSED,3,,1054,31.75593,50.00229,1.1,1.1,1.1,1.1,28.055,56.87,71,1,0
2025-09-15 16:31:57,0,0,0,2,,0,CLOSED,4,,1054,31.75593,50.00229,1.1,1.1,1.1,1.1,28.055,56.86,71,1,0
2025-09-15 16:31:58,0,0,0,1,,0,CLOSED,1,,1054,31.75593,50.00229,1.1,1.1,1.1,1.1,28.055,56.85,71,1,0
2025-09-15 16:31:59,0,0,0,1,,0,CLOSED,2,,1054,31.75593,50.00229,1,1.1,1.1,1.1,28.055,56.85,71,1,0
2025-09-15 16:32:00,0,0,0,1,,0,CLOSED,3,,1054,31.75593,50.00229,1.1,1.1,1.1,1.1,28.055,56.84,71,1,0
2025-09-15 16:32:01,0,0,0,1,,0,CLOSED,3,,1053,31.73457,49.99161,1.1,1.1,1.1,1.1,28.055,56.83,71,1,0
2025-09-15 16:32:02,0,0,0,1,,0,CLOSED,3,,1053,31.73457,49.99161,1.1,1.1,1.1,1.1,28.055,56.82,71,1,0
2025-09-15 16:32:03,0,0,0,1,,0,CLOSED,1,,1053,31.73457,49.99161,1.1,1.1,1.1,1.1,28.055,56.81,71,1,0
2025-09-15 16:32:04,0,0,0,1,,0,CLOSED,1,,1053,31.73457,49.99161,1.1,1.1,1.1,1.1,28.055,56.81,71,1,0
2025-09-15 16:32:05,0,0,0,1,,0,CLOSED,5,,1053,31.76928,49.94125,1.1,1.1,1.1,1.1,28.055,56.8,71,1,0
2025-09-15 16:32:06,0,0,0,1,,0,CLOSED,2,,1053,31.76928,49.94125,1.1,1.1,1.1,1.1,28.055,56.79,71,1,0
2025-09-15 16:32:07,0,0,0,1,,0,CLOSED,2,,1053,31.76928,49.94125,1.1,1.1,1.1,1.1,28.055,56.79,71,1,0
2025-09-15 16:32:08,0,0,0,2,,0,CLOSED,4,,1053,31.76928,49.94125,1,1.1,1.1,1.1,28.055,56.78,71,1,0
2025-09-15 16:32:10,0,0,0,2,,0,CLOSED,1,,1053,31.76928,49.94125,1,1.1,1.1,1.1,28.06,56.77,71,1,0
2025-09-15 16:32:11,0,0,0,2,,0,CLOSED,4,,1054,31.77462,49.95041,1,1.1,1.1,1.1,28.06,56.75,71,1,0
2025-09-15 16:32:12,0,0,0,2,,0,CLOSED,1,,1054,31.77462,49.95041,1.1,1.1,1.1,1.1,28.06,56.73,71,1,0
2025-09-15 16:32:13,0,0,0,2,,0,CLOSED,2,,1054,31.77462,49.95041,1.1,1.1,1.1,1.1,28.06,56.72,71,1,0
2025-09-15 16:32:14,0,0,0,2,,0,CLOSED,2,,1054,31.77462,49.95041,1.1,1.1,1.1,1.1,28.06,56.71,71,1,0
2025-09-15 16:32:15,0,0,0,2,,0,CLOSED,10,,1054,31.77462,49.95041,1.1,1.2,1.2,1.2,28.06,56.7,71,1,0
2025-09-15 16:32:16,0,0,0,2,,0,CLOSED,2,,1053,31.74525,49.91989,1.2,1.2,1.2,1.2,28.06,56.68,71,1,0
2025-09-15 16:32:17,0,0,0,2,,0,CLOSED,2,,1053,31.74525,49.91989,1.2,1.2,1.2,1.2,28.06,56.67,71,1,1
2025-09-15 16:32:18,0,0,0,2,,0,CLOSED,3,,1053,31.74525,49.91989,1.2,1.3,1.3,1.3,28.06,56.66,71,1,1
2025-09-15 16:32:19,0,0,0,2,,0,CLOSED,3,,1053,31.74525,49.91989,1.2,1.3,1.3,1.3,28.06,56.64,71,1,0
2025-09-15 16:32:20,0,0,0,2,,0,CLOSED,2,,1053,31.7586,49.91989,1.2,1.3,1.3,1.3,28.06,56.63,71,1,0
2025-09-15 16:32:21,0,0,0,2,,0,CLOSED,3,,1053,31.7586,49.90005,1.2,1.3,1.3,1.3,28.06,56.62,71,1,0
2025-09-15 16:32:22,0,0,0,2,,0,CLOSED,1,,1053,31.7586,49.90005,1.3,1.3,1.3,1.3,28.06,56.61,71,1,0
2025-09-15 16:32:23,0,0,0,2,,0,CLOSED,8,,1053,31.7586,49.90005,1.3,1.3,1.3,1.3,28.06,56.61,71,1,0
2025-09-15 16:32:24,0,0,0,2,,0,CLOSED,2,,1053,31.7586,49.90005,1.3,1.3,1.3,1.3,28.06,56.61,71,1,0
2025-09-15 16:32:25,0,0,0,2,,0,CLOSED,1,,1053,31.74792,49.86953,1.3,1.3,1.3,1.3,28.06,56.6,71,1,0
2025-09-15 16:32:26,0,0,0,2,,0,CLOSED,1,,1053,31.74792,49.86953,1.3,1.4,1.4,1.4,28.06,56.59,71,1,0
2025-09-15 16:32:27,0,0,0,2,,0,CLOSED,3,,1053,31.74792,49.86953,1.3,1.4,1.4,1.4,28.06,56.59,71,1,0
2025-09-15 16:32:28,0,0,0,2,,0,CLOSED,4,,1053,31.74792,49.86953,1.3,1.4,1.4,1.4,28.06,56.58,71,1,0
2025-09-15 16:32:29,0,0,0,2,,0,CLOSED,2,,1053,31.74792,49.86953,1.3,1.4,1.4,1.4,28.06,56.57,71,1,0
2025-09-15 16:32:30,0,0,0,2,,0,CLOSED,3,,1053,31.76394,49.85427,1.4,1.4,1.4,1.4,28.06,56.56,71,1,0
2025-09-15 16:32:31,0,0,0,2,,0,CLOSED,2,,1053,31.76394,49.85427,1.4,1.4,1.4,1.4,28.06,56.56,71,1,0
2025-09-15 16:32:32,0,0,0,1,,0,CLOSED,2,,1053,31.76394,49.85427,1.4,1.5,1.5,1.5,28.06,56.55,71,1,0
2025-09-15 16:32:33,0,0,0,1,,0,CLOSED,1,,1053,31.76394,49.85427,1.4,1.5,1.5,1.5,28.06,56.54,71,1,0
2025-09-15 16:32:34,0,0,0,1,,0,CLOSED,1,,1053,31.76394,49.85427,1.4,1.5,1.5,1.5,28.06,56.53,71,1,0
2025-09-15 16:32:35,0,0,0,1,,0,CLOSED,2,,1054,31.74525,49.85427,1.4,1.5,1.5,1.5,28.06,56.53,71,1,0
2025-09-15 16:32:36,0,0,0,1,,0,CLOSED,2,,1054,31.74525,49.85427,1.4,1.5,1.5,1.5,28.06,56.52,71,1,0
2025-09-15 16:32:37,0,0,0,1,,0,CLOSED,1,,1054,31.74525,49.85427,1.4,1.5,1.5,1.5,28.06,56.52,71,1,0
2025-09-15 16:32:38,0,0,0,1,,0,CLOSED,1,,1054,31.74525,49.85427,1.4,1.5,1.5,1.5,28.06,56.52,71,1,0
2025-09-15 16:32:39,0,0,0,1,,0,CLOSED,2,,1054,31.74525,49.85427,1.4,1.5,1.5,1.5,28.06,56.51,71,1,0
2025-09-15 16:32:40,0,0,0,1,,0,CLOSED,2,,1053,31.73724,49.81002,1.4,1.4,1.4,1.4,28.06,56.5,71,1,0
2025-09-15 16:32:41,0,0,0,1,,0,CLOSED,2,,1053,31.73724,49.81002,1.3,1.4,1.4,1.4,28.06,56.49,71,1,0
2025-09-15 16:32:42,0,0,0,1,,0,CLOSED,1,,1053,31.73724,49.81002,1.3,1.4,1.4,1.4,28.06,56.49,71,1,0
2025-09-15 16:32:43,0,0,0,1,,0,CLOSED,1,,1053,31.73724,49.81002,1.3,1.3,1.3,1.3,28.06,56.48,71,1,0
2025-09-15 16:32:44,0,0,0,1,,0,CLOSED,5,,1053,31.73724,49.81002,1.2,1.3,1.3,1.3,28.06,56.47,71,1,0
2025-09-15 16:32:45,0,0,0,1,,0,CLOSED,2,,1054,31.74525,49.77645,1.2,1.3,1.3,1.3,28.06,56.47,71,1,0
2025-09-15 16:32:46,0,0,0,1,,0,CLOSED,2,,1054,31.74525,49.77645,1.2,1.3,1.3,1.3,28.06,56.46,71,1,0
2025-09-15 16:32:47,0,0,0,1,,0,CLOSED,1,,1054,31.74525,49.77645,1.2,1.3,1.3,1.3,28.06,56.45,71,1,0
2025-09-15 16:32:48,0,0,0,2,,0,CLOSED,6,,1054,31.74525,49.77645,1.2,1.3,1.3,1.3,28.06,56.44,71,1,0
2025-09-15 16:32:49,0,0,0,2,,0,CLOSED,2,,1054,31.73724,49.78103,1.2,1.3,1.3,1.3,28.06,56.44,71,1,0
2025-09-15 16:32:50,0,0,0,2,,0,CLOSED,2,,1054,31.73724,49.78103,1.2,1.3,1.3,1.3,28.06,56.43,71,1,0
2025-09-15 16:32:52,0,0,0,1,,0,CLOSED,2,,1054,31.73724,49.78103,1.3,1.3,1.3,1.3,28.06,56.43,71,1,0
2025-09-15 16:32:53,0,0,0,1,,0,CLOSED,2,,1054,31.73724,49.78103,1.3,1.3,1.3,1.3,28.06,56.43,71,1,0
2025-09-15 16:32:54,0,0,0,1,,0,CLOSED,3,,1054,31.73724,49.78103,1.3,1.3,1.3,1.3,28.06,56.42,71,1,0
2025-09-15 16:32:55,0,0,0,1,,0,CLOSED,3,,1054,31.73724,49.78103,1.3,1.3,1.3,1.3,28.06,56.42,71,1,0
2025-09-15 16:32:56,0,0,0,2,,0,CLOSED,2,,1054,31.74525,49.73983,1.2,1.3,1.3,1.3,28.065,56.4,71,1,0
2025-09-15 16:32:57,0,0,0,2,,0,CLOSED,2,,1054,31.74525,49.73983,1.2,1.3,1.3,1.3,28.065,56.4,71,1,0
2025-09-15 16:32:58,0,0,0,2,,0,CLOSED,1,,1054,31.74525,49.73983,1.2,1.3,1.3,1.3,28.065,56.39,71,1,0
2025-09-15 16:32:59,0,0,0,2,,0,CLOSED,1,,1054,31.74525,49.73983,1.2,1.3,1.3,1.3,28.065,56.37,71,1,0
2025-09-15 16:33:00,0,0,0,2,,0,CLOSED,1,,1054,31.76661,49.74594,1.3,1.3,1.3,1.3,28.065,56.37,71,1,0
2025-09-15 16:33:01,0,0,0,2,,0,CLOSED,0,,1054,31.76661,49.74594,1.3,1.3,1.3,1.3,28.065,56.36,71,1,0
2025-09-15 16:33:02,0,0,0,2,,0,CLOSED,4,,1054,31.76661,49.74594,1.3,1.3,1.3,1.3,28.065,56.36,71,1,0
2025-09-15 16:33:03,0,0,0,2,,0,CLOSED,2,,1054,31.76661,49.74594,1.3,1.3,1.3,1.3,28.065,56.35,71,1,0
2025-09-15 16:33:04,0,0,0,2,,0,CLOSED,2,,1054,31.75593,49.71084,1.3,1.3,1.3,1.3,28.065,56.34,71,1,0
2025-09-15 16:33:05,0,0,0,2,,0,CLOSED,1,,1054,31.75593,49.71084,1.2,1.3,1.3,1.3,28.065,56.33,71,1,0
2025-09-15 16:33:06,0,0,0,2,,0,CLOSED,1,,1054,31.75593,49.71084,1.2,1.3,1.3,1.3,28.065,56.32,71,1,0
2025-09-15 16:33:07,0,0,0,2,,0,CLOSED,2,,1054,31.75593,49.71084,1.2,1.3,1.3,1.3,28.065,56.32,71,1,0
2025-09-15 16:33:08,0,0,0,1,,0,CLOSED,2,,1054,31.75593,49.71084,1.2,1.3,1.3,1.3,28.065,56.31,71,1,0
2025-09-15 16:33:09,0,0,0,1,,0,CLOSED,1,,1054,31.76127,49.65438,1.3,1.3,1.3,1.3,28.065,56.32,71,1,0
2025-09-15 16:33:10,0,0,0,1,,0,CLOSED,5,,1054,31.76127,49.65438,1.3,1.3,1.3,1.3,28.065,56.32,71,1,0
2025-09-15 16:33:11,0,0,0,1,,0,CLOSED,2,,1054,31.76127,49.65438,1.3,1.3,1.3,1.3,28.065,56.32,71,1,0
2025-09-15 16:33:12,0,0,0,1,,0,CLOSED,2,,1054,31.76127,49.65438,1.2,1.3,1.3,1.3,28.065,56.31,71,1,0
2025-09-15 16:33:13,0,0,0,1,,0,CLOSED,2,,1054,31.76127,49.65438,1.2,1.3,1.3,1.3,28.065,56.31,71,1,0
2025-09-15 16:33:14,0,0,0,1,,0,CLOSED,1,,1054,31.76394,49.65133,1.2,1.3,1.3,1.3,28.065,56.3,71,1,0
2025-09-15 16:33:15,0,0,0,1,,0,CLOSED,1,,1054,31.76394,49.65133,1.2,1.2,1.2,1.2,28.065,56.29,71,1,0
2025-09-15 16:33:16,0,0,0,1,,0,CLOSED,1,,1054,31.76394,49.65133,1.2,1.2,1.2,1.2,28.065,56.28,71,1,0
2025-09-15 16:33:17,0,0,0,1,,0,CLOSED,1,,1054,31.76394,49.65133,1.2,1.2,1.2,1.2,28.065,56.28,71,1,0
2025-09-15 16:33:18,0,0,0,1,,0,CLOSED,4,,1054,31.76394,49.65133,1.2,1.2,1.2,1.2,28.065,56.28,71,1,0
2025-09-15 16:33:19,0,0,0,1,,0,CLOSED,2,,1055,31.77195,49.62997,1.2,1.2,1.2,1.2,28.065,56.27,71,1,0
2025-09-15 16:33:20,0,0,0,1,,0,CLOSED,1,,1055,31.77195,49.62997,1.2,1.2,1.2,1.2,28.065,56.27,71,1,0
2025-09-15 16:33:21,0,0,0,1,,0,CLOSED,1,,1055,31.77195,49.62997,1.2,1.2,1.2,1.2,28.065,56.27,71,1,0
2025-09-15 16:33:22,0,0,0,1,,0,CLOSED,1,,1055,31.77195,49.62997,1.1,1.2,1.2,1.2,28.065,56.24,71,1,0
2025-09-15 16:33:23,0,0,0,1,,0,CLOSED,1,,1055,31.74525,49.63302,1.1,1.2,1.2,1.2,28.065,56.23,71,1,0
2025-09-15 16:33:24,0,0,0,1,,0,CLOSED,1,,1055,31.74525,49.63302,1.1,1.2,1.2,1.2,28.065,56.22,71,1,0
2025-09-15 16:33:25,0,0,0,1,,0,CLOSED,1,,1055,31.74525,49.63302,1.1,1.2,1.2,1.2,28.065,56.21,71,1,0
2025-09-15 16:33:26,0,0,0,1,,0,CLOSED,2,,1055,31.74525,49.63302,1.2,1.2,1.2,1.2,28.065,56.2,71,1,0
2025-09-15 16:33:27,0,0,0,1,,0,CLOSED,2,,1055,31.74525,49.63302,1.2,1.2,1.2,1.2,28.065,56.2,71,1,0
2025-09-15 16:33:28,0,0,0,1,,0,CLOSED,2,,1055,31.77195,49.58266,1.2,1.2,1.2,1.2,28.065,56.2,71,1,0
2025-09-15 16:33:29,0,0,0,1,,0,CLOSED,2,,1055,31.77195,49.58266,1.2,1.2,1.2,1.2,28.065,56.19,71,1,0
2025-09-15 16:33:30,0,0,0,1,,0,CLOSED,1,,1055,31.77195,49.58266,1.2,1.2,1.2,1.2,28.065,56.18,71,1,0
