timestamp,pir_http_1921682121000702,pir_http_1921682121000701,co2(sleeping),temperature(sleeping),humidity(sleeping),lux(sleeping),scd40_co2,scd40_temp,scd40_hum,sen55_pm1,sen55_pm2_5,sen55_pm4,sen55_pm10,sen55_temp,sen55_hum,sen55_voc,sen55_nox,door,sound_amp_door,sound_trig_door,pir2,sound_amp_pir,sound_trig_pir,mic_occupied,Occupied,Number of People,Place,Activity
2025-09-17 01:20:09,0.0,0.0,740.0,19.34691,72.62684,0.833333,713.0,27.59022,45.04463,4.5,4.7,4.7,4.7,23.53,56.28,66.0,1.0,CLOSED,1.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:20:10,0.0,0.0,740.0,19.34691,72.62684,0.833333,713.0,27.59022,45.04463,4.5,4.7,4.7,4.7,23.53,56.28,66.0,1.0,CLOSED,1.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:20:11,0.0,0.0,739.0,19.35225,72.68635,0.833333,713.0,27.59022,45.04463,4.5,4.7,4.7,4.7,23.53,56.28,66.0,1.0,CLOSED,3.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:20:12,0.0,0.0,739.0,19.35225,72.68635,0.833333,713.0,27.59022,45.04463,4.5,4.7,4.7,4.7,23.53,56.28,66.0,1.0,CLOSED,1.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:20:13,0.0,0.0,739.0,19.35225,72.68635,0.833333,713.0,27.59022,45.04463,4.5,4.7,4.7,4.7,23.53,56.28,66.0,1.0,CLOSED,3.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:20:14,0.0,0.0,739.0,19.35225,72.68635,0.833333,713.0,27.59022,45.04463,4.5,4.7,4.7,4.7,23.53,56.28,66.0,1.0,CLOSED,3.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:20:15,0.0,0.0,740.0,19.36027,72.81606,0.833333,713.0,27.59022,45.04463,4.5,4.7,4.7,4.7,23.53,56.28,66.0,1.0,CLOSED,2.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:20:16,0.0,0.0,740.0,19.36027,72.81606,0.833333,713.0,27.59022,45.04463,4.5,4.7,4.7,4.7,23.53,56.28,66.0,1.0,CLOSED,2.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:20:17,0.0,0.0,740.0,19.36027,72.81606,0.833333,713.0,27.59022,45.04463,4.5,4.7,4.7,4.7,23.53,56.28,66.0,1.0,CLOSED,2.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:20:18,0.0,0.0,740.0,19.36027,72.81606,0.833333,713.0,27.59022,45.04463,4.5,4.7,4.7,4.7,23.53,56.28,66.0,1.0,CLOSED,3.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:20:19,0.0,0.0,740.0,19.36027,72.81606,0.833333,713.0,27.59022,45.04463,4.5,4.7,4.7,4.7,23.53,56.28,66.0,1.0,CLOSED,1.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:20:20,0.0,0.0,741.0,19.3843,72.95949,0.833333,713.0,27.59022,45.04463,4.5,4.7,4.7,4.7,23.53,56.28,66.0,1.0,CLOSED,1.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:20:21,0.0,0.0,741.0,19.3843,72.95949,0.833333,713.0,27.59022,45.04463,4.5,4.7,4.7,4.7,23.53,56.28,66.0,1.0,CLOSED,1.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:20:22,0.0,0.0,741.0,19.3843,72.95949,0.833333,713.0,27.59022,45.04463,4.5,4.7,4.7,4.7,23.53,56.28,66.0,1.0,CLOSED,1.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:20:23,0.0,0.0,741.0,19.3843,72.95949,0.833333,713.0,27.59022,45.04463,4.5,4.7,4.7,4.7,23.53,56.28,66.0,1.0,CLOSED,3.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:20:24,0.0,0.0,741.0,19.3843,72.95949,0.833333,713.0,27.59022,45.04463,4.5,4.7,4.7,4.7,23.53,56.28,66.0,1.0,CLOSED,4.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:20:25,0.0,0.0,741.0,19.3843,72.95949,0.833333,713.0,27.59022,45.04463,4.5,4.7,4.7,4.7,23.53,56.28,66.0,1.0,CLOSED,2.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:20:26,0.0,0.0,741.0,19.33356,73.13191,0.833333,713.0,27.59022,45.04463,4.5,4.7,4.7,4.7,23.53,56.28,66.0,1.0,CLOSED,1.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:20:27,0.0,0.0,741.0,19.33356,73.13191,0.833333,713.0,27.59022,45.04463,4.5,4.7,4.7,4.7,23.53,56.28,66.0,1.0,CLOSED,5.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:20:29,0.0,0.0,741.0,19.33356,73.13191,0.833333,713.0,27.59022,45.04463,4.5,4.7,4.7,4.7,23.53,56.28,66.0,1.0,CLOSED,2.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:20:30,0.0,0.0,741.0,19.33356,73.13191,0.833333,713.0,27.59022,45.04463,4.5,4.7,4.7,4.7,23.53,56.28,66.0,1.0,CLOSED,2.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:20:31,0.0,0.0,741.0,19.33356,73.13191,0.833333,713.0,27.59022,45.04463,4.5,4.7,4.7,4.7,23.53,56.28,66.0,1.0,CLOSED,3.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:20:32,0.0,0.0,742.0,19.33356,73.13191,0.833333,713.0,27.59022,45.04463,4.5,4.7,4.7,4.7,23.53,56.28,66.0,1.0,CLOSED,4.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:20:33,0.0,0.0,742.0,19.33089,73.38064,0.833333,713.0,27.59022,45.04463,4.5,4.7,4.7,4.7,23.53,56.28,66.0,1.0,CLOSED,2.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:20:34,0.0,0.0,742.0,19.33089,73.38064,0.833333,713.0,27.59022,45.04463,4.5,4.7,4.7,4.7,23.53,56.28,66.0,1.0,CLOSED,2.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:20:35,0.0,0.0,742.0,19.33089,73.38064,0.833333,713.0,27.59022,45.04463,4.5,4.7,4.7,4.7,23.53,56.28,66.0,1.0,CLOSED,2.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:20:36,0.0,0.0,742.0,19.33089,73.38064,0.833333,713.0,27.59022,45.04463,4.5,4.7,4.7,4.7,23.53,56.28,66.0,1.0,CLOSED,1.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:20:37,0.0,0.0,744.0,19.34424,73.69955,0.833333,713.0,27.59022,45.04463,4.5,4.7,4.7,4.7,23.53,56.28,66.0,1.0,CLOSED,1.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:20:38,0.0,0.0,744.0,19.34424,73.69955,0.833333,713.0,27.59022,45.04463,4.5,4.7,4.7,4.7,23.53,56.28,66.0,1.0,CLOSED,2.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:20:39,0.0,0.0,744.0,19.34424,73.69955,0.833333,713.0,27.59022,45.04463,4.5,4.7,4.7,4.7,23.53,56.28,66.0,1.0,CLOSED,1.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:20:40,0.0,0.0,744.0,19.34424,73.69955,0.833333,713.0,27.59022,45.04463,4.5,4.7,4.7,4.7,23.53,56.28,66.0,1.0,CLOSED,1.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:20:41,0.0,0.0,744.0,19.34424,73.69955,0.833333,713.0,27.59022,45.04463,4.5,4.7,4.7,4.7,23.53,56.28,66.0,1.0,CLOSED,3.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:20:42,0.0,0.0,745.0,19.33356,73.69955,0.833333,713.0,27.59022,45.04463,4.5,4.7,4.7,4.7,23.53,56.28,66.0,1.0,CLOSED,3.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:20:43,0.0,0.0,745.0,19.33356,73.81705,0.833333,713.0,27.59022,45.04463,4.2,4.7,4.7,4.7,23.53,56.28,66.0,1.0,CLOSED,2.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:20:44,0.0,0.0,745.0,19.33356,73.81705,0.833333,713.0,27.59022,45.04463,4.2,4.7,4.7,4.7,23.53,56.28,66.0,1.0,CLOSED,1.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:20:45,0.0,0.0,745.0,19.33356,73.81705,0.833333,713.0,27.59022,45.04463,4.2,4.7,4.7,4.7,23.53,56.28,66.0,1.0,CLOSED,2.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:20:46,0.0,0.0,745.0,19.33356,73.81705,0.833333,713.0,27.59022,45.04463,4.2,4.7,4.7,4.7,23.53,56.28,66.0,1.0,CLOSED,2.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:20:47,0.0,0.0,745.0,19.33356,73.81705,0.833333,713.0,27.59022,45.04463,4.2,4.7,4.7,4.7,23.53,56.28,66.0,1.0,CLOSED,2.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:20:48,0.0,0.0,746.0,19.36561,73.91318,0.833333,713.0,27.59022,45.04463,4.2,4.7,4.7,4.7,23.53,56.28,66.0,1.0,CLOSED,1.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:20:49,0.0,0.0,746.0,19.36561,73.91318,0.833333,713.0,27.59022,45.04463,4.2,4.7,4.7,4.7,23.53,56.28,66.0,1.0,CLOSED,1.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:20:50,0.0,0.0,746.0,19.36561,73.91318,0.833333,713.0,27.59022,45.04463,4.2,4.7,4.7,4.7,23.53,56.28,66.0,1.0,CLOSED,4.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:20:51,0.0,0.0,746.0,19.36561,73.91318,0.833333,713.0,27.59022,45.04463,4.2,4.7,4.7,4.7,23.53,56.28,66.0,1.0,CLOSED,4.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:20:52,0.0,0.0,746.0,19.36561,73.91318,0.833333,713.0,27.59022,45.04463,4.2,4.7,4.7,4.7,23.53,56.28,66.0,1.0,CLOSED,3.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:20:53,0.0,0.0,747.0,19.36294,74.08865,0.833333,713.0,27.59022,45.04463,4.2,4.7,4.7,4.7,23.53,56.28,66.0,1.0,CLOSED,2.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:20:54,0.0,0.0,747.0,19.36294,74.08865,0.833333,713.0,27.59022,45.04463,4.2,4.7,4.7,4.7,23.53,56.28,66.0,1.0,CLOSED,3.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:20:55,0.0,0.0,747.0,19.36294,74.08865,0.833333,713.0,27.59022,45.04463,4.2,4.7,4.7,4.7,23.53,56.28,66.0,1.0,CLOSED,2.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:20:56,0.0,0.0,747.0,19.36294,74.08865,0.833333,713.0,27.59022,45.04463,4.2,4.7,4.7,4.7,23.53,56.28,66.0,1.0,CLOSED,2.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:20:57,0.0,0.0,747.0,19.36294,74.08865,0.833333,713.0,27.59022,45.04463,4.2,4.7,4.7,4.7,23.53,56.28,66.0,1.0,CLOSED,2.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:20:58,0.0,0.0,749.0,19.32288,74.29008,0.833333,713.0,27.59022,45.04463,4.2,4.7,4.7,4.7,23.53,56.28,66.0,1.0,CLOSED,3.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:20:59,0.0,0.0,749.0,19.32288,74.29008,0.833333,713.0,27.59022,45.04463,4.2,4.7,4.7,4.7,23.53,56.28,66.0,1.0,CLOSED,3.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:21:00,0.0,0.0,749.0,19.32288,74.29008,0.833333,713.0,27.59022,45.04463,4.2,4.7,4.7,4.7,23.53,56.28,66.0,1.0,CLOSED,2.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:21:01,0.0,0.0,749.0,19.32288,74.29008,0.833333,713.0,27.59022,45.04463,4.2,4.7,4.7,4.7,23.53,56.28,66.0,1.0,CLOSED,2.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:21:02,0.0,0.0,749.0,19.32288,74.29008,0.833333,713.0,27.59022,45.04463,4.2,4.7,4.7,4.7,23.53,56.28,66.0,1.0,CLOSED,1.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:21:03,0.0,0.0,749.0,19.29618,74.29008,0.833333,713.0,27.59022,45.04463,4.2,4.7,4.7,4.7,23.53,56.28,66.0,1.0,CLOSED,3.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:21:05,0.0,0.0,749.0,19.29618,74.51438,0.833333,713.0,27.59022,45.04463,4.2,4.7,4.7,4.7,23.53,56.28,66.0,1.0,CLOSED,2.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:21:06,0.0,0.0,749.0,19.29618,74.51438,0.833333,713.0,27.59022,45.04463,4.2,4.7,4.7,4.7,23.53,56.28,66.0,1.0,CLOSED,2.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:21:07,0.0,0.0,749.0,19.29618,74.51438,0.833333,713.0,27.59022,45.04463,4.2,4.7,4.7,4.7,23.53,56.28,66.0,1.0,CLOSED,2.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:21:08,0.0,0.0,749.0,19.29618,74.51438,0.833333,713.0,27.59022,45.04463,4.2,4.7,4.7,4.7,23.53,56.28,66.0,1.0,CLOSED,2.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:21:09,0.0,0.0,749.0,19.29618,74.51438,0.833333,713.0,27.59022,45.04463,4.2,4.7,4.7,4.7,23.53,56.28,66.0,1.0,CLOSED,2.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:21:10,0.0,0.0,749.0,19.33356,74.73869,0.833333,713.0,27.59022,45.04463,4.2,4.7,4.7,4.7,23.53,56.28,66.0,1.0,CLOSED,3.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:21:11,0.0,0.0,749.0,19.33356,74.73869,0.833333,713.0,27.59022,45.04463,4.2,4.7,4.7,4.7,23.53,56.28,66.0,1.0,CLOSED,3.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:21:12,0.0,0.0,749.0,19.33356,74.73869,0.833333,713.0,27.59022,45.04463,4.2,4.7,4.7,4.7,23.53,56.28,66.0,1.0,CLOSED,4.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:21:13,0.0,0.0,749.0,19.33356,74.73869,0.833333,713.0,27.59022,45.04463,4.2,4.7,4.7,4.7,23.53,56.28,66.0,1.0,CLOSED,1.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:21:14,0.0,0.0,749.0,19.33356,74.73869,0.833333,713.0,27.59022,45.04463,4.2,4.7,4.7,4.7,23.53,56.28,66.0,1.0,CLOSED,1.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:21:15,0.0,0.0,749.0,19.32288,74.77379,0.833333,713.0,27.59022,45.04463,4.2,4.7,4.7,4.7,23.53,56.28,66.0,1.0,CLOSED,6.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:21:16,0.0,0.0,749.0,19.32288,74.77379,0.833333,713.0,27.59022,45.04463,4.2,4.7,4.7,4.7,23.53,56.28,66.0,1.0,CLOSED,1.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:21:17,0.0,0.0,749.0,19.32288,74.77379,0.833333,713.0,27.59022,45.04463,4.2,4.7,4.7,4.7,23.53,56.28,66.0,1.0,CLOSED,2.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:21:18,0.0,0.0,749.0,19.32288,74.77379,0.833333,713.0,27.59022,45.04463,4.2,4.7,4.7,4.7,23.53,56.28,66.0,1.0,CLOSED,4.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:21:19,0.0,0.0,749.0,19.32288,74.77379,0.833333,713.0,27.59022,45.04463,4.2,4.7,4.7,4.7,23.53,56.28,66.0,1.0,CLOSED,3.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:21:20,0.0,0.0,749.0,19.35225,74.91417,0.833333,713.0,27.59022,45.04463,4.2,4.7,4.7,4.7,23.53,56.28,66.0,1.0,CLOSED,3.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:21:21,0.0,0.0,749.0,19.35225,74.91417,0.833333,713.0,27.59022,45.04463,4.2,4.7,4.7,4.7,23.53,56.28,66.0,1.0,CLOSED,2.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:21:22,0.0,0.0,749.0,19.35225,74.91417,0.833333,713.0,27.59022,45.04463,4.2,4.7,4.7,4.7,23.53,56.28,66.0,1.0,CLOSED,2.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:21:23,0.0,0.0,749.0,19.35225,74.91417,0.833333,713.0,27.59022,45.04463,4.2,4.7,4.7,4.7,23.53,56.28,66.0,1.0,CLOSED,2.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:21:24,0.0,0.0,749.0,19.35225,74.91417,0.833333,713.0,27.59022,45.04463,4.2,4.7,4.7,4.7,23.53,56.28,66.0,1.0,CLOSED,2.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:21:25,0.0,0.0,749.0,19.35225,74.91417,0.833333,713.0,27.59022,45.04463,4.2,4.7,4.7,4.7,23.53,56.28,66.0,1.0,CLOSED,3.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:21:26,0.0,0.0,749.0,19.34157,75.04387,0.833333,713.0,27.59022,45.04463,4.2,4.7,4.7,4.7,23.53,56.28,66.0,1.0,CLOSED,1.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:21:27,0.0,0.0,749.0,19.34157,75.04387,0.833333,713.0,27.59022,45.04463,4.2,4.7,4.7,4.7,23.53,56.28,66.0,1.0,CLOSED,1.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:21:28,0.0,0.0,749.0,19.34157,75.04387,0.833333,713.0,27.59022,45.04463,4.2,4.7,4.7,4.7,23.53,56.28,66.0,1.0,CLOSED,6.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:21:29,0.0,0.0,749.0,19.34157,75.04387,0.833333,713.0,27.59022,45.04463,4.2,4.7,4.7,4.7,23.53,56.28,66.0,1.0,CLOSED,6.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:21:30,0.0,0.0,749.0,19.34157,75.04387,0.833333,713.0,27.59022,45.04463,4.2,4.7,4.7,4.7,23.53,56.28,66.0,1.0,CLOSED,1.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:21:31,0.0,0.0,749.0,19.38163,75.07896,0.833333,713.0,27.59022,45.04463,4.2,4.7,4.7,4.7,23.53,56.28,66.0,1.0,CLOSED,1.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:21:32,0.0,0.0,749.0,19.38163,75.07896,0.833333,713.0,27.59022,45.04463,4.2,4.7,4.7,4.7,23.53,56.28,66.0,1.0,CLOSED,2.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:21:33,0.0,0.0,749.0,19.38163,75.07896,0.833333,713.0,27.59022,45.04463,4.2,4.7,4.7,4.7,23.53,56.28,66.0,1.0,CLOSED,2.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:21:34,0.0,0.0,749.0,19.38163,75.07896,0.833333,713.0,27.59022,45.04463,4.2,4.7,4.7,4.7,23.53,56.28,66.0,1.0,CLOSED,1.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:21:35,0.0,0.0,749.0,19.38163,75.07896,0.833333,713.0,27.59022,45.04463,4.2,4.7,4.7,4.7,23.53,56.28,66.0,1.0,CLOSED,1.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:21:36,0.0,0.0,749.0,19.3843,75.16136,0.833333,713.0,27.59022,45.04463,4.2,4.7,4.7,4.7,23.53,56.28,66.0,1.0,CLOSED,2.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:21:37,0.0,0.0,749.0,19.3843,75.16136,0.833333,713.0,27.59022,45.04463,4.2,4.7,4.7,4.7,23.53,56.28,66.0,1.0,CLOSED,2.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:21:38,0.0,0.0,749.0,19.3843,75.16136,0.833333,713.0,27.59022,45.04463,4.1,4.7,4.7,4.7,23.53,56.28,66.0,1.0,CLOSED,2.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:21:39,0.0,0.0,749.0,19.3843,75.16136,0.833333,713.0,27.59022,45.04463,4.1,4.7,4.7,4.7,23.53,56.28,66.0,1.0,CLOSED,1.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:21:40,0.0,0.0,749.0,19.3843,75.16136,0.833333,713.0,27.59022,45.04463,4.1,4.7,4.7,4.7,23.53,56.28,66.0,1.0,CLOSED,3.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:21:41,0.0,0.0,749.0,19.42702,75.16136,0.833333,713.0,27.59022,45.04463,4.1,4.7,4.7,4.7,23.53,56.28,66.0,1.0,CLOSED,1.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:21:42,0.0,0.0,749.0,19.42702,75.27581,0.833333,713.0,27.59022,45.04463,4.1,4.7,4.7,4.7,23.53,56.28,66.0,1.0,CLOSED,2.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:21:43,0.0,0.0,749.0,19.42702,75.27581,0.833333,751.0,27.25643,50.71336,4.1,4.3,4.3,4.3,23.58,60.96,89.0,1.0,CLOSED,1.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:21:44,0.0,0.0,749.0,19.42702,75.27581,0.833333,751.0,27.25643,50.71336,4.1,4.3,4.3,4.3,23.58,60.96,89.0,1.0,CLOSED,1.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:21:46,0.0,0.0,749.0,19.42702,75.27581,0.833333,751.0,27.25643,50.71336,4.1,4.3,4.3,4.3,23.58,60.96,89.0,1.0,CLOSED,1.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:21:47,0.0,0.0,749.0,19.42702,75.27581,0.833333,751.0,27.25643,50.71336,4.1,4.3,4.3,4.3,23.58,60.96,89.0,1.0,CLOSED,2.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:21:48,0.0,0.0,749.0,19.44572,75.3811,0.833333,751.0,27.25643,50.71336,4.1,4.3,4.3,4.3,23.58,60.96,89.0,1.0,CLOSED,1.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:21:49,0.0,0.0,749.0,19.44572,75.3811,0.833333,751.0,27.25643,50.71336,4.1,4.3,4.3,4.3,23.58,60.96,89.0,1.0,CLOSED,3.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:21:50,0.0,0.0,749.0,19.44572,75.3811,0.833333,751.0,27.25643,50.71336,4.1,4.3,4.3,4.3,23.58,60.96,89.0,1.0,CLOSED,1.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:21:51,0.0,0.0,749.0,19.44572,75.3811,0.833333,751.0,27.25643,50.71336,4.1,4.3,4.3,4.3,23.58,60.96,89.0,1.0,CLOSED,1.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:21:52,0.0,0.0,749.0,19.44572,75.3811,0.833333,751.0,27.25643,50.71336,4.1,4.3,4.3,4.3,23.58,60.96,89.0,1.0,CLOSED,2.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:21:53,0.0,0.0,749.0,19.41634,75.53521,0.833333,751.0,27.25643,50.71336,4.1,4.3,4.3,4.3,23.58,60.96,89.0,1.0,CLOSED,1.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:21:54,0.0,0.0,749.0,19.41634,75.53521,0.833333,751.0,27.25643,50.71336,4.1,4.3,4.3,4.3,23.58,60.96,89.0,1.0,CLOSED,6.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:21:55,0.0,0.0,749.0,19.41634,75.53521,0.833333,751.0,27.25643,50.71336,4.1,4.3,4.3,4.3,23.58,60.96,89.0,1.0,CLOSED,2.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:21:56,0.0,0.0,749.0,19.41634,75.53521,0.833333,751.0,27.25643,50.71336,4.1,4.3,4.3,4.3,23.58,60.96,89.0,1.0,CLOSED,1.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:21:57,0.0,0.0,749.0,19.41634,75.53521,0.833333,751.0,27.25643,50.71336,4.1,4.3,4.3,4.3,23.58,60.96,89.0,1.0,CLOSED,4.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:21:58,0.0,0.0,749.0,19.43503,75.65118,0.833333,751.0,27.25643,50.71336,4.1,4.3,4.3,4.3,23.58,60.96,89.0,1.0,CLOSED,4.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:21:59,0.0,0.0,749.0,19.43503,75.65118,0.833333,751.0,27.25643,50.71336,4.1,4.3,4.3,4.3,23.58,60.96,89.0,1.0,CLOSED,1.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:22:00,0.0,0.0,749.0,19.43503,75.65118,0.833333,751.0,27.25643,50.71336,4.1,4.3,4.3,4.3,23.58,60.96,89.0,1.0,CLOSED,1.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:22:01,0.0,0.0,749.0,19.43503,75.65118,0.833333,751.0,27.25643,50.71336,4.1,4.3,4.3,4.3,23.58,60.96,89.0,1.0,CLOSED,1.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:22:02,0.0,0.0,749.0,19.43503,75.65118,0.833333,751.0,27.25643,50.71336,4.1,4.3,4.3,4.3,23.58,60.96,89.0,1.0,CLOSED,6.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:22:03,0.0,0.0,749.0,19.43503,75.65118,0.833333,751.0,27.25643,50.71336,4.1,4.3,4.3,4.3,23.58,60.96,89.0,1.0,CLOSED,1.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:22:04,0.0,0.0,750.0,19.43771,75.80377,0.833333,751.0,27.25643,50.71336,4.1,4.3,4.3,4.3,23.58,60.96,89.0,1.0,CLOSED,2.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:22:05,0.0,0.0,750.0,19.43771,75.80377,0.833333,751.0,27.25643,50.71336,4.1,4.3,4.3,4.3,23.58,60.96,89.0,1.0,CLOSED,2.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:22:06,0.0,0.0,750.0,19.43771,75.80377,0.833333,751.0,27.25643,50.71336,4.1,4.3,4.3,4.3,23.58,60.96,89.0,1.0,CLOSED,2.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:22:07,0.0,0.0,750.0,19.43771,75.80377,0.833333,751.0,27.25643,50.71336,4.1,4.3,4.3,4.3,23.58,60.96,89.0,1.0,CLOSED,2.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:22:08,0.0,0.0,750.0,19.43771,75.80377,0.833333,751.0,27.25643,50.71336,4.1,4.3,4.3,4.3,23.58,60.96,89.0,1.0,CLOSED,1.0,,,,,,1,1,sleeping_room,sleeping
