timestamp,Living_West__co2,Living_West__temperature,Living_West__humidity,Living_West__lux,M5Stack1__scd40_co2,M5Stack1__scd40_temp,M5Stack1__scd40_hum,M5Stack1__sen55_pm1,M5Stack1__sen55_pm2_5,M5Stack1__sen55_pm4,M5Stack1__sen55_pm10,M5Stack1__sen55_temp,M5Stack1__sen55_hum,M5Stack1__sen55_voc,M5Stack1__sen55_nox,door_sensor1__door,door_sensor1__sound_amp,door_sensor1__sound_trig,Kitchen__co2,Kitchen__temperature,Kitchen__humidity,Kitchen__lux,label_room,Ocuupied,Num of People,co2_slope_max,co2_source
2025-09-19 01:13:48,713.0,28.77317,55.57183,9.166666,645.0,34.69596,41.8265,0.6,0.6,0.6,0.6,31.24,46.54,116.0,1.0,,,,808.0,27.68101,60.61494,0.833333,living_east,1.0,1.0,480.0,M5Stack1__scd40_co2
2025-09-19 01:13:49,713.0,28.77317,55.57183,9.166666,645.0,34.69596,41.8265,0.6,0.6,0.6,0.6,31.24,46.55,116.0,1.0,,,,808.0,27.68101,60.61494,0.833333,living_east,1.0,1.0,480.0,M5Stack1__scd40_co2
2025-09-19 01:13:50,713.0,28.77317,55.57183,9.166666,646.0,34.68261,41.81582,0.6,0.6,0.6,0.6,31.24,46.55,117.0,1.0,,,,808.0,27.68101,60.61494,0.833333,living_east,1.0,1.0,480.0,M5Stack1__scd40_co2
2025-09-19 01:13:51,713.0,28.77317,55.57183,9.166666,646.0,34.68261,41.81582,0.6,0.6,0.6,0.6,31.24,46.55,117.0,1.0,,,,808.0,27.68101,60.61494,0.833333,living_east,1.0,1.0,480.0,M5Stack1__scd40_co2
2025-09-19 01:13:52,713.0,28.78386,55.52453,9.166666,646.0,34.68261,41.81582,0.6,0.6,0.6,0.6,31.24,46.56,117.0,1.0,,,,809.0,27.70237,60.61494,0.833333,living_east,1.0,1.0,480.0,M5Stack1__scd40_co2
2025-09-19 01:13:53,713.0,28.78386,55.52453,9.166666,646.0,34.68261,41.81582,0.6,0.6,0.6,0.6,31.24,46.56,117.0,1.0,,,,809.0,27.70237,60.61036,0.833333,living_east,1.0,1.0,480.0,M5Stack1__scd40_co2
2025-09-19 01:13:54,713.0,28.78386,55.52453,9.166666,646.0,34.68261,41.81582,0.6,0.6,0.6,0.6,31.24,46.55,117.0,1.0,,,,809.0,27.70237,60.61036,0.833333,living_east,1.0,1.0,480.0,M5Stack1__scd40_co2
2025-09-19 01:13:55,713.0,28.78386,55.52453,9.166666,646.0,34.68528,41.84024,0.6,0.6,0.6,0.6,31.245,46.54,117.0,1.0,,,,809.0,27.70237,60.61036,0.833333,living_east,1.0,1.0,480.0,M5Stack1__scd40_co2
2025-09-19 01:13:56,713.0,28.78386,55.52453,9.166666,646.0,34.68528,41.84024,0.6,0.6,0.6,0.6,31.245,46.54,117.0,1.0,,,,809.0,27.70237,60.61036,0.833333,living_east,1.0,1.0,480.0,M5Stack1__scd40_co2
2025-09-19 01:13:57,713.0,28.77317,55.50164,9.166666,646.0,34.68528,41.84024,0.6,0.6,0.6,0.6,31.245,46.54,117.0,1.0,,,,809.0,27.68635,60.61036,0.833333,living_east,1.0,1.0,480.0,M5Stack1__scd40_co2
2025-09-19 01:13:58,713.0,28.77317,55.50164,9.166666,646.0,34.68528,41.84024,0.6,0.6,0.6,0.6,31.245,46.55,117.0,1.0,,,,809.0,27.68635,60.63478,0.833333,living_east,1.0,1.0,480.0,M5Stack1__scd40_co2
2025-09-19 01:13:59,713.0,28.77317,55.50164,9.166666,646.0,34.68528,41.84024,0.6,0.6,0.6,0.6,31.245,46.56,117.0,1.0,,,,809.0,27.68635,60.63478,0.833333,living_east,1.0,1.0,480.0,M5Stack1__scd40_co2
2025-09-19 01:14:00,713.0,28.77317,55.50164,9.166666,648.0,34.68261,41.81582,0.6,0.6,0.6,0.6,31.245,46.56,117.0,1.0,,,,809.0,27.68635,60.63478,0.833333,living_east,1.0,1.0,480.0,M5Stack1__scd40_co2
2025-09-19 01:14:01,713.0,28.77317,55.50164,9.166666,648.0,34.68261,41.81582,0.6,0.6,0.6,0.6,31.245,46.57,117.0,1.0,,,,809.0,27.67567,60.63478,0.833333,living_east,1.0,1.0,480.0,M5Stack1__scd40_co2
2025-09-19 01:14:02,713.0,28.78653,55.53674,9.166666,648.0,34.68261,41.81582,0.6,0.6,0.6,0.6,31.245,46.57,117.0,1.0,,,,809.0,27.67567,60.61799,0.833333,living_east,1.0,1.0,480.0,M5Stack1__scd40_co2
2025-09-19 01:14:03,713.0,28.78653,55.53674,9.166666,648.0,34.68261,41.81582,0.6,0.6,0.6,0.6,31.245,46.57,118.0,1.0,,,,809.0,27.67567,60.61799,0.833333,living_east,1.0,1.0,480.0,M5Stack1__scd40_co2
2025-09-19 01:14:04,713.0,28.78653,55.53674,9.166666,651.0,34.6746,41.80362,0.6,0.6,0.6,0.6,31.245,46.57,118.0,1.0,,,,809.0,27.67567,60.61799,0.833333,living_east,1.0,1.0,480.0,M5Stack1__scd40_co2
2025-09-19 01:14:05,713.0,28.78653,55.53674,9.166666,651.0,34.6746,41.80362,0.6,0.6,0.6,0.6,31.245,46.56,118.0,1.0,,,,809.0,27.67567,60.61799,0.833333,living_east,1.0,1.0,480.0,M5Stack1__scd40_co2
2025-09-19 01:14:06,713.0,28.78386,55.53674,9.166666,651.0,34.6746,41.80362,0.6,0.6,0.6,0.6,31.245,46.56,118.0,1.0,,,,810.0,27.68902,60.61799,0.833333,living_east,1.0,1.0,480.0,M5Stack1__scd40_co2
2025-09-19 01:14:07,713.0,28.78386,55.50317,9.166666,651.0,34.6746,41.80362,0.6,0.6,0.6,0.6,31.245,46.56,118.0,1.0,,,,810.0,27.68902,60.61799,0.833333,living_east,1.0,1.0,480.0,M5Stack1__scd40_co2
2025-09-19 01:14:08,713.0,28.78386,55.50317,9.166666,651.0,34.6746,41.80362,0.6,0.6,0.6,0.6,31.245,46.56,118.0,1.0,,,,810.0,27.68902,60.6714,0.833333,living_east,1.0,1.0,480.0,M5Stack1__scd40_co2
2025-09-19 01:14:09,713.0,28.78386,55.50317,9.166666,657.0,34.6746,41.80362,0.6,0.6,0.6,0.6,31.245,46.55,118.0,1.0,,,,810.0,27.68902,60.6714,0.833333,living_east,1.0,1.0,480.0,M5Stack1__scd40_co2
2025-09-19 01:14:10,713.0,28.78386,55.50317,9.166666,657.0,34.69864,41.79904,0.5,0.6,0.6,0.6,31.25,46.55,118.0,1.0,,,,810.0,27.68902,60.6714,0.833333,living_east,1.0,1.0,480.0,M5Stack1__scd40_co2
2025-09-19 01:14:11,713.0,28.78386,55.50317,9.166666,657.0,34.69864,41.79904,0.5,0.5,0.5,0.5,31.25,46.54,118.0,1.0,,,,810.0,27.71038,60.6714,0.833333,living_east,1.0,1.0,480.0,M5Stack1__scd40_co2
2025-09-19 01:14:12,713.0,28.78119,55.53216,9.166666,657.0,34.69864,41.79904,0.5,0.5,0.5,0.5,31.25,46.54,118.0,1.0,,,,810.0,27.71038,60.6714,0.833333,living_east,1.0,1.0,480.0,M5Stack1__scd40_co2
2025-09-19 01:14:13,713.0,28.78119,55.53216,9.166666,657.0,34.69864,41.79904,0.5,0.5,0.5,0.5,31.25,46.54,118.0,1.0,,,,810.0,27.71038,60.6714,0.833333,living_east,1.0,1.0,480.0,M5Stack1__scd40_co2
2025-09-19 01:14:14,713.0,28.78119,55.53216,9.166666,657.0,34.69329,41.77157,0.5,0.5,0.5,0.5,31.25,46.54,118.0,1.0,,,,810.0,27.71038,60.71107,0.833333,living_east,1.0,1.0,480.0,M5Stack1__scd40_co2
2025-09-19 01:14:15,713.0,28.78119,55.53216,9.166666,657.0,34.69329,41.77157,0.6,0.6,0.6,0.6,31.25,46.53,118.0,1.0,,,,810.0,27.71038,60.71107,0.833333,living_east,1.0,1.0,480.0,M5Stack1__scd40_co2
2025-09-19 01:14:16,713.0,28.78119,55.53216,9.166666,657.0,34.69329,41.77157,0.6,0.6,0.6,0.6,31.25,46.53,118.0,1.0,,,,811.0,27.68635,60.71107,0.833333,living_east,1.0,1.0,480.0,M5Stack1__scd40_co2
2025-09-19 01:14:17,713.0,28.77317,55.48638,9.166666,657.0,34.69329,41.77157,0.6,0.7,0.7,0.7,31.25,46.53,118.0,1.0,,,,811.0,27.68635,60.71107,0.833333,living_east,1.0,1.0,480.0,M5Stack1__scd40_co2
2025-09-19 01:14:18,713.0,28.77317,55.48638,9.166666,657.0,34.69329,41.77157,0.7,0.7,0.7,0.7,31.25,46.53,118.0,1.0,,,,811.0,27.68635,60.68818,0.833333,living_east,1.0,1.0,480.0,M5Stack1__scd40_co2
2025-09-19 01:14:19,713.0,28.77317,55.48638,9.166666,658.0,34.69864,41.77462,0.7,0.7,0.7,0.7,31.25,46.53,118.0,1.0,,,,811.0,27.68635,60.68818,0.833333,living_east,1.0,1.0,480.0,M5Stack1__scd40_co2
2025-09-19 01:14:20,713.0,28.77317,55.48638,9.166666,658.0,34.69864,41.77462,0.7,0.8,0.8,0.8,31.25,46.52,118.0,1.0,,,,811.0,27.68635,60.68818,0.833333,living_east,1.0,1.0,480.0,M5Stack1__scd40_co2
2025-09-19 01:14:21,714.0,28.77584,55.52148,9.166666,658.0,34.69864,41.77462,0.8,0.8,0.8,0.8,31.25,46.51,119.0,1.0,,,,811.0,27.6997,60.68818,0.833333,living_east,1.0,1.0,480.0,M5Stack1__scd40_co2
2025-09-19 01:14:22,714.0,28.77584,55.52148,9.166666,658.0,34.69864,41.77462,0.8,0.9,0.9,0.9,31.25,46.51,119.0,1.0,,,,811.0,27.6997,60.68818,0.833333,living_east,1.0,1.0,480.0,M5Stack1__scd40_co2
2025-09-19 01:14:23,714.0,28.77584,55.52148,9.166666,658.0,34.69864,41.77462,0.9,0.9,0.9,0.9,31.25,46.51,119.0,1.0,,,,811.0,27.6997,60.68818,0.833333,living_east,1.0,1.0,480.0,M5Stack1__scd40_co2
2025-09-19 01:14:24,714.0,28.77584,55.52148,9.166666,658.0,34.67193,41.76394,0.9,0.9,0.9,0.9,31.25,46.51,118.0,1.0,,,,811.0,27.6997,60.59663,0.833333,living_east,1.0,1.0,480.0,M5Stack1__scd40_co2
2025-09-19 01:14:25,714.0,28.77584,55.52148,9.166666,658.0,34.67193,41.76394,0.9,0.9,0.9,0.9,31.25,46.5,118.0,1.0,,,,811.0,27.6997,60.59663,0.833333,living_east,1.0,1.0,480.0,M5Stack1__scd40_co2
2025-09-19 01:14:26,714.0,28.76516,55.4696,9.166666,658.0,34.67193,41.76394,0.9,0.9,0.9,0.9,31.25,46.5,119.0,1.0,,,,813.0,27.69436,60.57069,0.833333,living_east,1.0,1.0,480.0,M5Stack1__scd40_co2
2025-09-19 01:14:27,714.0,28.76516,55.4696,9.166666,658.0,34.67193,41.76394,0.9,0.9,0.9,0.9,31.25,46.5,119.0,1.0,,,,813.0,27.69436,60.57069,0.833333,living_east,1.0,1.0,480.0,M5Stack1__scd40_co2
2025-09-19 01:14:28,714.0,28.76516,55.4696,9.166666,658.0,34.67193,41.76394,0.9,0.9,0.9,0.9,31.255,46.5,119.0,1.0,,,,813.0,27.69436,60.57069,0.833333,living_east,1.0,1.0,480.0,M5Stack1__scd40_co2
2025-09-19 01:14:29,714.0,28.76516,55.4696,9.166666,660.0,34.6746,41.7792,0.9,0.9,0.9,0.9,31.255,46.51,119.0,1.0,,,,813.0,27.69436,60.57069,0.833333,living_east,1.0,1.0,480.0,M5Stack1__scd40_co2
2025-09-19 01:14:30,714.0,28.76516,55.4696,9.166666,660.0,34.6746,41.7792,0.9,0.9,0.9,0.9,31.255,46.52,119.0,1.0,,,,813.0,27.69436,60.57069,0.833333,living_east,1.0,1.0,480.0,M5Stack1__scd40_co2
2025-09-19 01:14:31,715.0,28.78653,55.52911,9.166666,660.0,34.6746,41.7792,0.9,0.9,0.9,0.9,31.255,46.52,119.0,1.0,,,,813.0,27.71038,60.41199,0.833333,living_east,1.0,1.0,480.0,M5Stack1__scd40_co2
2025-09-19 01:14:32,715.0,28.78653,55.52911,9.166666,660.0,34.6746,41.7792,0.9,0.9,0.9,0.9,31.255,46.52,119.0,1.0,,,,813.0,27.71038,60.41199,0.833333,living_east,1.0,1.0,480.0,M5Stack1__scd40_co2
2025-09-19 01:14:33,715.0,28.78653,55.52911,9.166666,660.0,34.6746,41.7792,0.9,0.9,0.9,0.9,31.255,46.53,119.0,1.0,,,,813.0,27.71038,60.41199,0.833333,living_east,1.0,1.0,480.0,M5Stack1__scd40_co2
2025-09-19 01:14:34,715.0,28.78653,55.52911,9.166666,660.0,34.68261,41.79599,0.8,0.9,0.9,0.9,31.255,46.53,119.0,1.0,,,,813.0,27.71038,60.41199,0.833333,living_east,1.0,1.0,480.0,M5Stack1__scd40_co2
2025-09-19 01:14:35,715.0,28.78653,55.52911,9.166666,660.0,34.68261,41.79599,0.8,0.9,0.9,0.9,31.255,46.53,119.0,1.0,,,,813.0,27.71038,60.41199,0.833333,living_east,1.0,1.0,480.0,M5Stack1__scd40_co2
2025-09-19 01:14:36,715.0,28.81323,55.50927,9.166666,660.0,34.68261,41.79599,0.8,0.8,0.8,0.8,31.255,46.53,119.0,1.0,,,,813.0,27.7184,60.31739,0.833333,living_east,1.0,1.0,480.0,M5Stack1__scd40_co2
2025-09-19 01:14:37,715.0,28.81323,55.50927,9.166666,660.0,34.68261,41.79599,0.8,0.8,0.8,0.8,31.255,46.52,119.0,1.0,,,,813.0,27.7184,60.31739,0.833333,living_east,1.0,1.0,480.0,M5Stack1__scd40_co2
2025-09-19 01:14:38,715.0,28.81323,55.50927,9.166666,660.0,34.67193,41.71969,0.7,0.8,0.8,0.8,31.255,46.52,119.0,1.0,,,,813.0,27.7184,60.31739,0.833333,living_east,1.0,1.0,480.0,M5Stack1__scd40_co2
2025-09-19 01:14:39,715.0,28.81323,55.50927,9.166666,660.0,34.67193,41.71969,0.7,0.7,0.7,0.7,31.255,46.5,119.0,1.0,,,,813.0,27.7184,60.31739,0.833333,living_east,1.0,1.0,480.0,M5Stack1__scd40_co2
2025-09-19 01:14:40,715.0,28.81323,55.50927,9.166666,660.0,34.67193,41.71969,0.7,0.7,0.7,0.7,31.255,46.5,119.0,1.0,,,,813.0,27.7184,60.31739,0.833333,living_east,1.0,1.0,480.0,M5Stack1__scd40_co2
2025-09-19 01:14:41,715.0,28.78386,55.50317,9.166666,660.0,34.67193,41.71969,0.7,0.7,0.7,0.7,31.255,46.5,119.0,1.0,,,,815.0,27.71038,60.2472,0.833333,living_east,1.0,1.0,480.0,M5Stack1__scd40_co2
2025-09-19 01:14:42,715.0,28.78386,55.50317,9.166666,660.0,34.67193,41.71969,0.6,0.7,0.7,0.7,31.255,46.49,119.0,1.0,,,,815.0,27.71038,60.2472,0.833333,living_east,1.0,1.0,480.0,M5Stack1__scd40_co2
2025-09-19 01:14:43,715.0,28.78386,55.50317,9.166666,660.0,34.69329,41.76089,0.6,0.7,0.7,0.7,31.255,46.48,119.0,1.0,,,,815.0,27.71038,60.2472,0.833333,living_east,1.0,1.0,480.0,M5Stack1__scd40_co2
2025-09-19 01:14:44,715.0,28.78386,55.50317,9.166666,660.0,34.69329,41.76089,0.6,0.6,0.6,0.6,31.255,46.47,119.0,1.0,,,,815.0,27.71038,60.2472,0.833333,living_east,1.0,1.0,480.0,M5Stack1__scd40_co2
2025-09-19 01:14:45,715.0,28.78386,55.50317,9.166666,660.0,34.69329,41.76089,0.6,0.6,0.6,0.6,31.255,46.47,119.0,1.0,,,,815.0,27.71038,60.2472,0.833333,living_east,1.0,1.0,480.0,M5Stack1__scd40_co2
2025-09-19 01:14:46,715.0,28.76516,55.45586,9.166666,660.0,34.69329,41.76089,0.6,0.6,0.6,0.6,31.255,46.47,119.0,1.0,,,,817.0,27.73175,60.28687,0.833333,living_east,1.0,1.0,480.0,M5Stack1__scd40_co2
2025-09-19 01:14:47,715.0,28.76516,55.45586,9.166666,660.0,34.69329,41.76089,0.6,0.6,0.6,0.6,31.255,46.46,119.0,1.0,,,,817.0,27.73175,60.28687,0.833333,living_east,1.0,1.0,480.0,M5Stack1__scd40_co2
2025-09-19 01:14:48,715.0,28.76516,55.45586,9.166666,660.0,34.69864,41.72885,0.5,0.6,0.6,0.6,31.255,46.46,119.0,1.0,,,,817.0,27.73175,60.28687,0.833333,living_east,1.0,1.0,480.0,M5Stack1__scd40_co2
2025-09-19 01:14:49,715.0,28.76516,55.45586,9.166666,660.0,34.69864,41.72885,0.5,0.6,0.6,0.6,31.255,46.45,119.0,1.0,,,,817.0,27.73175,60.28687,0.833333,living_east,1.0,1.0,480.0,M5Stack1__scd40_co2
2025-09-19 01:14:50,715.0,28.76516,55.45586,9.166666,660.0,34.69864,41.72885,0.5,0.5,0.5,0.5,31.255,46.45,119.0,1.0,,,,817.0,27.73175,60.28687,0.833333,living_east,1.0,1.0,480.0,M5Stack1__scd40_co2
2025-09-19 01:14:51,715.0,28.7705,55.48791,9.166666,660.0,34.69864,41.72885,0.6,0.6,0.6,0.6,31.26,46.45,119.0,1.0,,,,817.0,27.73175,60.28687,0.833333,living_east,1.0,1.0,480.0,M5Stack1__scd40_co2
2025-09-19 01:14:52,715.0,28.7705,55.48791,9.166666,660.0,34.69864,41.72885,0.6,0.6,0.6,0.6,31.26,46.45,119.0,1.0,,,,817.0,27.69703,60.37384,0.833333,living_east,1.0,1.0,480.0,M5Stack1__scd40_co2
2025-09-19 01:14:53,715.0,28.7705,55.48791,9.166666,661.0,34.72,41.68002,0.6,0.6,0.6,0.6,31.26,46.44,119.0,1.0,,,,817.0,27.69703,60.37384,0.833333,living_east,1.0,1.0,480.0,M5Stack1__scd40_co2
2025-09-19 01:14:54,715.0,28.7705,55.48791,9.166666,661.0,34.72,41.68002,0.6,0.7,0.7,0.7,31.26,46.43,119.0,1.0,,,,817.0,27.69703,60.37384,0.833333,living_east,1.0,1.0,480.0,M5Stack1__scd40_co2
2025-09-19 01:14:55,715.0,28.7705,55.48791,9.166666,661.0,34.72,41.68002,0.6,0.7,0.7,0.7,31.26,46.43,120.0,1.0,,,,817.0,27.69703,60.37384,0.833333,living_east,1.0,1.0,480.0,M5Stack1__scd40_co2
2025-09-19 01:14:56,715.0,28.76516,55.4696,9.166666,661.0,34.72,41.68002,0.6,0.7,0.7,0.7,31.26,46.42,120.0,1.0,,,,818.0,27.68635,60.26703,0.833333,living_east,1.0,1.0,480.0,M5Stack1__scd40_co2
2025-09-19 01:14:57,715.0,28.76516,55.4696,9.166666,661.0,34.72,41.68002,0.6,0.7,0.7,0.7,31.26,46.42,120.0,1.0,,,,818.0,27.68635,60.26703,0.833333,living_east,1.0,1.0,480.0,M5Stack1__scd40_co2
2025-09-19 01:14:58,715.0,28.76516,55.4696,9.166666,661.0,34.72,41.68002,0.6,0.7,0.7,0.7,31.26,46.42,120.0,1.0,,,,818.0,27.68635,60.26703,0.833333,living_east,1.0,1.0,480.0,M5Stack1__scd40_co2
2025-09-19 01:14:59,715.0,28.76516,55.4696,9.166666,661.0,34.70665,41.73648,0.6,0.7,0.7,0.7,31.26,46.4,120.0,1.0,,,,818.0,27.68635,60.26703,0.833333,living_east,1.0,1.0,480.0,M5Stack1__scd40_co2
2025-09-19 01:15:00,715.0,28.76516,55.4696,9.166666,661.0,34.70665,41.73648,0.6,0.7,0.7,0.7,31.26,46.4,120.0,1.0,,,,818.0,27.68635,60.26703,0.833333,living_east,1.0,1.0,480.0,M5Stack1__scd40_co2
2025-09-19 01:15:01,715.0,28.76516,55.4696,9.166666,661.0,34.70665,41.73648,0.6,0.7,0.7,0.7,31.26,46.4,120.0,1.0,,,,818.0,27.68101,60.27771,0.833333,living_east,1.0,1.0,480.0,M5Stack1__scd40_co2
2025-09-19 01:15:02,715.0,28.76516,55.4696,9.166666,661.0,34.70665,41.73648,0.6,0.7,0.7,0.7,31.26,46.39,120.0,1.0,,,,818.0,27.68101,60.27771,0.833333,living_east,1.0,1.0,480.0,M5Stack1__scd40_co2
2025-09-19 01:15:03,715.0,28.76516,55.4696,9.166666,662.0,34.70131,41.70749,0.6,0.6,0.6,0.6,31.26,46.39,120.0,1.0,,,,818.0,27.68101,60.27771,0.833333,living_east,1.0,1.0,480.0,M5Stack1__scd40_co2
2025-09-19 01:15:04,715.0,28.76516,55.4696,9.166666,662.0,34.70131,41.70749,0.6,0.6,0.6,0.6,31.26,46.39,120.0,1.0,,,,818.0,27.68101,60.27771,0.833333,living_east,1.0,1.0,480.0,M5Stack1__scd40_co2
2025-09-19 01:15:05,715.0,28.76516,55.4696,9.166666,662.0,34.70131,41.70749,0.6,0.6,0.6,0.6,31.26,46.39,120.0,1.0,,,,818.0,27.68101,60.27771,0.833333,living_east,1.0,1.0,480.0,M5Stack1__scd40_co2
2025-09-19 01:15:06,715.0,28.77317,55.50164,9.166666,662.0,34.70131,41.70749,0.6,0.6,0.6,0.6,31.26,46.39,120.0,1.0,,,,818.0,27.69703,60.27619,0.833333,living_east,1.0,1.0,480.0,M5Stack1__scd40_co2
2025-09-19 01:15:07,715.0,28.77317,55.50164,9.166666,662.0,34.70131,41.70749,0.6,0.7,0.7,0.7,31.26,46.39,120.0,1.0,,,,818.0,27.69703,60.27619,0.833333,living_east,1.0,1.0,480.0,M5Stack1__scd40_co2
2025-09-19 01:15:08,715.0,28.77317,55.50164,9.166666,662.0,34.69864,41.72885,0.6,0.7,0.7,0.7,31.26,46.39,120.0,1.0,,,,818.0,27.69703,60.27619,0.833333,living_east,1.0,1.0,480.0,M5Stack1__scd40_co2
2025-09-19 01:15:09,715.0,28.77317,55.50164,9.166666,662.0,34.69864,41.72885,0.6,0.7,0.7,0.7,31.26,46.39,121.0,1.0,,,,818.0,27.69703,60.27619,0.833333,living_east,1.0,1.0,480.0,M5Stack1__scd40_co2
2025-09-19 01:15:10,715.0,28.77317,55.50164,9.166666,662.0,34.69864,41.72885,0.7,0.7,0.7,0.7,31.26,46.4,121.0,1.0,,,,818.0,27.69703,60.27619,0.833333,living_east,1.0,1.0,480.0,M5Stack1__scd40_co2
2025-09-19 01:15:11,715.0,28.78386,55.50927,9.166666,662.0,34.69864,41.72885,0.7,0.7,0.7,0.7,31.265,46.4,121.0,1.0,,,,818.0,27.73175,60.2945,0.833333,living_east,1.0,1.0,480.0,M5Stack1__scd40_co2
2025-09-19 01:15:12,715.0,28.78386,55.50927,9.166666,662.0,34.69864,41.72885,0.7,0.7,0.7,0.7,31.265,46.41,121.0,1.0,,,,818.0,27.73175,60.2945,0.833333,living_east,1.0,1.0,480.0,M5Stack1__scd40_co2
2025-09-19 01:15:13,715.0,28.78386,55.50927,9.166666,662.0,34.71199,41.67849,0.7,0.7,0.7,0.7,31.265,46.41,121.0,1.0,,,,818.0,27.73175,60.2945,0.833333,living_east,1.0,1.0,480.0,M5Stack1__scd40_co2
2025-09-19 01:15:14,715.0,28.78386,55.50927,9.166666,662.0,34.71199,41.67849,0.7,0.7,0.7,0.7,31.265,46.41,121.0,1.0,,,,818.0,27.73175,60.2945,0.833333,living_east,1.0,1.0,480.0,M5Stack1__scd40_co2
2025-09-19 01:15:15,715.0,28.78386,55.50927,9.166666,662.0,34.71199,41.67849,0.7,0.7,0.7,0.7,31.265,46.41,121.0,1.0,,,,818.0,27.73175,60.2945,0.833333,living_east,1.0,1.0,480.0,M5Stack1__scd40_co2
2025-09-19 01:15:16,716.0,28.78653,55.42382,9.166666,662.0,34.71199,41.67849,0.7,0.7,0.7,0.7,31.265,46.41,121.0,1.0,,,,820.0,27.73976,60.2533,0.833333,living_east,1.0,1.0,480.0,M5Stack1__scd40_co2
2025-09-19 01:15:17,716.0,28.78653,55.42382,9.166666,662.0,34.68528,41.68307,0.7,0.7,0.7,0.7,31.265,46.41,121.0,1.0,,,,820.0,27.73976,60.2533,0.833333,living_east,1.0,1.0,480.0,M5Stack1__scd40_co2
2025-09-19 01:15:18,716.0,28.78653,55.42382,9.166666,662.0,34.68528,41.68307,0.7,0.7,0.7,0.7,31.265,46.41,122.0,1.0,,,,820.0,27.73976,60.2533,0.833333,living_east,1.0,1.0,480.0,M5Stack1__scd40_co2
2025-09-19 01:15:19,716.0,28.78653,55.42382,9.166666,662.0,34.68528,41.68307,0.7,0.7,0.7,0.7,31.265,46.41,122.0,1.0,,,,820.0,27.73976,60.2533,0.833333,living_east,1.0,1.0,480.0,M5Stack1__scd40_co2
2025-09-19 01:15:20,716.0,28.78653,55.42382,9.166666,662.0,34.68528,41.68307,0.6,0.7,0.7,0.7,31.265,46.41,122.0,1.0,,,,820.0,27.73976,60.2533,0.833333,living_east,1.0,1.0,480.0,M5Stack1__scd40_co2
2025-09-19 01:15:21,716.0,28.76783,55.46044,9.166666,662.0,34.68528,41.68307,0.6,0.7,0.7,0.7,31.265,46.4,121.0,1.0,,,,821.0,27.73976,60.2533,0.833333,living_east,1.0,1.0,480.0,M5Stack1__scd40_co2
2025-09-19 01:15:22,716.0,28.76783,55.46044,9.166666,661.0,34.70665,41.66018,0.6,0.7,0.7,0.7,31.265,46.4,121.0,1.0,,,,821.0,27.73442,60.17395,0.833333,living_east,1.0,1.0,480.0,M5Stack1__scd40_co2
2025-09-19 01:15:23,716.0,28.76783,55.46044,9.166666,661.0,34.70665,41.66018,0.6,0.7,0.7,0.7,31.265,46.4,121.0,1.0,,,,821.0,27.73442,60.17395,0.833333,living_east,1.0,1.0,480.0,M5Stack1__scd40_co2
2025-09-19 01:15:24,716.0,28.76783,55.46044,9.166666,661.0,34.70665,41.66018,0.6,0.6,0.6,0.6,31.265,46.4,121.0,1.0,,,,821.0,27.73442,60.17395,0.833333,living_east,1.0,1.0,480.0,M5Stack1__scd40_co2
2025-09-19 01:15:25,716.0,28.76783,55.46044,9.166666,661.0,34.70665,41.66018,0.6,0.6,0.6,0.6,31.265,46.4,121.0,1.0,,,,821.0,27.73442,60.17395,0.833333,living_east,1.0,1.0,480.0,M5Stack1__scd40_co2
2025-09-19 01:15:26,715.0,28.77317,55.48028,9.166666,661.0,34.70665,41.66018,0.6,0.6,0.6,0.6,31.265,46.41,121.0,1.0,,,,821.0,27.72374,60.14191,0.833333,living_east,1.0,1.0,480.0,M5Stack1__scd40_co2
2025-09-19 01:15:27,715.0,28.77317,55.48028,9.166666,662.0,34.69864,41.72885,0.6,0.6,0.6,0.6,31.265,46.42,121.0,1.0,,,,821.0,27.72374,60.14191,0.833333,living_east,1.0,1.0,480.0,M5Stack1__scd40_co2
2025-09-19 01:15:28,715.0,28.77317,55.48028,9.166666,662.0,34.69864,41.72885,0.6,0.6,0.6,0.6,31.265,46.42,121.0,1.0,,,,821.0,27.72374,60.14191,0.833333,living_east,1.0,1.0,480.0,M5Stack1__scd40_co2
2025-09-19 01:15:29,715.0,28.77317,55.48028,9.166666,662.0,34.69864,41.72885,0.6,0.7,0.7,0.7,31.27,46.43,121.0,1.0,,,,821.0,27.72374,60.14191,0.833333,living_east,1.0,1.0,480.0,M5Stack1__scd40_co2
2025-09-19 01:15:30,715.0,28.77317,55.48028,9.166666,662.0,34.69864,41.72885,0.6,0.7,0.7,0.7,31.27,46.43,121.0,1.0,,,,821.0,27.72374,60.14191,0.833333,living_east,1.0,1.0,480.0,M5Stack1__scd40_co2
2025-09-19 01:15:31,715.0,28.77851,55.47723,9.166666,661.0,34.70131,41.66781,0.6,0.7,0.7,0.7,31.27,46.42,121.0,1.0,,,,821.0,27.72374,60.06714,0.833333,living_east,1.0,1.0,480.0,M5Stack1__scd40_co2
2025-09-19 01:15:32,715.0,28.77851,55.47723,9.166666,661.0,34.70131,41.66781,0.6,0.7,0.7,0.7,31.27,46.42,121.0,1.0,,,,821.0,27.72374,60.06714,0.833333,living_east,1.0,1.0,480.0,M5Stack1__scd40_co2
