feature,importance
washitsu__sen55_hum__mean30s__diff1,0.0
washitsu__sen55_temp__mean30s__diff1,0.0
sleeping_room__door__diff10s__diff1,0.0
sleeping_room__sen55_voc__diff10s__diff1,0.0
sleeping_room__sen55_hum__diff10s__diff1,0.0
sleeping_room__sen55_temp__diff10s__diff1,0.0
sleeping_room__sen55_pm10__diff10s__diff1,0.0
sleeping_room__sen55_pm4__diff10s__diff1,0.0
sleeping_room__sen55_pm2_5__diff10s__diff1,0.0
sleeping_room__sen55_pm1__diff10s__diff1,0.0
sleeping_room__scd40_hum__diff10s__diff1,0.0
sleeping_room__scd40_temp__diff10s__diff1,0.0
sleeping_room__scd40_co2__diff10s__diff1,0.0
sleeping_room__lux(sleeping)__diff10s__diff1,0.0
sleeping_room__humidity(sleeping)__diff10s__diff1,0.0
sleeping_room__temperature(sleeping)__diff10s__diff1,0.0
sleeping_room__co2(sleeping)__diff10s__diff1,0.0
sleeping_room__pir_http_1921682121000701__diff10s__diff1,0.0
sleeping_room__pir_http_1921682121000702__diff10s__diff1,0.0
living__Number of People__diff10s__diff1,0.0
living__Occupied__diff10s__diff1,0.0
living__pir_http_1921682113000702__diff10s__diff1,0.0
living__pir_http_1921682113000701__diff10s__diff1,0.0
living__pir_http_1921682114000702__diff10s__diff1,0.0
sleeping_room__sen55_nox__diff10s__diff1,0.0
sleeping_room__sound_amp_door__diff10s__diff1,0.0
washitsu__sen55_pm10__mean30s__diff1,0.0
sleeping_room__sound_trig_door__diff10s__diff1,0.0
washitsu__sen55_pm4__mean30s__diff1,0.0
washitsu__sen55_pm2_5__mean30s__diff1,0.0
washitsu__sen55_pm1__mean30s__diff1,0.0
washitsu__scd40_hum__mean30s__diff1,0.0
washitsu__scd40_temp__mean30s__diff1,0.0
washitsu__scd40_co2__mean30s__diff1,0.0
washitsu__sound_trig_door__mean30s__diff1,0.0
washitsu__sound_amp_door__mean30s__diff1,0.0
washitsu__door__mean30s__diff1,0.0
washitsu__mic_occupied__mean30s__diff1,0.0
washitsu__sound_trig_pir__mean30s__diff1,0.0
washitsu__sound_amp_pir__mean30s__diff1,0.0
washitsu__pir2__mean30s__diff1,0.0
washitsu__pir_http_0701__mean30s__diff1,0.0
washitsu__pir_http_0702__mean30s__diff1,0.0
is_occ_living__diff10s__diff1,0.0
is_occ_sleeping_room__diff10s__diff1,0.0
is_occ_washitsu__diff10s__diff1,0.0
sleeping_room__Number of People__diff10s__diff1,0.0
sleeping_room__Occupied__diff10s__diff1,0.0
sleeping_room__pir2__diff10s__diff1,0.0
sleeping_room__scd40_hum__mean30s__diff1,0.0
sleeping_room__sen55_pm1__mean30s__diff1,0.0
sleeping_room__sen55_pm2_5__mean30s__diff1,0.0
sleeping_room__pir_http_1921682121000702__std30s__diff1,0.0
living__Occupied__std30s__diff1,0.0
living__pir_http_1921682113000702__std30s__diff1,0.0
living__pir_http_1921682113000701__std30s__diff1,0.0
living__pir_http_1921682114000702__std30s__diff1,0.0
living__pir_http_1921682114000701__std30s__diff1,0.0
living__pir_http_1921682115000701__std30s__diff1,0.0
living__pir_http_1921682115000702__std30s__diff1,0.0
living__thermal-1__std30s__diff1,0.0
living__mic_occupied__std30s__diff1,0.0
living__sound_trig_pir__std30s__diff1,0.0
living__sound_amp_pir__std30s__diff1,0.0
living__pir2__std30s__diff1,0.0
living__sound_trig_door__std30s__diff1,0.0
living__sound_amp_door__std30s__diff1,0.0
living__door__std30s__diff1,0.0
living__sen55_nox__std30s__diff1,0.0
living__sen55_voc__std30s__diff1,0.0
living__sen55_hum__std30s__diff1,0.0
living__sen55_temp__std30s__diff1,0.0
living__sen55_pm10__std30s__diff1,0.0
living__sen55_pm4__std30s__diff1,0.0
living__Number of People__std30s__diff1,0.0
sleeping_room__pir_http_1921682121000701__std30s__diff1,0.0
living__sen55_pm1__std30s__diff1,0.0
sleeping_room__co2(sleeping)__std30s__diff1,0.0
is_occ_washitsu__std30s__diff1,0.0
sleeping_room__Number of People__std30s__diff1,0.0
sleeping_room__Occupied__std30s__diff1,0.0
sleeping_room__pir2__std30s__diff1,0.0
sleeping_room__sound_trig_door__std30s__diff1,0.0
sleeping_room__sound_amp_door__std30s__diff1,0.0
sleeping_room__door__std30s__diff1,0.0
sleeping_room__sen55_nox__std30s__diff1,0.0
sleeping_room__sen55_voc__std30s__diff1,0.0
sleeping_room__sen55_hum__std30s__diff1,0.0
sleeping_room__sen55_temp__std30s__diff1,0.0
sleeping_room__sen55_pm10__std30s__diff1,0.0
sleeping_room__sen55_pm4__std30s__diff1,0.0
sleeping_room__sen55_pm2_5__std30s__diff1,0.0
sleeping_room__sen55_pm1__std30s__diff1,0.0
sleeping_room__scd40_hum__std30s__diff1,0.0
sleeping_room__scd40_temp__std30s__diff1,0.0
sleeping_room__scd40_co2__std30s__diff1,0.0
sleeping_room__lux(sleeping)__std30s__diff1,0.0
sleeping_room__humidity(sleeping)__std30s__diff1,0.0
sleeping_room__temperature(sleeping)__std30s__diff1,0.0
living__sen55_pm2_5__std30s__diff1,0.0
living__scd40_hum__std30s__diff1,0.0
sleeping_room__sen55_pm4__mean30s__diff1,0.0
washitsu__sound_trig_door__std30s__diff1,0.0
washitsu__door__std30s__diff1,0.0
washitsu__mic_occupied__std30s__diff1,0.0
washitsu__sound_trig_pir__std30s__diff1,0.0
washitsu__sound_amp_pir__std30s__diff1,0.0
washitsu__pir2__std30s__diff1,0.0
washitsu__pir_http_0701__std30s__diff1,0.0
washitsu__pir_http_0702__std30s__diff1,0.0
is_occ_living__mean30s__diff1,0.0
is_occ_sleeping_room__mean30s__diff1,0.0
is_occ_washitsu__mean30s__diff1,0.0
sleeping_room__Number of People__mean30s__diff1,0.0
sleeping_room__Occupied__mean30s__diff1,0.0
sleeping_room__pir2__mean30s__diff1,0.0
sleeping_room__sound_trig_door__mean30s__diff1,0.0
sleeping_room__sound_amp_door__mean30s__diff1,0.0
sleeping_room__door__mean30s__diff1,0.0
sleeping_room__sen55_nox__mean30s__diff1,0.0
sleeping_room__sen55_voc__mean30s__diff1,0.0
sleeping_room__sen55_hum__mean30s__diff1,0.0
sleeping_room__sen55_temp__mean30s__diff1,0.0
sleeping_room__sen55_pm10__mean30s__diff1,0.0
washitsu__sound_amp_door__std30s__diff1,0.0
washitsu__scd40_co2__std30s__diff1,0.0
living__scd40_temp__std30s__diff1,0.0
washitsu__scd40_temp__std30s__diff1,0.0
living__scd40_co2__std30s__diff1,0.0
living__lux(Living3)__std30s__diff1,0.0
living__humidity(Living3)__std30s__diff1,0.0
living__temperature(Living3)__std30s__diff1,0.0
living__co2(Living3)__std30s__diff1,0.0
living__lux(Living2)__std30s__diff1,0.0
living__humidity(Living2)__std30s__diff1,0.0
living__temperature(Living2)__std30s__diff1,0.0
living__co2(Living2)__std30s__diff1,0.0
washitsu__Number of People__std30s__diff1,0.0
washitsu__Occupied__std30s__diff1,0.0
washitsu__thermal-1__std30s__diff1,0.0
washitsu__sen55_nox__std30s__diff1,0.0
washitsu__sen55_voc__std30s__diff1,0.0
washitsu__sen55_hum__std30s__diff1,0.0
washitsu__sen55_temp__std30s__diff1,0.0
washitsu__sen55_pm10__std30s__diff1,0.0
washitsu__sen55_pm4__std30s__diff1,0.0
washitsu__sen55_pm2_5__std30s__diff1,0.0
washitsu__sen55_pm1__std30s__diff1,0.0
washitsu__scd40_hum__std30s__diff1,0.0
living__scd40_temp__std60s__diff1,0.0
living__sen55_pm1__std60s__diff1,0.0
living__scd40_temp__diff5s__r5m,0.0
sleeping_room__lux(sleeping)__mean5s__r5m,0.0
sleeping_room__sen55_voc__mean5s__r5m,0.0
sleeping_room__sen55_hum__mean5s__r5m,0.0
sleeping_room__sen55_temp__mean5s__r5m,0.0
sleeping_room__sen55_pm10__mean5s__r5m,0.0
sleeping_room__sen55_pm4__mean5s__r5m,0.0
sleeping_room__sen55_pm2_5__mean5s__r5m,0.0
sleeping_room__sen55_pm1__mean5s__r5m,0.0
sleeping_room__scd40_hum__mean5s__r5m,0.0
sleeping_room__scd40_temp__mean5s__r5m,0.0
sleeping_room__scd40_co2__mean5s__r5m,0.0
sleeping_room__humidity(sleeping)__mean5s__r5m,0.0
washitsu__sen55_temp__std5s__r5m,0.0
sleeping_room__temperature(sleeping)__mean5s__r5m,0.0
sleeping_room__co2(sleeping)__mean5s__r5m,0.0
sleeping_room__pir_http_1921682121000701__mean5s__r5m,0.0
sleeping_room__pir_http_1921682121000702__mean5s__r5m,0.0
living__Number of People__mean5s__r5m,0.0
living__Occupied__mean5s__r5m,0.0
living__pir_http_1921682113000702__mean5s__r5m,0.0
living__pir_http_1921682113000701__mean5s__r5m,0.0
living__pir_http_1921682114000702__mean5s__r5m,0.0
living__pir_http_1921682114000701__mean5s__r5m,0.0
sleeping_room__sen55_nox__mean5s__r5m,0.0
sleeping_room__door__mean5s__r5m,0.0
sleeping_room__sound_amp_door__mean5s__r5m,0.0
sleeping_room__sound_trig_door__mean5s__r5m,0.0
washitsu__sen55_pm4__std5s__r5m,0.0
washitsu__sen55_pm2_5__std5s__r5m,0.0
washitsu__sen55_pm1__std5s__r5m,0.0
washitsu__scd40_hum__std5s__r5m,0.0
washitsu__scd40_temp__std5s__r5m,0.0
washitsu__scd40_co2__std5s__r5m,0.0
washitsu__sound_trig_door__std5s__r5m,0.0
washitsu__sound_amp_door__std5s__r5m,0.0
washitsu__door__std5s__r5m,0.0
washitsu__mic_occupied__std5s__r5m,0.0
washitsu__sound_trig_pir__std5s__r5m,0.0
washitsu__sound_amp_pir__std5s__r5m,0.0
washitsu__pir2__std5s__r5m,0.0
washitsu__pir_http_0701__std5s__r5m,0.0
washitsu__pir_http_0702__std5s__r5m,0.0
is_occ_living__mean5s__r5m,0.0
is_occ_sleeping_room__mean5s__r5m,0.0
is_occ_washitsu__mean5s__r5m,0.0
sleeping_room__Number of People__mean5s__r5m,0.0
sleeping_room__Occupied__mean5s__r5m,0.0
sleeping_room__pir2__mean5s__r5m,0.0
living__pir_http_1921682115000701__mean5s__r5m,0.0
living__pir_http_1921682115000702__mean5s__r5m,0.0
living__thermal-1__mean5s__r5m,0.0
living__temperature(Living2)__mean5s__r5m,0.0
washitsu__Number of People__mean5s__r5m,0.0
washitsu__Occupied__mean5s__r5m,0.0
washitsu__thermal-1__mean5s__r5m,0.0
washitsu__sen55_nox__mean5s__r5m,0.0
washitsu__sen55_voc__mean5s__r5m,0.0
washitsu__sen55_hum__mean5s__r5m,0.0
washitsu__sen55_temp__mean5s__r5m,0.0
washitsu__sen55_pm10__mean5s__r5m,0.0
washitsu__sen55_pm4__mean5s__r5m,0.0
washitsu__sen55_pm2_5__mean5s__r5m,0.0
washitsu__sen55_pm1__mean5s__r5m,0.0
washitsu__scd40_hum__mean5s__r5m,0.0
washitsu__scd40_temp__mean5s__r5m,0.0
washitsu__scd40_co2__mean5s__r5m,0.0
washitsu__sound_trig_door__mean5s__r5m,0.0
washitsu__sound_amp_door__mean5s__r5m,0.0
washitsu__door__mean5s__r5m,0.0
washitsu__mic_occupied__mean5s__r5m,0.0
washitsu__sound_trig_pir__mean5s__r5m,0.0
washitsu__sound_amp_pir__mean5s__r5m,0.0
washitsu__pir2__mean5s__r5m,0.0
living__co2(Living2)__mean5s__r5m,0.0
living__humidity(Living2)__mean5s__r5m,0.0
living__mic_occupied__mean5s__r5m,0.0
living__lux(Living2)__mean5s__r5m,0.0
living__sound_trig_pir__mean5s__r5m,0.0
living__sound_amp_pir__mean5s__r5m,0.0
living__pir2__mean5s__r5m,0.0
living__sound_trig_door__mean5s__r5m,0.0
living__sound_amp_door__mean5s__r5m,0.0
living__door__mean5s__r5m,0.0
living__sen55_nox__mean5s__r5m,0.0
living__sen55_voc__mean5s__r5m,0.0
living__sen55_hum__mean5s__r5m,0.0
living__sen55_temp__mean5s__r5m,0.0
living__sen55_pm10__mean5s__r5m,0.0
living__sen55_pm4__mean5s__r5m,0.0
living__sen55_pm2_5__mean5s__r5m,0.0
living__sen55_pm1__mean5s__r5m,0.0
living__scd40_hum__mean5s__r5m,0.0
living__scd40_temp__mean5s__r5m,0.0
living__scd40_co2__mean5s__r5m,0.0
living__lux(Living3)__mean5s__r5m,0.0
living__humidity(Living3)__mean5s__r5m,0.0
living__temperature(Living3)__mean5s__r5m,0.0
living__co2(Living3)__mean5s__r5m,0.0
washitsu__sen55_pm10__std5s__r5m,0.0
washitsu__sen55_hum__std5s__r5m,0.0
living__sen55_pm2_5__std60s__diff1,0.0
sleeping_room__Number of People__std5s__r5m,0.0
washitsu__door__diff5s__r5m,0.0
washitsu__mic_occupied__diff5s__r5m,0.0
washitsu__sound_trig_pir__diff5s__r5m,0.0
washitsu__sound_amp_pir__diff5s__r5m,0.0
washitsu__pir2__diff5s__r5m,0.0
washitsu__pir_http_0701__diff5s__r5m,0.0
washitsu__pir_http_0702__diff5s__r5m,0.0
is_occ_living__std5s__r5m,0.0
is_occ_sleeping_room__std5s__r5m,0.0
is_occ_washitsu__std5s__r5m,0.0
sleeping_room__Occupied__std5s__r5m,0.0
washitsu__sen55_voc__std5s__r5m,0.0
sleeping_room__pir2__std5s__r5m,0.0
sleeping_room__sound_trig_door__std5s__r5m,0.0
sleeping_room__sound_amp_door__std5s__r5m,0.0
sleeping_room__door__std5s__r5m,0.0
sleeping_room__sen55_nox__std5s__r5m,0.0
sleeping_room__sen55_voc__std5s__r5m,0.0
sleeping_room__sen55_hum__std5s__r5m,0.0
sleeping_room__sen55_temp__std5s__r5m,0.0
sleeping_room__sen55_pm10__std5s__r5m,0.0
sleeping_room__sen55_pm4__std5s__r5m,0.0
washitsu__sound_amp_door__diff5s__r5m,0.0
washitsu__sound_trig_door__diff5s__r5m,0.0
washitsu__scd40_co2__diff5s__r5m,0.0
washitsu__scd40_temp__diff5s__r5m,0.0
living__scd40_co2__diff5s__r5m,0.0
living__lux(Living3)__diff5s__r5m,0.0
living__humidity(Living3)__diff5s__r5m,0.0
living__temperature(Living3)__diff5s__r5m,0.0
living__co2(Living3)__diff5s__r5m,0.0
living__lux(Living2)__diff5s__r5m,0.0
living__humidity(Living2)__diff5s__r5m,0.0
living__temperature(Living2)__diff5s__r5m,0.0
living__co2(Living2)__diff5s__r5m,0.0
washitsu__Number of People__diff5s__r5m,0.0
washitsu__Occupied__diff5s__r5m,0.0
washitsu__thermal-1__diff5s__r5m,0.0
washitsu__sen55_nox__diff5s__r5m,0.0
washitsu__sen55_voc__diff5s__r5m,0.0
washitsu__sen55_hum__diff5s__r5m,0.0
washitsu__sen55_temp__diff5s__r5m,0.0
washitsu__sen55_pm10__diff5s__r5m,0.0
washitsu__sen55_pm4__diff5s__r5m,0.0
washitsu__sen55_pm2_5__diff5s__r5m,0.0
washitsu__sen55_pm1__diff5s__r5m,0.0
washitsu__scd40_hum__diff5s__r5m,0.0
sleeping_room__sen55_pm2_5__std5s__r5m,0.0
sleeping_room__sen55_pm1__std5s__r5m,0.0
sleeping_room__scd40_hum__std5s__r5m,0.0
living__sen55_nox__std5s__r5m,0.0
living__sen55_hum__std5s__r5m,0.0
living__sen55_temp__std5s__r5m,0.0
living__sen55_pm10__std5s__r5m,0.0
living__sen55_pm4__std5s__r5m,0.0
living__sen55_pm2_5__std5s__r5m,0.0
living__sen55_pm1__std5s__r5m,0.0
living__scd40_hum__std5s__r5m,0.0
living__scd40_temp__std5s__r5m,0.0
living__scd40_co2__std5s__r5m,0.0
living__lux(Living3)__std5s__r5m,0.0
living__humidity(Living3)__std5s__r5m,0.0
living__temperature(Living3)__std5s__r5m,0.0
living__co2(Living3)__std5s__r5m,0.0
living__lux(Living2)__std5s__r5m,0.0
living__humidity(Living2)__std5s__r5m,0.0
living__temperature(Living2)__std5s__r5m,0.0
living__co2(Living2)__std5s__r5m,0.0
washitsu__Number of People__std5s__r5m,0.0
washitsu__Occupied__std5s__r5m,0.0
washitsu__thermal-1__std5s__r5m,0.0
washitsu__sen55_nox__std5s__r5m,0.0
living__sen55_voc__std5s__r5m,0.0
living__door__std5s__r5m,0.0
sleeping_room__scd40_temp__std5s__r5m,0.0
living__sound_amp_door__std5s__r5m,0.0
sleeping_room__scd40_co2__std5s__r5m,0.0
sleeping_room__lux(sleeping)__std5s__r5m,0.0
sleeping_room__humidity(sleeping)__std5s__r5m,0.0
sleeping_room__temperature(sleeping)__std5s__r5m,0.0
sleeping_room__co2(sleeping)__std5s__r5m,0.0
sleeping_room__pir_http_1921682121000701__std5s__r5m,0.0
sleeping_room__pir_http_1921682121000702__std5s__r5m,0.0
living__Number of People__std5s__r5m,0.0
living__Occupied__std5s__r5m,0.0
living__pir_http_1921682113000702__std5s__r5m,0.0
living__pir_http_1921682113000701__std5s__r5m,0.0
living__pir_http_1921682114000702__std5s__r5m,0.0
living__pir_http_1921682114000701__std5s__r5m,0.0
living__pir_http_1921682115000701__std5s__r5m,0.0
living__pir_http_1921682115000702__std5s__r5m,0.0
living__thermal-1__std5s__r5m,0.0
living__mic_occupied__std5s__r5m,0.0
living__sound_trig_pir__std5s__r5m,0.0
living__sound_amp_pir__std5s__r5m,0.0
living__pir2__std5s__r5m,0.0
living__sound_trig_door__std5s__r5m,0.0
washitsu__pir_http_0701__mean5s__r5m,0.0
washitsu__pir_http_0702__mean5s__r5m,0.0
is_occ_living__r5m,0.0
washitsu__sen55_pm2_5__diff60s__diff1,0.0
living__co2(Living2)__diff60s__diff1,0.0
washitsu__Number of People__diff60s__diff1,0.0
washitsu__Occupied__diff60s__diff1,0.0
washitsu__thermal-1__diff60s__diff1,0.0
washitsu__sen55_nox__diff60s__diff1,0.0
washitsu__sen55_voc__diff60s__diff1,0.0
washitsu__sen55_hum__diff60s__diff1,0.0
washitsu__sen55_temp__diff60s__diff1,0.0
washitsu__sen55_pm10__diff60s__diff1,0.0
washitsu__sen55_pm4__diff60s__diff1,0.0
washitsu__sen55_pm1__diff60s__diff1,0.0
is_occ_sleeping_room__r5m,0.0
washitsu__scd40_hum__diff60s__diff1,0.0
washitsu__scd40_temp__diff60s__diff1,0.0
washitsu__scd40_co2__diff60s__diff1,0.0
washitsu__sound_trig_door__diff60s__diff1,0.0
washitsu__sound_amp_door__diff60s__diff1,0.0
washitsu__door__diff60s__diff1,0.0
washitsu__mic_occupied__diff60s__diff1,0.0
washitsu__sound_trig_pir__diff60s__diff1,0.0
washitsu__sound_amp_pir__diff60s__diff1,0.0
washitsu__pir2__diff60s__diff1,0.0
living__temperature(Living2)__diff60s__diff1,0.0
living__humidity(Living2)__diff60s__diff1,0.0
living__lux(Living2)__diff60s__diff1,0.0
living__co2(Living3)__diff60s__diff1,0.0
living__mic_occupied__diff60s__diff1,0.0
living__sound_trig_pir__diff60s__diff1,0.0
living__sound_amp_pir__diff60s__diff1,0.0
living__pir2__diff60s__diff1,0.0
living__sound_trig_door__diff60s__diff1,0.0
living__sound_amp_door__diff60s__diff1,0.0
living__door__diff60s__diff1,0.0
living__sen55_nox__diff60s__diff1,0.0
living__sen55_voc__diff60s__diff1,0.0
living__sen55_hum__diff60s__diff1,0.0
living__sen55_temp__diff60s__diff1,0.0
living__sen55_pm10__diff60s__diff1,0.0
living__sen55_pm4__diff60s__diff1,0.0
living__sen55_pm2_5__diff60s__diff1,0.0
living__sen55_pm1__diff60s__diff1,0.0
living__scd40_hum__diff60s__diff1,0.0
living__scd40_temp__diff60s__diff1,0.0
living__scd40_co2__diff60s__diff1,0.0
living__lux(Living3)__diff60s__diff1,0.0
living__humidity(Living3)__diff60s__diff1,0.0
living__temperature(Living3)__diff60s__diff1,0.0
washitsu__pir_http_0701__diff60s__diff1,0.0
washitsu__pir_http_0702__diff60s__diff1,0.0
is_occ_living__std60s__diff1,0.0
sleeping_room__pir_http_1921682121000702__std60s__diff1,0.0
living__Occupied__std60s__diff1,0.0
living__pir_http_1921682113000702__std60s__diff1,0.0
living__pir_http_1921682113000701__std60s__diff1,0.0
living__pir_http_1921682114000702__std60s__diff1,0.0
living__pir_http_1921682114000701__std60s__diff1,0.0
living__pir_http_1921682115000701__std60s__diff1,0.0
living__pir_http_1921682115000702__std60s__diff1,0.0
living__thermal-1__std60s__diff1,0.0
living__mic_occupied__std60s__diff1,0.0
living__sound_trig_pir__std60s__diff1,0.0
living__sound_amp_pir__std60s__diff1,0.0
living__pir2__std60s__diff1,0.0
living__sound_trig_door__std60s__diff1,0.0
living__sound_amp_door__std60s__diff1,0.0
living__door__std60s__diff1,0.0
living__sen55_nox__std60s__diff1,0.0
living__sen55_voc__std60s__diff1,0.0
living__sen55_hum__std60s__diff1,0.0
living__sen55_temp__std60s__diff1,0.0
living__sen55_pm10__std60s__diff1,0.0
living__sen55_pm4__std60s__diff1,0.0
living__Number of People__std60s__diff1,0.0
sleeping_room__pir_http_1921682121000701__std60s__diff1,0.0
is_occ_sleeping_room__std60s__diff1,0.0
sleeping_room__co2(sleeping)__std60s__diff1,0.0
is_occ_washitsu__std60s__diff1,0.0
sleeping_room__Number of People__std60s__diff1,0.0
sleeping_room__Occupied__std60s__diff1,0.0
sleeping_room__pir2__std60s__diff1,0.0
sleeping_room__sound_trig_door__std60s__diff1,0.0
sleeping_room__sound_amp_door__std60s__diff1,0.0
sleeping_room__door__std60s__diff1,0.0
sleeping_room__sen55_nox__std60s__diff1,0.0
sleeping_room__sen55_voc__std60s__diff1,0.0
sleeping_room__sen55_hum__std60s__diff1,0.0
sleeping_room__sen55_temp__std60s__diff1,0.0
sleeping_room__sen55_pm10__std60s__diff1,0.0
sleeping_room__sen55_pm4__std60s__diff1,0.0
sleeping_room__sen55_pm2_5__std60s__diff1,0.0
sleeping_room__sen55_pm1__std60s__diff1,0.0
sleeping_room__scd40_hum__std60s__diff1,0.0
sleeping_room__scd40_temp__std60s__diff1,0.0
sleeping_room__scd40_co2__std60s__diff1,0.0
sleeping_room__lux(sleeping)__std60s__diff1,0.0
sleeping_room__humidity(sleeping)__std60s__diff1,0.0
sleeping_room__temperature(sleeping)__std60s__diff1,0.0
living__thermal-1__diff60s__diff1,0.0
living__pir_http_1921682115000702__diff60s__diff1,0.0
living__pir_http_1921682115000701__diff60s__diff1,0.0
living__mic_occupied__r5m,0.0
living__sound_trig_door__r5m,0.0
living__sound_amp_door__r5m,0.0
living__door__r5m,0.0
living__sen55_nox__r5m,0.0
living__sen55_voc__r5m,0.0
living__sen55_hum__r5m,0.0
living__sen55_temp__r5m,0.0
living__sen55_pm10__r5m,0.0
living__sen55_pm4__r5m,0.0
living__sen55_pm2_5__r5m,0.0
living__sen55_pm1__r5m,0.0
living__scd40_hum__r5m,0.0
living__scd40_temp__r5m,0.0
living__scd40_co2__r5m,0.0
living__lux(Living3)__r5m,0.0
living__humidity(Living3)__r5m,0.0
living__temperature(Living3)__r5m,0.0
living__co2(Living3)__r5m,0.0
living__lux(Living2)__r5m,0.0
living__humidity(Living2)__r5m,0.0
living__temperature(Living2)__r5m,0.0
living__sound_amp_pir__r5m,0.0
living__Occupied__r5m,0.0
washitsu__Number of People__r5m,0.0
living__Number of People__r5m,0.0
is_occ_washitsu__r5m,0.0
sleeping_room__Number of People__r5m,0.0
sleeping_room__Occupied__r5m,0.0
sleeping_room__sound_trig_door__r5m,0.0
sleeping_room__sound_amp_door__r5m,0.0
sleeping_room__door__r5m,0.0
sleeping_room__sen55_nox__r5m,0.0
sleeping_room__sen55_voc__r5m,0.0
sleeping_room__sen55_hum__r5m,0.0
sleeping_room__sen55_temp__r5m,0.0
sleeping_room__sen55_pm10__r5m,0.0
sleeping_room__sen55_pm4__r5m,0.0
sleeping_room__sen55_pm2_5__r5m,0.0
sleeping_room__sen55_pm1__r5m,0.0
sleeping_room__scd40_hum__r5m,0.0
sleeping_room__scd40_temp__r5m,0.0
sleeping_room__scd40_co2__r5m,0.0
sleeping_room__lux(sleeping)__r5m,0.0
sleeping_room__humidity(sleeping)__r5m,0.0
sleeping_room__temperature(sleeping)__r5m,0.0
sleeping_room__co2(sleeping)__r5m,0.0
living__co2(Living2)__r5m,0.0
washitsu__Occupied__r5m,0.0
living__pir_http_1921682114000701__diff60s__diff1,0.0
sleeping_room__door__diff60s__diff1,0.0
sleeping_room__sen55_voc__diff60s__diff1,0.0
sleeping_room__sen55_hum__diff60s__diff1,0.0
sleeping_room__sen55_temp__diff60s__diff1,0.0
sleeping_room__sen55_pm10__diff60s__diff1,0.0
sleeping_room__sen55_pm4__diff60s__diff1,0.0
sleeping_room__sen55_pm2_5__diff60s__diff1,0.0
sleeping_room__sen55_pm1__diff60s__diff1,0.0
